f8237863e9aec7bc00a8ce7c02152a902151291de8e46b0254da16006d36d179,77ee200fec06d438f30d2051bebc436c929a0faf4cc1c68bd4e1394ec941a1ad,078b754735a3940a442966018fa4053b9c95994cce4d6e694d0f23b54b903db3,02fc86e615ab546d58e558b48794149d54274e20305fe6f53410c8f38ed438b5,619761e88d593ef4df10c573f898999cb1e7841d4e89b5d7fedeaf81fa6c9c36,f6f80ba88ff35e7c62b3dacccfa49c0528f48e83a729f79129415ff71fb73a6c,f1882e5077e82dab3b9fa3ea9a0560c88e9208735c6d211b2db1eb10ed84715c,bfbf2ffdcf2cb4982c8c513cf5037d3a83f66e86ae6238b43e680b4b7efa713b,0cab2f02b050e77414cbb0378f1661dcc41b8b287e3cdcb108ea40dd8d51a23f,d90d6abf3200e4f3a88f4a3556c89d8ec01ec0011df543bfa1b668803cab295a,8278d80dfe96251261fa3b81d06fe50ecf7c06ea9b122fa43c50edbe5a0cf36a,42d3aed3112dff864f7acd59bee4e7e4dc2f0a76574a21385a789af793eb5ff0,737c166b4e048b55a53a20eb9d34299bfeb256b4c8a37eeaa8e392d52532ab5a,55adfc316c612f458bd7cd6674fe2bfc52f13afb493a87c5f14ef9f83ae2772c,f05aaa9c52ea607bd4f1038b62c401ff97ac1cbf13c9356ff54a9bbd9996321b,24858de807f7405d54f47cdfb74913af4e6b15d6ed7bed8da1f15b975c82d33d,a478b61f162d9bd71fe627cf5c6cf97af456a316fd34718d26c853079bd1b22d,904bbc46e2f9c6861e83fc6b3573dfb2960af7c366ea15ebd1561eade43ecddf
"0","0","0","0","8","0","10","0","1","0","91002","0","1","0","50","0","0","0"
"0","0","0","0","8","0","100","0","2","0","91002","0","11","0","10","0","0","0"
"0","0","0","0","8","0","200","0","3","0","91002","0","101","0","5","0","0","0"
"0","0","0","0","8","0","500","0","4","0","91002","0","201","0","3","0","0","0"
"0","0","0","0","8","0","1000","0","5","0","91002","0","501","0","2","0","0","0"
"0","0","0","0","8","0","2000","0","6","0","91002","0","1001","0","2","0","0","0"
"0","0","0","0","8","0","3999","0","7","0","91002","0","2001","0","1","0","0","0"
"0","0","0","0","8","0","4000","0","8","0","91002","0","4000","0","50","0","0","0"
"0","0","0","0","8","0","4100","0","9","0","91002","0","4100","0","50","0","0","0"
"0","0","0","0","8","0","4200","0","10","0","91002","0","4200","0","50","0","0","0"
"0","0","0","0","8","0","4300","0","11","0","91002","0","4300","0","50","0","0","0"
"0","0","0","0","8","0","4400","0","12","0","91002","0","4400","0","50","0","0","0"
"0","0","0","0","8","0","4500","0","13","0","91002","0","4500","0","50","0","0","0"
"0","0","0","0","8","0","4600","0","14","0","91002","0","4600","0","50","0","0","0"
"0","0","0","0","8","0","4700","0","15","0","91002","0","4700","0","50","0","0","0"
"0","0","0","0","8","0","4800","0","16","0","91002","0","4800","0","50","0","0","0"
"0","0","0","0","8","0","4900","0","17","0","91002","0","4900","0","50","0","0","0"
"0","0","0","0","8","0","5000","0","18","0","91002","0","5000","0","50","0","0","0"
"0","0","0","0","8","0","5100","0","19","0","91002","0","5100","0","50","0","0","0"
"0","0","0","0","8","0","5200","0","20","0","91002","0","5200","0","50","0","0","0"
"0","0","0","0","8","0","5300","0","21","0","91002","0","5300","0","50","0","0","0"
"0","0","0","0","8","0","5400","0","22","0","91002","0","5400","0","50","0","0","0"
"0","0","0","0","8","0","5500","0","23","0","91002","0","5500","0","50","0","0","0"
"0","0","0","0","8","0","5600","0","24","0","91002","0","5600","0","50","0","0","0"
"0","0","0","0","8","0","5700","0","25","0","91002","0","5700","0","50","0","0","0"
"0","0","0","0","8","0","5800","0","26","0","91002","0","5800","0","50","0","0","0"
"0","0","0","0","8","0","5900","0","27","0","91002","0","5900","0","50","0","0","0"
"0","0","0","0","8","0","6000","0","28","0","91002","0","6000","0","50","0","0","0"
"0","0","0","0","8","0","6100","0","29","0","91002","0","6100","0","50","0","0","0"
"0","0","0","0","8","0","6200","0","30","0","91002","0","6200","0","50","0","0","0"
"0","0","0","0","8","0","6300","0","31","0","91002","0","6300","0","50","0","0","0"
"0","0","0","0","8","0","6400","0","32","0","91002","0","6400","0","50","0","0","0"
"0","0","0","0","8","0","6500","0","33","0","91002","0","6500","0","50","0","0","0"
"0","0","0","0","8","0","6600","0","34","0","91002","0","6600","0","50","0","0","0"
"0","0","0","0","8","0","6700","0","35","0","91002","0","6700","0","50","0","0","0"
"0","0","0","0","8","0","6800","0","36","0","91002","0","6800","0","50","0","0","0"
"0","0","0","0","8","0","6900","0","37","0","91002","0","6900","0","50","0","0","0"
"0","0","0","0","8","0","7000","0","38","0","91002","0","7000","0","50","0","0","0"
"0","0","0","0","8","0","7100","0","39","0","91002","0","7100","0","50","0","0","0"
"0","0","0","0","8","0","7200","0","40","0","91002","0","7200","0","50","0","0","0"
"0","0","0","0","8","0","7300","0","41","0","91002","0","7300","0","50","0","0","0"
"0","0","0","0","8","0","7400","0","42","0","91002","0","7400","0","50","0","0","0"
"0","0","0","0","8","0","7500","0","43","0","91002","0","7500","0","50","0","0","0"
"0","0","0","0","8","0","7600","0","44","0","91002","0","7600","0","50","0","0","0"
"0","0","0","0","8","0","7700","0","45","0","91002","0","7700","0","50","0","0","0"
"0","0","0","0","8","0","7800","0","46","0","91002","0","7800","0","50","0","0","0"
"0","0","0","0","8","0","7900","0","47","0","91002","0","7900","0","50","0","0","0"
"0","0","0","0","8","0","8000","0","48","0","91002","0","8000","0","50","0","0","0"
"0","0","0","0","8","0","8100","0","49","0","91002","0","8100","0","15","0","0","0"
"0","0","0","0","8","0","8200","0","50","0","91002","0","8200","0","15","0","0","0"
"0","0","0","0","8","0","8300","0","51","0","91002","0","8300","0","15","0","0","0"
"0","0","0","0","8","0","8400","0","52","0","91002","0","8400","0","15","0","0","0"
"0","0","0","0","8","0","8500","0","53","0","91002","0","8500","0","15","0","0","0"
"0","0","0","0","8","0","8600","0","54","0","91002","0","8600","0","15","0","0","0"
"0","0","0","0","8","0","8700","0","55","0","91002","0","8700","0","15","0","0","0"
"0","0","0","0","8","0","8800","0","56","0","91002","0","8800","0","15","0","0","0"
"0","0","0","0","8","0","8900","0","57","0","91002","0","8900","0","15","0","0","0"
"0","0","0","0","8","0","9000","0","58","0","91002","0","9000","0","15","0","0","0"
"0","0","0","0","8","0","9100","0","59","0","91002","0","9100","0","15","0","0","0"
"0","0","0","0","8","0","9200","0","60","0","91002","0","9200","0","15","0","0","0"
"0","0","0","0","8","0","9300","0","61","0","91002","0","9300","0","15","0","0","0"
"0","0","0","0","8","0","9400","0","62","0","91002","0","9400","0","15","0","0","0"
"0","0","0","0","8","0","9500","0","63","0","91002","0","9500","0","15","0","0","0"
"0","0","0","0","8","0","9600","0","64","0","91002","0","9600","0","15","0","0","0"
"0","0","0","0","8","0","9700","0","65","0","91002","0","9700","0","15","0","0","0"
"0","0","0","0","8","0","9800","0","66","0","91002","0","9800","0","15","0","0","0"
"0","0","0","0","8","0","9900","0","67","0","91002","0","9900","0","15","0","0","0"
"0","0","0","0","8","0","10000","0","68","0","91002","0","10000","0","15","0","0","0"
"0","0","0","0","8","0","10100","0","69","0","91002","0","10100","0","15","0","0","0"
"0","0","0","0","8","0","10200","0","70","0","91002","0","10200","0","15","0","0","0"
"0","0","0","0","8","0","10300","0","71","0","91002","0","10300","0","15","0","0","0"
"0","0","0","0","8","0","10400","0","72","0","91002","0","10400","0","15","0","0","0"
"0","0","0","0","8","0","10500","0","73","0","91002","0","10500","0","15","0","0","0"
"0","0","0","0","8","0","10600","0","74","0","91002","0","10600","0","15","0","0","0"
"0","0","0","0","8","0","10700","0","75","0","91002","0","10700","0","15","0","0","0"
"0","0","0","0","8","0","10800","0","76","0","91002","0","10800","0","15","0","0","0"
"0","0","0","0","8","0","10900","0","77","0","91002","0","10900","0","15","0","0","0"
"0","0","0","0","8","0","11000","0","78","0","91002","0","11000","0","15","0","0","0"
"0","0","0","0","8","0","11100","0","79","0","91002","0","11100","0","15","0","0","0"
"0","0","0","0","8","0","11200","0","80","0","91002","0","11200","0","15","0","0","0"
"0","0","0","0","8","0","11300","0","81","0","91002","0","11300","0","15","0","0","0"
"0","0","0","0","8","0","11400","0","82","0","91002","0","11400","0","15","0","0","0"
"0","0","0","0","8","0","11500","0","83","0","91002","0","11500","0","15","0","0","0"
"0","0","0","0","8","0","11600","0","84","0","91002","0","11600","0","15","0","0","0"
"0","0","0","0","8","0","11700","0","85","0","91002","0","11700","0","15","0","0","0"
"0","0","0","0","8","0","11800","0","86","0","91002","0","11800","0","15","0","0","0"
"0","0","0","0","8","0","11900","0","87","0","91002","0","11900","0","15","0","0","0"
"0","0","0","0","8","0","12000","0","88","0","91002","0","12000","0","15","0","0","0"
"0","0","0","0","8","0","12100","0","89","0","91002","0","12100","0","15","0","0","0"
"0","0","0","0","8","0","12200","0","90","0","91002","0","12200","0","15","0","0","0"
"0","0","0","0","8","0","12300","0","91","0","91002","0","12300","0","15","0","0","0"
"0","0","0","0","8","0","12400","0","92","0","91002","0","12400","0","15","0","0","0"
"0","0","0","0","8","0","12500","0","93","0","91002","0","12500","0","15","0","0","0"
"0","0","0","0","8","0","12600","0","94","0","91002","0","12600","0","15","0","0","0"
"0","0","0","0","8","0","12700","0","95","0","91002","0","12700","0","15","0","0","0"
"0","0","0","0","8","0","12800","0","96","0","91002","0","12800","0","15","0","0","0"
"0","0","0","0","8","0","12900","0","97","0","91002","0","12900","0","15","0","0","0"
"0","0","0","0","8","0","13000","0","98","0","91002","0","13000","0","15","0","0","0"
"0","0","0","0","8","0","13100","0","99","0","91002","0","13100","0","15","0","0","0"
"0","0","0","0","8","0","13200","0","100","0","91002","0","13200","0","15","0","0","0"
"0","0","0","0","8","0","13300","0","101","0","91002","0","13300","0","15","0","0","0"
"0","0","0","0","8","0","13400","0","102","0","91002","0","13400","0","15","0","0","0"
"0","0","0","0","8","0","13500","0","103","0","91002","0","13500","0","15","0","0","0"
"0","0","0","0","8","0","13600","0","104","0","91002","0","13600","0","15","0","0","0"
"0","0","0","0","8","0","13700","0","105","0","91002","0","13700","0","15","0","0","0"
"0","0","0","0","8","0","13800","0","106","0","91002","0","13800","0","15","0","0","0"
"0","0","0","0","8","0","13900","0","107","0","91002","0","13900","0","15","0","0","0"
"0","0","0","0","8","0","14000","0","108","0","91002","0","14000","0","15","0","0","0"
"0","0","0","0","8","0","14100","0","109","0","91002","0","14100","0","15","0","0","0"
