1f9b061d5603b62a2d036c4bda5ea9adc983e532cb67cde02a81c00143443152,8592f5e77d4703f98da1add697901272f71c5075dc983c5820068ff9597eee89,3f210fcdb33e5441d54635330d2366ea28033d298ab9029e8a926f85c4e34573,d09689085d0eb63a63047131387b41db44d0bdd3f33898cab1a030e09bef7685,fcdc5cc3b57cba49d2d79b473163c4d82e66d22be749b305f4e6b01ae46ed85c,c4a1737512e4b5efb89d70e24c0a44ed9ec4965f95786c05acd02103b6c99576,2c4c7ab2e89422500a08709651367f9d3febd813059c19efe92099c44f567648,7b177364401d94e2368f12993026b1f7d61a8cd9fde1f8670d2ee0f1469ed1b8,919b8b5258a6950c41dc11385dd698f513dc0c4b4e980a3e4c51c83bc461897d,5fdfb944ed1eceb76d3b0e22fda17e71781347d7b9ef709ce3e098f18cde79df,f66df0e008f467652350ee194b89542ac5e96660de2c6a6fcd55bbaa687b7119,0595bfce462e03808b7b4ea926607d2570ee6024147244b5a8bbc9f3ee7c4f07,4fd66c79d992cc333dca467983ae4d9302be27cbbbc52bbfc6bd696ab6aa5ad3,214061b1cf2a66b9519308ea2a5ab119eeb35940f8706019819a6c96df7a1c1c,074e2c96292772eddb944404b45aeb4ead179c05bcd75357b561a12eca9f033f,4e4fde3f16d8c3aa2f51947b1bb93c62ff80ec0eb668760066ce0442b454e848,87be4b41587c66605a29f032c7969f1c0e89ca59d1fe19ff19ae289909bdbc69,6fbd303dcd0d2c70fda552d40f08926008a52afbafef06bab5d8df3d13e717f9
"91002","0","0","8","0","0","0","0","0","1","0","500","0","0","0","0","10","1"
"91002","0","0","8","0","0","0","0","0","2","0","50","0","0","0","0","100","11"
"91002","0","0","8","0","0","0","0","0","3","0","30","0","0","0","0","200","101"
"91002","0","0","8","0","0","0","0","0","4","0","10","0","0","0","0","500","201"
"91002","0","0","8","0","0","0","0","0","5","0","5","0","0","0","0","1000","501"
"91002","0","0","8","0","0","0","0","0","6","0","3","0","0","0","0","2000","1001"
"91002","0","0","8","0","0","0","0","0","7","0","2","0","0","0","0","4000","2001"
"91002","0","0","8","0","0","0","0","0","8","0","1","0","0","0","0","7999","4001"
"91002","0","0","8","0","0","0","0","0","9","0","30","0","0","0","0","8000","8000"
"91002","0","0","8","0","0","0","0","0","10","0","30","0","0","0","0","8100","8100"
"91002","0","0","8","0","0","0","0","0","11","0","30","0","0","0","0","8200","8200"
"91002","0","0","8","0","0","0","0","0","12","0","30","0","0","0","0","8300","8300"
"91002","0","0","8","0","0","0","0","0","13","0","30","0","0","0","0","8400","8400"
"91002","0","0","8","0","0","0","0","0","14","0","30","0","0","0","0","8500","8500"
"91002","0","0","8","0","0","0","0","0","15","0","30","0","0","0","0","8600","8600"
"91002","0","0","8","0","0","0","0","0","16","0","30","0","0","0","0","8700","8700"
"91002","0","0","8","0","0","0","0","0","17","0","30","0","0","0","0","8800","8800"
"91002","0","0","8","0","0","0","0","0","18","0","30","0","0","0","0","8900","8900"
"91002","0","0","8","0","0","0","0","0","19","0","30","0","0","0","0","9000","9000"
"91002","0","0","8","0","0","0","0","0","20","0","30","0","0","0","0","9100","9100"
"91002","0","0","8","0","0","0","0","0","21","0","30","0","0","0","0","9200","9200"
"91002","0","0","8","0","0","0","0","0","22","0","30","0","0","0","0","9300","9300"
"91002","0","0","8","0","0","0","0","0","23","0","30","0","0","0","0","9400","9400"
"91002","0","0","8","0","0","0","0","0","24","0","30","0","0","0","0","9500","9500"
"91002","0","0","8","0","0","0","0","0","25","0","30","0","0","0","0","9600","9600"
"91002","0","0","8","0","0","0","0","0","26","0","30","0","0","0","0","9700","9700"
"91002","0","0","8","0","0","0","0","0","27","0","30","0","0","0","0","9800","9800"
"91002","0","0","8","0","0","0","0","0","28","0","30","0","0","0","0","9900","9900"
"91002","0","0","8","0","0","0","0","0","29","0","30","0","0","0","0","10000","10000"
"91002","0","0","8","0","0","0","0","0","30","0","30","0","0","0","0","10100","10100"
"91002","0","0","8","0","0","0","0","0","31","0","30","0","0","0","0","10200","10200"
"91002","0","0","8","0","0","0","0","0","32","0","30","0","0","0","0","10300","10300"
"91002","0","0","8","0","0","0","0","0","33","0","30","0","0","0","0","10400","10400"
"91002","0","0","8","0","0","0","0","0","34","0","30","0","0","0","0","10500","10500"
"91002","0","0","8","0","0","0","0","0","35","0","30","0","0","0","0","10600","10600"
"91002","0","0","8","0","0","0","0","0","36","0","30","0","0","0","0","10700","10700"
"91002","0","0","8","0","0","0","0","0","37","0","30","0","0","0","0","10800","10800"
"91002","0","0","8","0","0","0","0","0","38","0","30","0","0","0","0","10900","10900"
"91002","0","0","8","0","0","0","0","0","39","0","30","0","0","0","0","11000","11000"
"91002","0","0","8","0","0","0","0","0","40","0","30","0","0","0","0","11100","11100"
"91002","0","0","8","0","0","0","0","0","41","0","30","0","0","0","0","11200","11200"
"91002","0","0","8","0","0","0","0","0","42","0","30","0","0","0","0","11300","11300"
"91002","0","0","8","0","0","0","0","0","43","0","30","0","0","0","0","11400","11400"
"91002","0","0","8","0","0","0","0","0","44","0","30","0","0","0","0","11500","11500"
"91002","0","0","8","0","0","0","0","0","45","0","30","0","0","0","0","11600","11600"
"91002","0","0","8","0","0","0","0","0","46","0","30","0","0","0","0","11700","11700"
"91002","0","0","8","0","0","0","0","0","47","0","30","0","0","0","0","11800","11800"
"91002","0","0","8","0","0","0","0","0","48","0","30","0","0","0","0","11900","11900"
"91002","0","0","8","0","0","0","0","0","49","0","30","0","0","0","0","12000","12000"
"91002","0","0","8","0","0","0","0","0","50","0","30","0","0","0","0","12100","12100"
"91002","0","0","8","0","0","0","0","0","51","0","30","0","0","0","0","12200","12200"
"91002","0","0","8","0","0","0","0","0","52","0","30","0","0","0","0","12300","12300"
"91002","0","0","8","0","0","0","0","0","53","0","30","0","0","0","0","12400","12400"
"91002","0","0","8","0","0","0","0","0","54","0","30","0","0","0","0","12500","12500"
"91002","0","0","8","0","0","0","0","0","55","0","30","0","0","0","0","12600","12600"
"91002","0","0","8","0","0","0","0","0","56","0","30","0","0","0","0","12700","12700"
"91002","0","0","8","0","0","0","0","0","57","0","30","0","0","0","0","12800","12800"
"91002","0","0","8","0","0","0","0","0","58","0","30","0","0","0","0","12900","12900"
"91002","0","0","8","0","0","0","0","0","59","0","30","0","0","0","0","13000","13000"
"91002","0","0","8","0","0","0","0","0","60","0","30","0","0","0","0","13100","13100"
"91002","0","0","8","0","0","0","0","0","61","0","30","0","0","0","0","13200","13200"
"91002","0","0","8","0","0","0","0","0","62","0","30","0","0","0","0","13300","13300"
"91002","0","0","8","0","0","0","0","0","63","0","30","0","0","0","0","13400","13400"
"91002","0","0","8","0","0","0","0","0","64","0","30","0","0","0","0","13500","13500"
"91002","0","0","8","0","0","0","0","0","65","0","30","0","0","0","0","13600","13600"
