c4d988d7370ccdadedf6babdabaa7dddd1135d906c3a66e9c4ccbb0d9a6de970,5c326d99f796dc1e3a22829cb8ff95a45f0cce90617f6d177f2b710000a1f7d6,f8c434dd1a417da21ba5301e416401addc5c6f55495ac5a48ac7201b58b27427,e9da9293fd4e84ef6aba181422c4237acb8351b20c10b539f5a012d86e9240a6,74e4256739b708ec6c98cc41144aff55ff64c9166c6feb5fe887fcfd2f71cc9a,b29b2d44bbe43dfaa80c5c1d0dbfa9ad508ae3cf9307b446c693d0349c8f2b7c,2bd9328c885a1f5ee6983ccaf4631366f4be991cd14cb93297fd2bbc153dbe1f,25feca90ad69c92daffc7c61b4e8534c26caca203b945aa09dd9448f6a384652,90812093675106ffcba9f4c67eff0e3e4b82c92f4e1a10ab7ee54f9af1975cd5,4f66d05d6a084683a6537c7ebf00f64a0f38710697327f807d5369453a5b8435,2a00f1313287779ffc2579a924024a8a7e5700aa05b1707e644db19d9a77317d,d694c12865ac37443d3109d221f80c5bfc499b39c54d9e780bed066e4c24667d,8a532758d6e7585f94c65e41629794401a5f383846521ad5da9bd050ac39c976,de4f3a13f42db0de82bb7de37b235080b3a29b95df7f11af67d61caa564b1fcf,cfa68613fe5c0bf9b6219649bd498f0bb8eecf6ccc77de3024d0e47f00621447,dd369e2a371e67903316c186fccb5c94e7abd4619a1a9d12a1b6305a356037ee,c333621729004098e5b7dcdd527152e2aeea86ee715ec862207492303facef32,47ee41278c30f32356411b010b7d5803322d660b28e4bb91957e0d3070e909e6
"0","91002","50","10","0","0","1","0","0","0","0","0","8","0","0","0","0","1"
"0","91002","10","100","0","0","11","0","0","0","0","0","8","0","0","0","0","2"
"0","91002","5","200","0","0","101","0","0","0","0","0","8","0","0","0","0","3"
"0","91002","3","500","0","0","201","0","0","0","0","0","8","0","0","0","0","4"
"0","91002","2","1000","0","0","501","0","0","0","0","0","8","0","0","0","0","5"
"0","91002","2","2000","0","0","1001","0","0","0","0","0","8","0","0","0","0","6"
"0","91002","1","3999","0","0","2001","0","0","0","0","0","8","0","0","0","0","7"
"0","91002","50","4000","0","0","4000","0","0","0","0","0","8","0","0","0","0","8"
"0","91002","50","4100","0","0","4100","0","0","0","0","0","8","0","0","0","0","9"
"0","91002","50","4200","0","0","4200","0","0","0","0","0","8","0","0","0","0","10"
"0","91002","50","4300","0","0","4300","0","0","0","0","0","8","0","0","0","0","11"
"0","91002","50","4400","0","0","4400","0","0","0","0","0","8","0","0","0","0","12"
"0","91002","50","4500","0","0","4500","0","0","0","0","0","8","0","0","0","0","13"
"0","91002","50","4600","0","0","4600","0","0","0","0","0","8","0","0","0","0","14"
"0","91002","50","4700","0","0","4700","0","0","0","0","0","8","0","0","0","0","15"
"0","91002","50","4800","0","0","4800","0","0","0","0","0","8","0","0","0","0","16"
"0","91002","50","4900","0","0","4900","0","0","0","0","0","8","0","0","0","0","17"
"0","91002","50","5000","0","0","5000","0","0","0","0","0","8","0","0","0","0","18"
