f5c1d1389e90e397f8b51040b424b058636310458e443b1761396ad9e6985025,aa7e9745f474ae212bfdf7d6a0262c210a4e5fd0c953f025d40d200e708fc2b4,4f5d9431e5dd1c0ca5afcd4bad5ad24262f39cc267df558abcb01c160bfc9671,458923e116533980ff854b9d5a03f0667727df203adf568b750f6b4d8a827745,a20254e6ce3deb2f139fe424794e32ba8ea5482952e515b5b409d7eed06b1e2b,de5b1099d5984176daba7784b29c76a06ffe2329af04fc2601ea49951e8dfec3,7e86366079f4c19641176252ec982479bd27d89a40ae7301b6673a3dca41450b,4adc3167b1fbc42c69ffd8b23f97466f80c44c84edfa0dabca48011578f4e848,2e1e8311249f9203d515e0cf29168a48346c41c03f1457a2c37203fe6dc4cbb5,b43f5f51ae46c93551c1d2439f7fa82895f89a4569e8285b4fd7a3ff071a71f0,bd2c929c7c02b51c7ec38afc4bcd048744f22b53542557e708b06085cc43241d,c0e0b86213a9814fa196900a7e0fbe1f79aa965ca5fb7cd655a733c47f773734
"2018/07/19 14:59:59","1004","0","0","0","2018/06/30 12:00:00","0","107601","1","10004","107601","5004401"
"2018/07/19 14:59:59","1002","1","0","0","2018/06/30 12:00:00","0","1000403","2","10004","107601","5004402"
"2018/07/19 14:59:59","1001","0","0","0","2018/06/30 12:00:00","0","10","3","10004","107701","5004403"
"2018/07/19 14:59:59","1001","0","0","0","2018/06/30 12:00:00","0","20","4","10004","107501","5004404"
"2018/07/19 14:59:59","1001","0","0","0","2018/06/30 12:00:00","0","30","5","10004","107601","5004405"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","2","6","10004","107501","5004406"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","5","7","10004","107601","5004407"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","8","8","10004","107801","5004408"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","12","9","10004","107701","5004409"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","16","10","10004","107501","5004410"
"2018/07/19 14:59:59","1003","0","0","0","2018/06/30 12:00:00","0","20","11","10004","107601","5004411"
"2018/08/19 14:59:59","1004","0","0","0","2018/07/31 12:00:00","0","108001","12","10005","108001","5005401"
"2018/08/19 14:59:59","1002","1","0","0","2018/07/31 12:00:00","0","1000503","13","10005","107901","5005402"
"2018/08/19 14:59:59","1001","0","0","0","2018/07/31 12:00:00","0","10","14","10005","108001","5005403"
"2018/08/19 14:59:59","1001","0","0","0","2018/07/31 12:00:00","0","20","15","10005","107901","5005404"
"2018/08/19 14:59:59","1001","0","0","0","2018/07/31 12:00:00","0","30","16","10005","108001","5005405"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","2","17","10005","107901","5005406"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","5","18","10005","108001","5005407"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","8","19","10005","107901","5005408"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","12","20","10005","108001","5005409"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","16","21","10005","107901","5005410"
"2018/08/19 14:59:59","1003","0","0","0","2018/07/31 12:00:00","0","20","22","10005","108001","5005411"
"2018/09/18 14:59:59","1002","1","0","0","2018/08/31 12:00:00","0","1000603","23","10006","103701","5006402"
"2018/09/18 14:59:59","1001","0","0","0","2018/08/31 12:00:00","0","10","24","10006","100501","5006403"
"2018/09/18 14:59:59","1001","0","0","0","2018/08/31 12:00:00","0","20","25","10006","103701","5006404"
"2018/09/18 14:59:59","1001","0","0","0","2018/08/31 12:00:00","0","30","26","10006","104701","5006405"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","2","27","10006","100501","5006406"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","5","28","10006","103701","5006407"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","8","29","10006","104701","5006408"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","12","30","10006","107101","5006409"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","16","31","10006","100501","5006410"
"2018/09/18 14:59:59","1003","0","0","0","2018/08/31 12:00:00","0","19","32","10006","104701","5006411"
"2018/10/18 14:59:59","1004","0","0","0","2018/09/30 12:00:00","0","108201","33","10007","108201","5007401"
"2018/10/18 14:59:59","1002","1","0","0","2018/09/30 12:00:00","0","1000703","34","10007","108101","5007402"
"2018/10/18 14:59:59","1001","0","0","0","2018/09/30 12:00:00","0","10","35","10007","108101","5007403"
"2018/10/18 14:59:59","1001","0","0","0","2018/09/30 12:00:00","0","20","36","10007","108201","5007404"
"2018/10/18 14:59:59","1001","0","0","0","2018/09/30 12:00:00","0","30","37","10007","108101","5007405"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","2","38","10007","108201","5007406"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","5","39","10007","108101","5007407"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","8","40","10007","108201","5007408"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","12","41","10007","108101","5007409"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","16","42","10007","108201","5007410"
"2018/10/18 14:59:59","1003","0","0","0","2018/09/30 12:00:00","0","19","43","10007","108101","5007411"
"2018/11/14 14:59:59","1002","1","0","0","2018/10/31 12:00:00","0","1000803","44","10008","105601","5008402"
"2018/11/14 14:59:59","1001","0","0","0","2018/10/31 12:00:00","0","10","45","10008","101301","5008403"
"2018/11/14 14:59:59","1001","0","0","0","2018/10/31 12:00:00","0","20","46","10008","100901","5008404"
"2018/11/14 14:59:59","1001","0","0","0","2018/10/31 12:00:00","0","30","47","10008","105601","5008405"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","2","48","10008","105601","5008406"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","4","49","10008","100901","5008407"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","7","50","10008","101301","5008408"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","10","51","10008","105101","5008409"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","13","52","10008","102701","5008410"
"2018/11/14 14:59:59","1003","0","0","0","2018/10/31 12:00:00","0","15","53","10008","105601","5008411"
"2018/12/14 14:59:59","1004","0","0","0","2018/11/30 12:00:00","0","108501","54","10009","108501","5009401"
"2018/12/14 14:59:59","1002","1","0","0","2018/11/30 12:00:00","0","1000903","55","10009","108401","5009402"
"2018/12/14 14:59:59","1001","0","0","0","2018/11/30 12:00:00","0","10","56","10009","108601","5009403"
"2018/12/14 14:59:59","1001","0","0","0","2018/11/30 12:00:00","0","20","57","10009","108501","5009404"
"2018/12/14 14:59:59","1001","0","0","0","2018/11/30 12:00:00","0","30","58","10009","108401","5009405"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","2","59","10009","108601","5009406"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","4","60","10009","108601","5009407"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","7","61","10009","108501","5009408"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","10","62","10009","108501","5009409"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","13","63","10009","108401","5009410"
"2018/12/14 14:59:59","1003","0","0","0","2018/11/30 12:00:00","0","15","64","10009","108401","5009411"
"2019/01/14 14:59:59","1004","0","0","0","2018/12/31 12:00:00","0","108901","65","10010","108901","5010401"
"2019/01/14 14:59:59","1002","1","0","0","2018/12/31 12:00:00","0","1001003","66","10010","108801","5010402"
"2019/01/14 14:59:59","1001","0","0","0","2018/12/31 12:00:00","0","10","67","10010","108901","5010403"
"2019/01/14 14:59:59","1001","0","0","0","2018/12/31 12:00:00","0","20","68","10010","108701","5010404"
"2019/01/14 14:59:59","1001","0","0","0","2018/12/31 12:00:00","0","30","69","10010","108801","5010405"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","2","70","10010","108801","5010406"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","4","71","10010","108901","5010407"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","7","72","10010","108701","5010408"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","10","73","10010","108901","5010409"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","13","74","10010","108801","5010410"
"2019/01/14 14:59:59","1003","0","0","0","2018/12/31 12:00:00","0","15","75","10010","108701","5010411"
"2019/02/14 14:59:59","1004","0","0","0","2019/01/31 12:00:00","0","109001","76","10011","109001","5011401"
"2019/02/14 14:59:59","1002","1","0","0","2019/01/31 12:00:00","0","1001103","77","10011","101101","5011402"
"2019/02/14 14:59:59","1001","0","0","0","2019/01/31 12:00:00","0","10","78","10011","101101","5011403"
"2019/02/14 14:59:59","1001","0","0","0","2019/01/31 12:00:00","0","20","79","10011","109101","5011404"
"2019/02/14 14:59:59","1001","0","0","0","2019/01/31 12:00:00","0","30","80","10011","109001","5011405"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","2","81","10011","109101","5011406"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","4","82","10011","109001","5011407"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","7","83","10011","109101","5011408"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","10","84","10011","109001","5011409"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","13","85","10011","101101","5011410"
"2019/02/14 14:59:59","1003","0","0","0","2019/01/31 12:00:00","0","15","86","10011","109101","5011411"
"2019/03/14 14:59:59","1002","1","0","0","2019/02/28 12:00:00","0","1001203","87","10012","101401","5012402"
