d46b7f8fbefbd42bf897e9e50e204be9a20122fdcaf16b8750b5dc059906ca73,8cce4ebe80846f5d733a39981a82b653f8044398fb2757beb845dcb47b949499,ce5a925435bd682040894544e159f0c1096b6350258f874eca114bd62ac0e15b,2b8468aade8ab47a14059cf2743d1035de0f5ea05840e87511ae9a8aa9f10224,16733b677e9c66b87a72992f8510c9727cbe519779aca744ac1bc31c02d7ea0b,a9bb5d2ef4b863022e6fd8603dbbf73f4794145d84f4655715b2dafb928955a8,60a8180d9f396ed9a7139d556591306c143bdd80c9482e3f9b112a055c7f2564,0a3f519b4ce291af5201590224cfa396b5fca19c00d9e61fed6b20ddf67c9093,7b5e5d6c259f911e23f545b67747d24abec78621835016eed9e88e5d92e95b32,60107c9bf2cfd16fe1d7d5726eb4bed9c228f0409d35ae21f0738b7b23f18654,d8e4f9e30f5be38c5cd17e4206a2a0c4dc1859286ca346c296ad5c91984f0f8d,37f1137b496bf1819ff0752dae92ed752100a974e2e14bc696be2502ae876d28,f2ff89c8e9ec44fa5c4453b184b73f7b762db59247b22707e338e312a3918fb5,d29971057e17b12625a9c0b782ccec5b40c57c9ec4ad7da4e2a2f0fb7f17191b
"201","0","0","0","0","0","20001","1","1","タルグム地方","bgm_M32","bgm_M32","0","20001101"
"201","0","0","0","0","0","20001","1","0","タルグム地方","bgm_M32","bgm_M32","0","20001201"
"201","0","0","0","0","0","20002","1","0","マシーナ地方","bgm_M98_2","bgm_M98","0","20002101"
"201","0","0","0","0","0","20002","1","0","マシーナ地方","bgm_M98_2","bgm_M98","0","20002201"
"201","0","0","0","0","0","20003","1","0","ランドソル郊外","bgm_M106","bgm_M106","0","20003101"
"201","0","0","0","0","0","20003","1","0","ランドソル郊外","bgm_M106","bgm_M106","0","20003201"
"201","0","0","0","0","0","20004","1","0","タパスビーチ周辺","bgm_M112","bgm_M112","0","20004101"
"201","0","0","0","0","0","20004","1","0","タパスビーチ周辺","bgm_M112","bgm_M112","0","20004201"
"201","0","0","0","0","0","20005","1","0","イルシオンの孤島","bgm_M121","bgm_M121","0","20005101"
"201","0","0","0","0","0","20005","1","0","イルシオンの孤島","bgm_M121","bgm_M121","0","20005201"
"201","0","85","0","0","0","20006","1","0","王都ランドソル","bgm_M128","bgm_M128","0","20006101"
"201","0","0","0","0","0","20006","1","0","王都ランドソル","bgm_M128","bgm_M128","0","20006201"
"201","0","0","0","0","0","20007","1","1","ランドソル郊外","bgm_M135","bgm_M135","0","20007101"
"201","0","0","1","208","80","20007","1","2","霊界","bgm_M29","bgm_M29","202","20007102"
"201","1","0","1","209","0","20007","1","3","ランドソル中央部","bgm_M135","bgm_M135","202","20007103"
"201","31","0","0","0","0","20007","1","1","ランドソル郊外","bgm_M135","bgm_M135","0","20007201"
"201","0","35","0","0","0","20008","1","0","ランドソル近郊","bgm_M162","bgm_M162","0","20008101"
"201","0","0","0","0","0","20008","1","0","ランドソル近郊","bgm_M162","bgm_M162","0","20008201"
"201","11","110","0","0","0","20009","1","1","サレンディア救護院","bgm_M171","bgm_M171","0","20009101"
"201","0","0","0","0","0","20009","1","1","王都ランドソル","bgm_M171","bgm_M171","0","20009201"
"201","0","1","0","0","180","20010","1","1","神殿への参道","bgm_M182","bgm_M182","0","20010101"
"201","0","0","0","0","0","20010","1","1","神殿への参道","bgm_M182","bgm_M182","0","20010201"
"201","0","0","0","0","0","20011","1","1","王都ランドソル","bgm_M189","bgm_M189","0","20011101"
"201","0","110","0","0","0","20011","1","2","キッチンスタジアム","bgm_M189","bgm_M189","0","20011102"
"201","0","0","0","0","0","20011","1","1","キッチンスタジアム","bgm_M189","bgm_M189","0","20011201"
"201","0","115","0","0","0","20012","1","1","王都ランドソル","bgm_M206","bgm_M206","0","20012101"
"201","0","0","0","0","0","20012","1","1","王都ランドソル","bgm_M206","bgm_M206","0","20012201"
"201","0","100","0","0","0","20013","1","1","ガストロス山","bgm_M215","bgm_M215","0","20013101"
"201","11","0","1","208","0","20013","1","2","光の裂け目","bgm_M215","bgm_M215","202","20013102"
"201","0","0","0","0","0","20013","1","1","光の裂け目","bgm_M215","bgm_M215","0","20013201"
"201","0","120","0","0","0","20014","1","1","オーエド町","bgm_M223","bgm_M223","0","20014101"
"201","0","0","0","0","0","20014","1","1","オーエド町","bgm_M223","bgm_M223","0","20014201"
"201","12","98","0","0","0","20015","1","1","サンレインビーチ","bgm_M237","bgm_M237","0","20015101"
"201","0","0","0","0","0","20015","1","0","サンレインビーチ","bgm_M237","bgm_M237","0","20015201"
"201","0","150","0","0","0","20016","1","0","マホマホ王国避暑地？","bgm_M245_02","bgm_M245","0","20016101"
"201","0","0","0","0","0","20016","1","0","マホマホ王国避暑地？","bgm_M245_02","bgm_M245","0","20016201"
"201","0","70","0","0","0","20017","1","1","聖テレサ女学院","bgm_M254","bgm_M254","0","20017101"
"201","0","0","0","0","0","20017","1","0","聖テレサ女学院","bgm_M254","bgm_M254","0","20017201"
"201","0","0","0","0","0","20018","1","1","テラーハウス周辺","bgm_M265_Top","bgm_M265","0","20018101"
"201","0","0","1","0","0","20018","1","2","ゴーストグレイヴ","bgm_M265_Top","bgm_M265","202","20018102"
"201","0","0","0","0","0","20018","1","1","ゴーストグレイヴ","bgm_M265_Top","bgm_M265","0","20018201"
"201","0","90","0","0","0","20019","1","0","エルピス島 開拓キャンプ一帯","bgm_M273","bgm_M273","0","20019101"
"201","0","0","0","0","0","20019","1","0","エルピス島 開拓キャンプ一帯","bgm_M273","bgm_M273","0","20019201"
"201","0","0","0","0","0","20020","1","1","王都ランドソル 郊外","bgm_M281","bgm_M281","0","20020101"
"201","11","0","0","0","0","20020","1","2","王都ランドソル 中央広場","bgm_M281","bgm_M281","0","20020102"
"201","0","0","0","0","0","20020","1","1","王都ランドソル 中央広場","bgm_M281","bgm_M281","0","20020201"
"201","0","30","0","0","0","20021","1","1","ギルドレース　１区→２区","bgm_M294","bgm_M294","0","20021101"
"201","0","30","0","0","0","20021","1","2","ギルドレース　３区→４区","bgm_M294","bgm_M294","0","20021102"
"201","0","0","0","0","0","20021","1","1","ギルドレース　３区→４区","bgm_M294","bgm_M294","0","20021201"
"201","0","87","0","0","0","20022","1","1","王都ランドソル","bgm_M316","bgm_M316","0","20022101"
"201","0","0","0","0","0","20022","1","1","王都ランドソル","bgm_M316","bgm_M316","0","20022201"
"201","0","45","0","0","0","20023","1","1","聖テレサ女学院","bgm_M343","bgm_M343","0","20023101"
"201","0","0","0","0","0","20023","1","0","聖テレサ女学院","bgm_M343","bgm_M343","0","20023201"
"201","0","0","0","0","0","20024","1","1","エリザベスパーク","bgm_M351","bgm_M351","0","20024101"
"201","0","0","0","0","0","20024","1","2","王都ランドソル","bgm_M351","bgm_M351","0","20024102"
"201","0","0","0","0","0","20024","1","3","エリザベスパーク","bgm_M351","bgm_M351","0","20024103"
"201","0","0","0","0","0","20024","1","1","エリザベスパーク","bgm_M351","bgm_M351","0","20024201"
"201","0","200","0","0","0","20025","1","0","不思議の国","bgm_M375","bgm_M375","0","20025101"
"201","0","100","0","0","0","20025","1","0","不思議の国","bgm_M375","bgm_M375","0","20025201"
"201","0","90","0","0","0","20026","1","1","ウィッシュビーチ周辺","bgm_M380A","bgm_M380A","0","20026101"
"201","0","0","0","0","0","20026","1","2","星降る天の川","bgm_M380B_02","bgm_M380B","0","20026102"
"201","0","0","0","0","0","20026","1","0","星降る天の川","bgm_M380B_02","bgm_M380B","0","20026201"
"201","0","115","0","0","0","20027","1","0","ビーチボールパーク","bgm_M393","bgm_M393","0","20027101"
"201","0","0","0","0","0","20027","1","0","ビーチボールパーク","bgm_M393","bgm_M393","0","20027201"
"201","0","80","0","0","0","20028","1","1","王都ランドソル","bgm_M403","bgm_M403","0","20028101"
"201","0","0","0","0","0","20028","1","1","王都ランドソル","bgm_M403","bgm_M403","0","20028201"
"201","0","128","0","0","0","20029","1","0","ハロウィンパーク","bgm_M413","bgm_M413","0","20029101"
"201","0","0","0","0","0","20029","1","0","ハロウィンパーク","bgm_M413","bgm_M413","0","20029201"
"201","0","80","0","0","0","20030","1","1","王都ランドソル","bgm_M421","bgm_M421","0","20030101"
"201","0","0","0","0","0","20030","1","1","王都ランドソル","bgm_M421","bgm_M421","0","20030201"
"201","0","60","0","0","0","20031","1","1","デビュタント・シャングリ・ラ会場","bgm_M426","bgm_M426","0","20031101"
"201","0","0","0","0","0","20031","1","1","デビュタント・シャングリ・ラ会場","bgm_M426","bgm_M426","0","20031201"
"201","0","100","0","0","0","20032","1","1","港町・オーマ","bgm_M435","bgm_M435","0","20032101"
"201","0","0","0","0","0","20032","1","1","港町・オーマ","bgm_M435","bgm_M435","0","20032201"
"201","0","70","0","0","0","20033","1","1","ランドソル近郊","bgm_M442A","bgm_M442A","0","20033101"
"201","0","0","0","0","0","20033","1","0","ランドソル近郊","bgm_M442A","bgm_M442A","0","20033201"
"201","0","25","0","0","0","20034","1","0","エルフの里　清らかな森","bgm_M442B","bgm_M442B","0","20034101"
"201","0","0","0","0","0","20034","1","0","エルフの里　清らかな森","bgm_M442B","bgm_M442B","0","20034201"
"201","0","0","0","0","0","20035","1","1","ランドソル近郊","bgm_M451","bgm_M451","0","20035101"
"201","0","0","0","0","0","20035","1","2","辺境の地","bgm_M451","bgm_M451","0","20035102"
"201","0","0","0","0","0","20035","1","0","辺境の地","bgm_M451","bgm_M451","0","20035201"
"201","0","91","0","0","0","20036","1","1","聖テレサ女学院 聖学祭会場","bgm_M457","bgm_M457","0","20036101"
"201","0","0","0","0","0","20036","1","0","聖テレサ女学院 聖学祭会場","bgm_M457","bgm_M457","0","20036201"
"201","0","90","0","0","0","20037","1","1","異時間軸のランドソル","bgm_M467","bgm_M467","0","20037101"
"201","0","0","0","0","0","20037","1","2","タイムトンネル","bgm_M467","bgm_M467","0","20037102"
"201","0","0","0","0","0","20037","1","0","タイムトンネル","bgm_M467","bgm_M467","0","20037201"
"201","0","0","0","0","40","20038","1","1","おもちゃ工場","bgm_M478_Lofi","bgm_M478","0","20038101"
"201","0","0","0","0","0","20038","1","2","王都ランドソル","bgm_M478_Lofi","bgm_M478","0","20038102"
"201","0","0","0","0","0","20038","1","0","王都ランドソル","bgm_M478_Lofi","bgm_M478","0","20038201"
"201","0","0","0","0","0","20039","1","1","王都ランドソル","bgm_M486","bgm_M486","0","20039101"
"201","0","58","0","0","0","20039","1","2","とある無人島","bgm_M486","bgm_M486","0","20039102"
"201","0","0","0","0","0","20039","1","3","王都ランドソル","bgm_M486","bgm_M486","0","20039103"
"201","0","0","0","0","0","20039","1","0","王都ランドソル","bgm_M486","bgm_M486","0","20039201"
"201","0","100","0","0","0","20040","1","1","カルミナサマーライブ会場","bgm_M496","bgm_M496","0","20040101"
"201","0","0","0","0","0","20040","1","0","カルミナサマーライブ会場","bgm_M496","bgm_M496","0","20040201"
"201","0","0","0","0","0","20041","1","1","王都ランドソル","bgm_M508","bgm_M508","0","20041101"
"201","0","45","0","0","0","20041","1","2","オーエド町","bgm_M508","bgm_M508","0","20041102"
"201","0","0","0","0","0","20041","1","0","オーエド町","bgm_M508","bgm_M508","0","20041201"
"201","0","128","0","0","0","20042","1","1","王都ランドソル","bgm_M520","bgm_M520","0","20042101"
"201","0","0","0","0","0","20042","1","2","王都ランドソル","bgm_M520","bgm_M520","0","20042102"
"201","31","0","0","0","0","20042","1","1","王都ランドソル","bgm_M520","bgm_M520","0","20042201"
"201","0","40","0","0","0","20043","1","1","王都ランドソル","bgm_M527","bgm_M527","0","20043101"
"201","0","0","0","0","0","20043","1","2","ランドソル近郊","bgm_M527","bgm_M527","0","20043102"
"201","0","0","0","0","0","20043","1","0","ランドソル近郊","bgm_M527","bgm_M527","0","20043201"
"201","0","70","0","0","0","20044","1","1","スイーツコンテスト会場","bgm_M536","bgm_M536","0","20044101"
"201","0","0","0","0","0","20044","1","0","スイーツコンテスト会場","bgm_M536","bgm_M536","0","20044201"
"201","0","0","0","0","0","20045","1","1","ランドソル近郊","bgm_M543","bgm_M543","0","20045101"
"201","0","0","0","0","0","20045","1","2","港町・オーマ","bgm_M543","bgm_M543","0","20045102"
"201","0","0","0","0","0","20045","1","3","タパスビーチ周辺","bgm_M543","bgm_M543","0","20045103"
"201","0","0","0","0","0","20045","1","4","ガストロス山","bgm_M543","bgm_M543","0","20045104"
"201","0","0","0","0","0","20045","1","0","ガストロス山","bgm_M543","bgm_M543","0","20045201"
"201","0","0","0","0","0","20046","1","1","王都ランドソル","bgm_M552_03","bgm_M552","0","20046101"
"201","0","0","0","0","0","20046","1","2","ランドソル近郊","bgm_M552_03","bgm_M552","0","20046102"
"201","0","0","0","0","0","20046","1","3","イリス樹海","bgm_M552_03","bgm_M552","0","20046103"
"201","0","0","0","0","0","20046","1","4","フローラ湖畔","bgm_M552_03","bgm_M552","0","20046104"
"201","0","0","0","0","0","20046","1","0","フローラ湖畔","bgm_M552_03","bgm_M552","0","20046201"
"201","0","40","0","0","0","20047","1","1","王都ランドソル","bgm_M553","bgm_M553","0","20047101"
"201","0","0","0","0","0","20047","1","2","世界と世界の狭間","bgm_M553","bgm_M553","0","20047102"
"201","0","0","0","0","0","20047","1","0","世界と世界の狭間","bgm_M553","bgm_M553","0","20047201"
"201","0","0","0","0","0","20048","1","1","サレンディア救護院内","bgm_M565","bgm_M565","0","20048101"
"201","0","0","0","0","0","20048","1","2","エリザベスパーク　牧場温泉","bgm_M565","bgm_M565","0","20048102"
"201","0","0","0","0","0","20048","1","0","エリザベスパーク　牧場温泉","bgm_M565","bgm_M565","0","20048201"
"201","0","0","0","0","0","20049","1","1","ランドソル郊外","bgm_M574","bgm_M574","0","20049101"
"201","0","0","0","0","0","20049","1","2","カジノホール","bgm_M574","bgm_M574","0","20049102"
"201","0","0","0","0","0","20049","1","0","カジノホール","bgm_M574","bgm_M574","0","20049201"
"201","0","0","0","0","0","20050","1","1","呪われた海賊島","bgm_M582","bgm_M582","0","20050101"
