a58016dd2cd272a464848f728974966b9371e2f8e095329dbb1d3a83da6e1407,b60db9969abac2721f1c8653356d916d31f7faa20ce6326cd5809c641fd765f5,e8d8d12a00de9322ea475397a8e73ffeb86f7f168eeaba60f548527772d0a739,601c33b78f6378e548d063a2816af64f3b82a5f3a421aa5c51330fed456de125,fa76ffaf05e893405b199d968d6b23795333b2e254bad9eb48cdefe4c2fb46a5,2105d4ffd566b9de163b643257366c82a99b1881060964e8f283208285f67240,d26635c4d5d734795ddd1d597e3a32c16b7124da77b216ee9e44f4dc3bebd1ba,b27dddf646a300cfb2f1b2c0e1629c3afdc8ac420ff70092f5e66436d951aff4,4f9f3e8afb0f79804eee442a3696a0b380c3ae2cba0aa0f5037dbc44c5fbe4c5,58d8e8fd6b92db074908977958f3616094609ab9c8f4034680ae05c392df50c6,0df93f582e6801f513b37cf6f6461c618d5e8ec78678d366a21860cf4d9b773d,497d90cdd851c682b13624d69b27c7f4b3dec2c4bfccf3c464c9a7faeaa5d262,e021624ff2dec958fe5ad0a93b0f76fdd8803519430ec81512f32eb727747cc0,29baf226463dfa49fb940d3b6a4f8dcb12291f5c78cf347ef0e1a00fe8eadff2,a2365ba063a763306b7e1b20491f00dec9d4e58dfd291c7988065972d22b43ad,74eb6785bb21af2825cb7631aafb5cce8fb54e27721293e0c850c248bc26b568,74a797e7a911c16973b467837ae214393941526306e6d21d9ce13f7cc9375a82,55d0d622d7a253e5c8a638b6da96b4b7a3faf1afe39deff4cd7db759795fa6d3,1c4c09793f6cb97c3c2d49aacab6d7361246bd238d50bd08d185962823d4b49b,99683ceac1f7d45cd8c48e6b6f57d84448e32479826b8efd06b885f484e309f8,7fc360278077a13f8d75033eabbd4f23b8814f0be0a8a381042da28145f5155b,9a4df299c2bdd5c709ae363d7bf47ec3aa97522bbdb38f6d2849b4d4ce213f46,a265f025787e8d3f02420189f6da7a84a3f502cc175a26fdaafac4d65e5c6065,22e4eb9c70b854b857195d6b2dbc0b746f0283f05fe1d7be3dedd1a0fcc26513,2d3795623da38efcd8f2340c8469ce48bf3bfda4e36ebf82e915ddca81275fd7,7df4415774bb2d4a138e945d3b8c856fdb14ef1cb6d6ad264a458315606d98b7,7052fcf2e4a7386b4d6c124eabacd63c06cff8163dac8c5a135a89256d2e8f8e,09cec282d733eaad9cc9aa08a3930ebef4e31291b0b430573c08e8ebeffa0c51,d494363f1f42eedbf103ad426385988315e2e0f930dea512a969401309d67a67,8427c95555ff3e1bd68d68938c711d5aa92e984aa208138b8bd1ee802979f26a,6c3d150b3c81d934ce0cd3eb17322345db38f5358f171ad6c2a8f3bf60c39c6d,103b9c4ce35e223b91ddf0062e1d00f01a4f94e00edba9343edd34c549a41eed,f33b06e51b3a438563c38deb13e0de81dff0a0d3b5807ee084474be05d1f4b9c,21790aff83211e9ea23e6f6978ce5be2b103b6a9565777143be54bccba08cbc7,b63283ec499e53e0fb300d3455637b2cb9ebf0ed56cc2eac4de851b149904e6d,1ae802d977f346c74a3494b5b4632070d7b4e254214e4a9c2b760c0df0ca16c7,42873eaf598462af56c73320a5270ccedd161a0bea1bc2fbdcc365699931498a,7092d1f4b658749318323063e104b7e91fd22f24e2bb99cc97f8a681335694e6,0adef92c45744c659a4c6e18c7a561101f5fbe94bfcfbd241376accba87cb8f0,1685b229afe23e773680694cd1dcac5c397febbd7ed6b744e9f79336d217d571,300674180a39b4cacd7fa53656816baa8d7ca5af99ec3bf99b65bb655ea36f88,0fde378490bba6ebd7484476d98b0d5fef5e627d2f7b469e5478121d10227bd9,31517f52bc41e6f54ed7b63b6857b31384d370fe331dac1c889e82c7bd6fa02a,01f3fdbe58066a0d97ecbed5996d6da20d1de4ce718f602514a20c29c80b54e8
"0","0","0","0","0","10","ヒカリタケ","175","100000001","0","10","9","200000001","0","33","0","10","0","10","0","1","0","0","0","0","10","0","0","10","0","10","10","0","0","202100","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","ゴーレム","230","100000002","0","10","20","200000003","0","14","0","10","0","6","0","1","0","0","0","0","10","0","0","10","0","10","10","0","0","201200","0","1","0","0","0","1","0","10","30"
"0","0","0","0","0","10","ボニー","200000","100000004","0","10","180","200000003","0","10000","0","10","0","6","0","1","0","0","0","0","200","0","0","10","0","10","200","0","0","205701","0","1","0","0","0","1","0","240","30"
"0","0","0","0","0","10","ラットン","154","101010101","0","1","3","200000001","0","28","0","1","0","10","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","200600","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","ウッドソウル","316","101010102","0","1","3","200000006","0","0","0","1","0","10","18","1","0","0","0","0","1","0","0","1","0","1","1","0","0","200700","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","スタンプ","301","101010103","0","1","3","200000001","0","28","0","1","0","10","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","200900","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","プチグリフォン","355","101010104","0","1","3","200000001","0","38","0","1","0","10","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","204000","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","ラットン","204","101010201","0","1","3","200000001","0","43","0","1","0","10","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","200600","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","ウッドソウル","356","101010202","0","1","3","200000006","0","0","0","1","0","10","23","1","0","0","0","0","1","0","0","1","0","1","1","0","0","200700","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","ゼラチナ","228","101010203","0","1","3","200000001","0","0","0","1","0","10","26","1","0","0","0","0","1","0","0","1","0","1","1","0","0","203000","0","1","0","0","0","1","0","2","30"
"0","0","0","0","0","10","ウキキー","338","101010301","0","3","9","200000006","0","28","0","3","0","10","0","1","0","0","0","0","2","0","0","3","0","3","2","0","0","200100","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","スタンプ","464","101010302","0","3","9","200000001","0","43","0","3","0","10","0","1","0","0","0","0","2","0","0","3","0","3","2","0","0","200900","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","コボルト","409","101010303","0","3","9","200000001","0","28","0","3","0","10","0","1","0","0","0","0","2","0","0","3","0","3","2","0","0","201100","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","プチグリフォン","620","101010304","0","3","10","200000001","0","53","0","3","0","10","0","1","0","0","0","0","2","0","0","3","0","3","2","0","0","204000","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","ウキキー","346","101010401","0","4","9","200000006","0","28","0","4","0","10","0","1","0","0","0","0","2","0","0","4","0","4","2","0","0","200100","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","ウッドソウル","364","101010402","0","4","8","200000006","0","0","0","4","0","10","23","1","0","0","0","0","2","0","0","4","0","4","2","0","0","200700","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","スタンプ","492","101010403","0","4","9","200000001","0","30","0","4","0","10","0","1","0","0","0","0","2","0","0","4","0","4","2","0","0","200900","0","1","0","0","0","1","0","3","30"
"0","0","0","0","0","10","ゴーレム","444","101010404","0","4","150","200000003","0","24","0","4","0","10","0","1","0","0","0","0","2","0","0","4","0","4","2","0","0","201200","0","1","0","0","0","1","0","40","30"
