8976dbc27c90454c82424a7dc4a852e017a7f59b806b4c63828e539ca59092fd,508ffb8a5f0f97813d818930b4ebeca51c2e40ee09c0c837c4ac5091c7b49259,f7961f19593c29066d1fa0104f114b9a9f634376f8b17d4e0c0c241695126ef6,3fbdbe8cc8f8960522a31900e893a4f02881f3a23d71d37418456773d1a6aaf7,4809481b354d65cd5e181c32f888b54ff9b914df1011cbf09aaa4e7654019151,7edeb37850a364556a97a22ded60ce372536dbe03e43c306046c334bbc018ac2,7039dd3c003ede64a5c993d31ba9c315ee6a259d7f412542afdd0683ff514f73,30689d844f8c83c299477c4b91384ff96f509f07d4514abd725ca5944438726a,28c423c2442ab17c5b6d70fdca239a9b04d5455db8595ee1cd19514e7bd161f2,3773f999bb6ff6dba325ecfd87924b2ba0aa484f3af9e8618491cd86de34cf1e,1932ca700ce9379c42b341dbaa1b6b16e0a9078c767c302a6cbecfc0788cfe7a,2756a70558a378f8c9579b7bb6e709b81c49855f8a6ef8f604865952e9ad4f8a,dec388349135c2a8fe9739c84111cff5ea4d371de1f371e7682edbafc2bc86fa,1d49fd48495d1d3a0b7d9a6f09e418e98ce96936fe9ed73cf14d9fa6e76e6010
"31058","0","2","0","2030/08/01 14:59:59","28001","100","0","0","0","2020/08/04 12:00:00","1","0","105801"
"31075","0","2","0","2030/08/01 14:59:59","28001","100","0","0","0","2020/08/04 12:00:00","2","0","107501"
"31804","0","2","0","2030/08/01 14:59:59","28001","100","0","0","0","2020/08/04 12:00:00","3","0","180401"
"31059","0","2","0","2030/08/01 14:59:59","28002","100","0","0","0","2020/08/04 12:00:00","1","0","105901"
"31076","0","2","0","2030/08/01 14:59:59","28002","100","0","0","0","2020/08/04 12:00:00","2","0","107601"
"31119","0","2","0","2030/08/01 14:59:59","28002","100","0","0","0","2020/08/04 12:00:00","3","0","111901"
"31805","0","2","0","2030/08/01 14:59:59","28002","100","0","0","0","2020/08/04 12:00:00","4","0","180501"
"31060","0","2","0","2030/08/01 14:59:59","28003","100","0","0","0","2020/08/04 12:00:00","1","0","106001"
"31078","0","2","0","2030/08/01 14:59:59","28003","100","0","0","0","2020/08/04 12:00:00","2","0","107801"
"31120","0","2","0","2030/08/01 14:59:59","28003","100","0","0","0","2020/08/04 12:00:00","3","0","112001"
"31012","0","2","0","2030/08/01 14:59:59","28004","100","0","0","0","2020/09/03 19:00:00","1","0","101201"
"31134","0","2","0","2030/08/01 14:59:59","28004","100","0","0","0","2020/09/03 19:00:00","2","0","113401"
"31038","0","2","0","2030/08/01 14:59:59","28005","100","0","0","0","2020/09/03 19:00:00","1","0","103801"
"31123","0","2","0","2030/08/01 14:59:59","28005","100","0","0","0","2020/09/03 19:00:00","2","0","112301"
"31071","0","2","0","2030/08/01 14:59:59","28006","100","0","0","0","2020/09/03 19:00:00","1","0","107101"
"31115","0","2","0","2030/08/01 14:59:59","28006","100","0","0","0","2020/09/03 19:00:00","2","0","111501"
"31020","0","2","0","2030/08/01 14:59:59","28007","100","0","0","0","2020/10/01 17:00:00","1","0","102001"
"31113","0","2","0","2030/08/01 14:59:59","28007","100","0","0","0","2020/10/01 17:00:00","2","0","111301"
"31004","0","2","0","2030/08/01 14:59:59","28008","100","0","0","0","2020/10/01 17:00:00","1","0","100401"
"31112","0","2","0","2030/08/01 14:59:59","28008","100","0","0","0","2020/10/01 17:00:00","2","0","111201"
"31036","0","2","0","2030/08/01 14:59:59","28009","100","0","0","0","2020/10/01 17:00:00","1","0","103601"
"31111","0","2","0","2030/08/01 14:59:59","28009","100","0","0","0","2020/10/01 17:00:00","2","0","111101"
"31049","0","2","0","2030/08/01 14:59:59","28010","100","0","0","0","2020/11/05 12:00:00","1","0","104901"
"31091","0","2","0","2030/08/01 14:59:59","28010","100","0","0","0","2020/11/05 12:00:00","2","0","109101"
"31011","0","2","0","2030/08/01 14:59:59","28011","100","0","0","0","2020/11/05 12:00:00","1","0","101101"
"31129","0","2","0","2030/08/01 14:59:59","28011","100","0","0","0","2020/11/05 12:00:00","2","0","112901"
"31070","0","2","0","2030/08/01 14:59:59","28012","100","0","0","0","2020/11/05 12:00:00","1","0","107001"
"31110","0","2","0","2030/08/01 14:59:59","28013","100","0","0","0","2022/03/21","1","0","111001"
"31164","0","2","0","2030/08/01 14:59:59","28013","100","0","0","0","2022/03/21","2","0","116401"
"31109","0","2","0","2030/08/01 14:59:59","28014","100","0","0","0","2022/03/21","1","0","110901"
"31163","0","2","0","2030/08/01 14:59:59","28014","100","0","0","0","2022/03/21","2","0","116301"
"31108","0","2","0","2030/08/01 14:59:59","28015","100","0","0","0","2022/03/21","1","0","110801"
"31162","0","2","0","2030/08/01 14:59:59","28015","100","0","0","0","2022/03/21","2","0","116201"
"31042","0","2","0","2030/08/01 14:59:59","28016","100","0","0","0","2022/04/18","1","0","104201"
"31084","0","2","0","2030/08/01 14:59:59","28016","100","0","0","0","2022/04/18","2","0","108401"
"31173","0","2","0","2030/08/01 14:59:59","28016","100","0","0","0","2022/04/18","3","0","117301"
"31014","0","2","0","2030/08/01 14:59:59","28017","100","0","0","0","2022/04/18","1","0","101401"
"31122","0","2","0","2030/08/01 14:59:59","28017","100","0","0","0","2022/04/18","2","0","112201"
"31157","0","2","0","2030/08/01 14:59:59","28017","100","0","0","0","2022/04/18","3","0","115701"
"31053","0","2","0","2030/08/01 14:59:59","28018","100","0","0","0","2022/04/18","1","0","105301"
"31142","0","2","0","2030/08/01 14:59:59","28018","100","0","0","0","2022/04/18","2","0","114201"
"31068","0","2","0","2030/08/01 14:59:59","28019","100","0","0","0","2022/05/16","1","0","106801"
"31212","0","2","0","2030/08/01 14:59:59","28019","100","0","0","0","2022/05/16","2","0","121201"
"31047","0","2","0","2030/08/01 14:59:59","28020","100","0","0","0","2022/05/16","1","0","104701"
"31136","0","2","0","2030/08/01 14:59:59","28020","100","0","0","0","2022/05/16","2","0","113601"
"31027","0","2","0","2030/08/01 14:59:59","28021","100","0","0","0","2022/05/16","1","0","102701"
"31090","0","2","0","2030/08/01 14:59:59","28021","100","0","0","0","2022/05/16","2","0","109001"
"31170","0","2","0","2030/08/01 14:59:59","28021","100","0","0","0","2022/05/16","3","0","117001"
"31071","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","1","0","107101"
"31061","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","2","0","106101"
"31070","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","3","0","107001"
"31804","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","4","0","180401"
"31805","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","5","0","180501"
"31802","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","6","0","180201"
"31068","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","7","0","106801"
"31801","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","8","0","180101"
"31806","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","9","0","180601"
"31803","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","10","0","180301"
"31807","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","11","0","180701"
"31067","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","12","0","106701"
"31808","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","13","0","180801"
"31181","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","14","0","118101"
"31809","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","15","0","180901"
"31230","0","2","0","2030/08/01 14:59:59","28022","100","0","0","0","2023/01/15 15:00:00","16","0","123001"
"31075","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","1","0","107501"
"31077","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","2","0","107701"
"31078","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","3","0","107801"
"31079","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","4","0","107901"
"31081","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","5","0","108101"
"31083","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","6","0","108301"
"31084","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","7","0","108401"
"31086","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","8","0","108601"
"31087","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","9","0","108701"
"31088","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","10","0","108801"
"31091","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","11","0","109101"
"31100","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","12","0","110001"
"31103","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","13","0","110301"
"31104","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","14","0","110401"
"31106","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","15","0","110601"
"31111","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","16","0","111101"
"31115","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","17","0","111501"
"31120","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","18","0","112001"
"31119","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","19","0","111901"
"31131","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","20","0","113101"
"31134","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","21","0","113401"
"31139","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","22","0","113901"
"31144","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","23","0","114401"
"31118","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","24","0","111801"
"31150","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","25","0","115001"
"31155","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","26","0","115501"
"31170","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","27","0","117001"
"31172","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","28","0","117201"
"31180","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","29","0","118001"
"31177","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","30","0","117701"
"31199","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","31","0","119901"
"31207","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","32","0","120701"
"31209","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","33","0","120901"
"31210","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","34","0","121001"
"31211","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","35","0","121101"
"31215","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","36","0","121501"
"31225","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","37","0","122501"
"31229","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","38","0","122901"
"31233","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","39","0","123301"
"31236","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","40","0","123601"
"31238","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","41","0","123801"
"31240","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","42","0","124001"
"31076","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","43","0","107601"
"31080","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","44","0","108001"
"31082","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","45","0","108201"
"31085","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","46","0","108501"
"31089","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","47","0","108901"
"31090","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","48","0","109001"
"31101","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","49","0","110101"
"31105","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","50","0","110501"
"31112","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","51","0","111201"
"31116","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","52","0","111601"
"31121","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","53","0","112101"
"31123","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","54","0","112301"
"31130","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","55","0","113001"
"31132","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","56","0","113201"
"31135","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","57","0","113501"
"31141","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","58","0","114101"
"31146","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","59","0","114601"
"31147","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","60","0","114701"
"31156","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","61","0","115601"
"31158","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","62","0","115801"
"31168","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","63","0","116801"
"31174","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","64","0","117401"
"31178","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","65","0","117801"
"31192","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","66","0","119201"
"31208","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","67","0","120801"
"31212","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","68","0","121201"
"31221","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","69","0","122101"
"31224","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","70","0","122401"
"31228","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","71","0","122801"
"31235","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","72","0","123501"
"31241","0","2","0","2030/08/01 14:59:59","28023","100","0","0","0","2023/01/15 15:00:00","73","0","124101"
"31009","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","1","0","100901"
"31010","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","2","0","101001"
"31011","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","3","0","101101"
"31012","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","4","0","101201"
"31018","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","5","0","101801"
"31028","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","6","0","102801"
"31029","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","7","0","102901"
"31030","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","8","0","103001"
"31032","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","9","0","103201"
"31043","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","10","0","104301"
"31049","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","11","0","104901"
"31053","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","12","0","105301"
"31057","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","13","0","105701"
"31047","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","14","0","104701"
"31063","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","15","0","106301"
"31036","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","16","0","103601"
"31044","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","17","0","104401"
"31037","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","18","0","103701"
"31056","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","19","0","105601"
"31014","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","20","0","101401"
"31092","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","21","0","109201"
"31094","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","22","0","109401"
"31095","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","23","0","109501"
"31096","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","24","0","109601"
"31107","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","25","0","110701"
"31108","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","26","0","110801"
"31113","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","27","0","111301"
"31114","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","28","0","111401"
"31065","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","29","0","106501"
"31117","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","30","0","111701"
"31122","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","31","0","112201"
"31110","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","32","0","111001"
"31109","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","33","0","110901"
"31127","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","34","0","112701"
"31128","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","35","0","112801"
"31129","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","36","0","112901"
"31066","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","37","0","106601"
"31133","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","38","0","113301"
"31136","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","39","0","113601"
"31137","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","40","0","113701"
"31138","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","41","0","113801"
"31140","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","42","0","114001"
"31142","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","43","0","114201"
"31143","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","44","0","114301"
"31145","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","45","0","114501"
"31064","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","46","0","106401"
"31157","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","47","0","115701"
"31159","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","48","0","115901"
"31160","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","49","0","116001"
"31162","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","50","0","116201"
"31163","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","51","0","116301"
"31165","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","52","0","116501"
"31166","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","53","0","116601"
"31167","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","54","0","116701"
"31169","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","55","0","116901"
"31171","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","56","0","117101"
"31173","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","57","0","117301"
"31175","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","58","0","117501"
"31176","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","59","0","117601"
"31179","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","60","0","117901"
"31190","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","61","0","119001"
"31191","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","62","0","119101"
"31193","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","63","0","119301"
"31164","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","64","0","116401"
"31213","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","65","0","121301"
"31214","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","66","0","121401"
"31216","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","67","0","121601"
"31220","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","68","0","122001"
"31219","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","69","0","121901"
"31222","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","70","0","122201"
"31223","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","71","0","122301"
"31226","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","72","0","122601"
"31227","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","73","0","122701"
"31231","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","74","0","123101"
"31232","0","2","0","2030/08/01 14:59:59","28024","100","0","0","0","2023/01/15 15:00:00","75","0","123201"
