727a2657c5a20bcbfa62a20840290511a70b372bac84f433fa9d6e6bb5f03472,bf544d538e7c57c744d06f8a7776ee5f77bf923d30269052450961f011198ad2,08b2927e4988f06602ede92a684394336c9053933fba0b1f0a20e4c6c8f6d911,70a0f1a2e5c42d9a7d076156bef4c2ac5ada2a5778fd2a47e6505831123863fc,48b42e69f8f3caecb031f14ffa16ca97e39a5477cc4d471ed2188f9551da820c
"3001","3","200","100","101001"
"3001","3","200","100","101101"
"3001","3","200","100","101401"
"3001","3","200","100","101701"
"3001","3","200","100","102601"
"3001","3","200","100","103301"
"3001","3","200","100","103801"
"3001","3","200","100","104301"
"3001","3","200","100","104901"
"3001","3","200","100","105201"
"3001","3","200","100","105501"
"3001","3","200","100","106501"
"3001","3","200","100","106601"
"3001","3","200","100","109101"
"3001","3","200","100","110401"
"3001","3","200","100","110501"
"3001","3","200","100","110601"
"3001","3","200","100","112201"
"3001","3","200","100","112301"
"3001","3","200","100","112701"
"3001","3","200","100","112801"
"3001","3","200","100","112901"
"3001","3","200","100","113001"
"3001","3","200","100","115701"
"3001","3","200","100","115801"
"3001","3","200","100","115901"
"3001","3","200","100","116001"
"3001","3","200","100","116501"
"3001","3","200","100","116601"
"3001","3","200","100","117101"
"3001","3","200","100","117701"
"3001","3","200","100","119201"
"3001","3","200","100","119301"
"3001","3","200","100","121501"
"3001","3","200","100","121601"
"3001","3","200","100","123101"
"3001","3","200","100","123501"
"3001","3","200","100","180701"
"3002","3","200","100","100601"
"3002","3","200","100","100701"
"3002","3","200","100","101101"
"3002","3","200","100","102201"
"3002","3","200","100","102801"
"3002","3","200","100","103101"
"3002","3","200","100","103201"
"3002","3","200","100","104401"
"3002","3","200","100","108101"
"3002","3","200","100","108201"
"3002","3","200","100","110301"
"3002","3","200","100","111701"
"3002","3","200","100","112901"
"3002","3","200","100","113701"
"3002","3","200","100","113801"
"3002","3","200","100","114401"
"3002","3","200","100","114501"
"3002","3","200","100","119301"
"3002","3","200","100","119901"
"3002","3","200","100","120901"
"3002","3","200","100","122001"
"3002","3","200","100","124001"
"3002","3","200","100","124101"
"3002","3","200","100","180901"
"3003","3","200","100","100401"
"3003","3","200","100","102001"
"3003","3","200","100","102101"
"3003","3","200","100","102301"
"3003","3","200","100","102501"
"3003","3","200","100","102801"
"3003","3","200","100","103601"
"3003","3","200","100","107701"
"3003","3","200","100","108501"
"3003","3","200","100","108601"
"3003","3","200","100","110301"
"3003","3","200","100","111101"
"3003","3","200","100","111201"
"3003","3","200","100","111301"
"3003","3","200","100","112101"
"3003","3","200","100","114501"
"3003","3","200","100","118101"
"3003","3","200","100","121301"
"3003","3","200","100","122701"
"3003","3","200","100","122801"
"3003","3","200","100","122901"
"3003","3","200","100","123201"
"3003","3","200","100","180801"
"3003","3","200","100","180901"
"3004","3","200","100","101201"
"3004","3","200","100","101501"
"3004","3","200","100","101601"
"3004","3","200","100","101801"
"3004","3","200","100","105001"
"3004","3","200","100","105801"
"3004","3","200","100","105901"
"3004","3","200","100","106001"
"3004","3","200","100","106401"
"3004","3","200","100","107501"
"3004","3","200","100","107601"
"3004","3","200","100","107801"
"3004","3","200","100","108301"
"3004","3","200","100","110001"
"3004","3","200","100","110101"
"3004","3","200","100","111801"
"3004","3","200","100","111901"
"3004","3","200","100","112001"
"3004","3","200","100","113401"
"3004","3","200","100","113501"
"3004","3","200","100","115501"
"3004","3","200","100","117901"
"3004","3","200","100","119001"
"3004","3","200","100","120701"
"3004","3","200","100","121001"
"3004","3","200","100","121101"
"3004","3","200","100","121401"
"3004","3","200","100","180401"
"3004","3","200","100","180501"
"3004","3","200","100","180601"
"3004","3","200","100","180701"
"3005","3","200","100","100501"
"3005","3","200","100","101401"
"3005","3","200","100","101801"
"3005","3","200","100","103701"
"3005","3","200","100","103801"
"3005","3","200","100","104501"
"3005","3","200","100","104701"
"3005","3","200","100","104901"
"3005","3","200","100","105301"
"3005","3","200","100","109101"
"3005","3","200","100","109501"
"3005","3","200","100","110101"
"3005","3","200","100","112201"
"3005","3","200","100","112301"
"3005","3","200","100","113601"
"3005","3","200","100","114101"
"3005","3","200","100","114201"
"3005","3","200","100","114301"
"3005","3","200","100","115701"
"3005","3","200","100","117101"
"3005","3","200","100","118001"
"3005","3","200","100","119001"
"3005","3","200","100","119101"
"3005","3","200","100","123601"
"3005","3","200","100","123901"
"3005","3","200","100","180701"
"3006","3","200","100","100801"
"3006","3","200","100","100901"
"3006","3","200","100","101301"
"3006","3","200","100","102701"
"3006","3","200","100","103001"
"3006","3","200","100","104501"
"3006","3","200","100","105101"
"3006","3","200","100","105301"
"3006","3","200","100","105501"
"3006","3","200","100","105601"
"3006","3","200","100","105701"
"3006","3","200","100","106301"
"3006","3","200","100","109001"
"3006","3","200","100","109201"
"3006","3","200","100","109301"
"3006","3","200","100","109401"
"3006","3","200","100","109501"
"3006","3","200","100","109601"
"3006","3","200","100","111401"
"3006","3","200","100","113001"
"3006","3","200","100","113101"
"3006","3","200","100","113201"
"3006","3","200","100","113301"
"3006","3","200","100","114201"
"3006","3","200","100","117001"
"3006","3","200","100","117501"
"3006","3","200","100","117601"
"3006","3","200","100","117801"
"3006","3","200","100","119101"
"3006","3","200","100","120801"
"3006","3","200","100","121501"
"3006","3","200","100","121901"
"3006","3","200","100","122301"
"3006","3","200","100","123701"
"3007","3","200","100","102901"
"3007","3","200","100","103201"
"3007","3","200","100","103401"
"3007","3","200","100","104001"
"3007","3","200","100","104201"
"3007","3","200","100","104601"
"3007","3","200","100","104801"
"3007","3","200","100","105401"
"3007","3","200","100","107901"
"3007","3","200","100","108001"
"3007","3","200","100","108401"
"3007","3","200","100","110701"
"3007","3","200","100","110801"
"3007","3","200","100","110901"
"3007","3","200","100","111001"
"3007","3","200","100","111601"
"3007","3","200","100","113901"
"3007","3","200","100","114401"
"3007","3","200","100","114601"
"3007","3","200","100","116201"
"3007","3","200","100","116301"
"3007","3","200","100","116401"
"3007","3","200","100","116701"
"3007","3","200","100","116801"
"3007","3","200","100","116901"
"3007","3","200","100","117201"
"3007","3","200","100","117301"
"3007","3","200","100","117401"
"3007","3","200","100","118501"
"3007","3","200","100","122101"
"3007","3","200","100","122201"
"3007","3","200","100","180901"
"4001","4","400","300","100401"
"4001","4","400","300","100601"
"4001","4","400","300","100701"
"4001","4","400","300","100901"
"4001","4","400","300","101301"
"4001","4","400","300","102001"
"4001","4","400","300","102201"
"4001","4","400","300","102701"
"4001","4","400","300","103101"
"4001","4","400","300","103601"
"4001","4","400","300","104401"
"4001","4","400","300","105101"
"4001","4","400","300","105601"
"4001","4","400","300","105901"
"4001","4","400","300","106101"
"4001","4","400","300","107601"
"4001","4","400","300","108101"
"4001","4","400","300","108201"
"4001","4","400","300","109001"
"4001","4","400","300","111101"
"4001","4","400","300","111201"
"4001","4","400","300","111301"
"4001","4","400","300","111701"
"4001","4","400","300","111901"
"4001","4","400","300","113101"
"4001","4","400","300","113201"
"4001","4","400","300","113301"
"4001","4","400","300","113701"
"4001","4","400","300","113801"
"4001","4","400","300","114701"
"4001","4","400","300","115501"
"4001","4","400","300","117001"
"4001","4","400","300","117501"
"4001","4","400","300","119901"
"4001","4","400","300","120801"
"4001","4","400","300","120901"
"4001","4","400","300","121901"
"4001","4","400","300","122001"
"4001","4","400","300","122701"
"4001","4","400","300","122801"
"4001","4","400","300","122901"
"4001","4","400","300","123701"
"4001","4","400","300","124001"
"4001","4","400","300","124101"
"4001","4","400","300","124701"
"4001","4","400","300","125001"
"4001","4","400","300","125301"
"4001","4","400","300","126201"
"4001","4","400","300","127101"
"4001","4","400","300","127601"
"4001","4","400","300","129901"
"4001","4","400","300","130701"
"4001","4","400","300","133001"
"4001","4","400","300","133101"
"4001","4","400","300","135801"
"4001","4","400","300","135901"
"4001","4","400","300","136901"
"4001","4","400","300","137601"
"4001","4","400","300","138001"
"4001","4","400","300","138901"
"4001","4","400","300","139001"
"4001","4","400","300","180501"
"4001","4","400","300","180801"
"4002","4","400","300","100601"
"4002","4","400","300","100701"
"4002","4","400","300","100801"
"4002","4","400","300","101001"
"4002","4","400","300","101401"
"4002","4","400","300","101701"
"4002","4","400","300","102201"
"4002","4","400","300","103001"
"4002","4","400","300","103201"
"4002","4","400","300","103401"
"4002","4","400","300","104301"
"4002","4","400","300","104501"
"4002","4","400","300","104601"
"4002","4","400","300","104801"
"4002","4","400","300","105301"
"4002","4","400","300","105501"
"4002","4","400","300","106501"
"4002","4","400","300","106601"
"4002","4","400","300","106701"
"4002","4","400","300","107901"
"4002","4","400","300","108001"
"4002","4","400","300","108201"
"4002","4","400","300","109501"
"4002","4","400","300","109601"
"4002","4","400","300","110401"
"4002","4","400","300","110501"
"4002","4","400","300","110601"
"4002","4","400","300","112201"
"4002","4","400","300","113001"
"4002","4","400","300","113701"
"4002","4","400","300","113801"
"4002","4","400","300","114201"
"4002","4","400","300","114401"
"4002","4","400","300","114601"
"4002","4","400","300","115701"
"4002","4","400","300","115901"
"4002","4","400","300","116001"
"4002","4","400","300","116501"
"4002","4","400","300","116601"
"4002","4","400","300","116801"
"4002","4","400","300","116901"
"4002","4","400","300","117601"
"4002","4","400","300","117701"
"4002","4","400","300","117801"
"4002","4","400","300","119101"
"4002","4","400","300","119901"
"4002","4","400","300","121501"
"4002","4","400","300","121601"
"4002","4","400","300","122201"
"4002","4","400","300","123101"
"4002","4","400","300","124001"
"4002","4","400","300","124101"
"4002","4","400","300","124501"
"4002","4","400","300","124901"
"4002","4","400","300","125101"
"4002","4","400","300","125201"
"4002","4","400","300","125801"
"4002","4","400","300","126001"
"4002","4","400","300","126101"
"4002","4","400","300","126301"
"4002","4","400","300","126701"
"4002","4","400","300","126801"
"4002","4","400","300","127001"
"4002","4","400","300","127701"
"4002","4","400","300","127801"
"4002","4","400","300","128301"
"4002","4","400","300","128501"
"4002","4","400","300","129801"
"4002","4","400","300","131001"
"4002","4","400","300","131601"
"4002","4","400","300","131801"
"4002","4","400","300","132301"
"4002","4","400","300","133201"
"4002","4","400","300","135201"
"4002","4","400","300","135301"
"4002","4","400","300","137101"
"4002","4","400","300","137401"
"4002","4","400","300","139501"
"4002","4","400","300","139601"
"4002","4","400","300","139701"
"4002","4","400","300","139901"
"4002","4","400","300","180901"
"4003","4","400","300","101601"
"4003","4","400","300","101801"
"4003","4","400","300","102101"
"4003","4","400","300","102301"
"4003","4","400","300","102501"
"4003","4","400","300","102801"
"4003","4","400","300","105001"
"4003","4","400","300","105801"
"4003","4","400","300","107501"
"4003","4","400","300","107701"
"4003","4","400","300","108301"
"4003","4","400","300","108501"
"4003","4","400","300","108601"
"4003","4","400","300","110001"
"4003","4","400","300","110101"
"4003","4","400","300","110301"
"4003","4","400","300","111801"
"4003","4","400","300","112101"
"4003","4","400","300","114501"
"4003","4","400","300","117901"
"4003","4","400","300","118601"
"4003","4","400","300","119001"
"4003","4","400","300","121001"
"4003","4","400","300","121301"
"4003","4","400","300","121401"
"4003","4","400","300","122301"
"4003","4","400","300","123001"
"4003","4","400","300","123201"
"4003","4","400","300","126401"
"4003","4","400","300","126501"
"4003","4","400","300","127301"
"4003","4","400","300","127501"
"4003","4","400","300","127901"
"4003","4","400","300","129601"
"4003","4","400","300","129701"
"4003","4","400","300","130801"
"4003","4","400","300","130901"
"4003","4","400","300","131701"
"4003","4","400","300","132801"
"4003","4","400","300","132901"
"4003","4","400","300","133501"
"4003","4","400","300","133601"
"4003","4","400","300","134001"
"4003","4","400","300","134501"
"4003","4","400","300","134701"
"4003","4","400","300","134901"
"4003","4","400","300","135401"
"4003","4","400","300","136001"
"4003","4","400","300","136201"
"4003","4","400","300","138101"
"4003","4","400","300","138201"
"4003","4","400","300","138301"
"4003","4","400","300","140201"
"4003","4","400","300","180401"
"4003","4","400","300","180901"
"4004","4","400","300","101201"
"4004","4","400","300","101501"
"4004","4","400","300","102601"
"4004","4","400","300","103301"
"4004","4","400","300","103801"
"4004","4","400","300","104001"
"4004","4","400","300","105201"
"4004","4","400","300","106401"
"4004","4","400","300","110701"
"4004","4","400","300","112301"
"4004","4","400","300","112701"
"4004","4","400","300","112801"
"4004","4","400","300","113401"
"4004","4","400","300","113501"
"4004","4","400","300","115801"
"4004","4","400","300","116701"
"4004","4","400","300","118101"
"4004","4","400","300","118201"
"4004","4","400","300","119201"
"4004","4","400","300","120701"
"4004","4","400","300","122101"
"4004","4","400","300","123301"
"4004","4","400","300","123501"
"4004","4","400","300","124601"
"4004","4","400","300","125401"
"4004","4","400","300","126901"
"4004","4","400","300","128401"
"4004","4","400","300","129001"
"4004","4","400","300","130001"
"4004","4","400","300","130101"
"4004","4","400","300","130201"
"4004","4","400","300","131101"
"4004","4","400","300","131201"
"4004","4","400","300","134301"
"4004","4","400","300","134601"
"4004","4","400","300","135001"
"4004","4","400","300","135101"
"4004","4","400","300","135501"
"4004","4","400","300","135601"
"4004","4","400","300","136301"
"4004","4","400","300","136901"
"4004","4","400","300","138701"
"4004","4","400","300","138801"
"4004","4","400","300","139801"
"4004","4","400","300","140101"
"4004","4","400","300","180701"
"4004","4","400","300","181201"
"4005","4","400","300","100101"
"4005","4","400","300","100201"
"4005","4","400","300","100301"
"4005","4","400","300","100501"
"4005","4","400","300","101101"
