d7ae132f1cfac1bd55f72169c6daf8d6cc01f6616ffc096e371c6d166baa3cdf,a401d71aab301293630fd960d0a6597f4152be7419a8ab48f2db9c570ae2424d,f031a1c7bc1925060ff73e780babb00faf662c510533499b0d839502480f9bf5,f530c75dc520d7919ae377979cdd4fd4ff05f48eb9aed2906a6702cff32a5856,ecde2ad1f886e4aab8fbec9c2fb18562edf465c1ace11ade577ad216771959d6,250ccaa44b788c0e7015fbed009cac238985c5cfd878af5f73f8d9854bb756df,4364f278e66ba1b20b6bff5a073641f0b84547451c47f37095682db2e70ff515,e83d4ec9b5b28048233d0356e06e54b63ac7be2d7eb85c838ebe58f97928513e,4d7c741fe120c666000612cd4e39e6e2c5edea4b85abfd83aacc110129116fcb,698d51c9245174b0ef355090b92054b85ca5c9112179e7aab6106b825870fc6c,905d6448a8711634b3190cf339ea8a232144aa48ed026973b05ddfcb50a494f9,d576c25fb85824f97764e5d93bb305e8cc6f75849019fdb06ea8a7f449331176,6426b447abcf3102cf9dcb1c83cc7d11f3796bd9e942d8bbf809aa24b1e27677,c3e4f27c4db73ebc2f245e035e8fd07b5ab7cff4c47e784b1c164de902287ce1,7a82cead8804cb0dddd3a7a72510f02362395ada78e240f80b69251f39e1ea22,9a414132385f7e320708a64607d6dfee6b8c176c626694f48f8ffe4afcc7f347,eb898961b2a081fbb9f28fe9cc08f3e9568033393c96c62ea09f5d7b86be7b09,00b63870414f44aeb15b797853a27dd646a399d3996663e54e397eb3d0557146,9b95d7650e2c8e1ee9ed510d17d73b3bf92737fe3df1542ef6579410df337298,aefee57fe6c42e66ced520d83d93a8aa099486aafca7d4dd4cfba623b549ddde,464a62392fc49797fdacc2cfc258934326809eca83239acafbf6044294dca54c,744fa4484148465f81571133d7d055ae25eadc711f513e4db4d9eda1aa43e33c,fec6475018672091c0d8089a80750401862efc51d2252d40f58300b95eed584c,98e3673fecd327073498523af45f7c97b7ba3efda41b4988de91562aa7d5b040,cbf65f577f74364e1386f4551e673d6cc48bf93e26f7836875f001319b4a3710,416d22f470237079d570ace6c76af52bb865ea573113ed1392ee279c0f8da408,eb23962e6ba6c4c2a63f0b98ed2d12cc30a2cb76760427b5431f9f1cafaa0c7a,941570984be5dacbb80dfa9cafbe81177d56f0dd2ca8d70e115c2a8295c7b7c1,3f2fdd78f2514ea1aaf29653e890ae072397989a299a97ee6e37a2179b4e8b9e,b2c893b0238668588530b388853cb1f122580dbc0f4d225d76796c1aef90aa6d,777e8d96f69010c66b1ceaa38b6d2ca7739e93368299423de891438c6f78b24e,5b88ce34f5411ce390801e8650cc78c3bb37773480e00e66fb0df37da7b238df
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31001","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130011"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31002","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130021"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31003","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130031"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31004","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130041"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31005","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130051"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31006","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130061"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31007","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130071"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31008","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130081"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31009","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130091"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31010","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130101"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31011","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130111"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31012","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130121"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31013","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130131"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31014","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130141"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31015","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130151"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31016","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130161"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31017","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130171"
"140000","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","50","31018","0","3","0","0","1000000","0","0","0","0","0","0","0","0","130181"
