85e87f83c5d369b310ae109178e4e2e7535f6b1faceb4445c70661bff4e50aa6,573f1fc65606ee6a207e694b25d27ad2c6fbe47a477c627504326ee8f981aac4,0dfb981f215ed814163b52854b292d4754bd55ee70d52d1559510d29d42870f4,694ca7850bde6b0ad6d0ba66ff795bf0d89b503aff67d3bb4d8b59f790b9a9ed,faf39224b58b6514856828c7c95a27a0692f60c8c8addd123763f358e796eb90,cc318e6e65a0fd9195412d94e6db78c12daadfaac24eeee151986f4f709e4c78,5941dfa286cd26868aae97127dc25e1f4d7da59adf944078c81d808b2aa9e794,a06c4e8f252c91d605528f9887f0ce541bc98dadc2acf096d6bd738eaea7f4dd,03a217e041d26bd7642f93a778166c848992452586f05880858cff8300b7389d,a8bee2208f29fecf3a984b336ab82d813c62161adf63274062b1172c917c8221,994dc809ff04257c1b9e4c69a979543422506eef37b73452f7b946ad1abe42b9,d6cc10af9a4019dd08392d0fffd26a71d1405215b4228ad7112f083d979d2966,e1fa8f8f61bedbfe61712516e835848a971f6b950c448025fb5625a75c3b93b8,7d2d546c5dffe856480eaeb6c2ed37aa72706d2748133666acdbfab673a02de3,ffe9812e6af94b6b52e2a6773b2d3134a128dcc931975cc048075b4ebfcd0632,17d73888ad7450e887f9640898d1e7d2395f8abf07663f160e1c76a06f0946fa,e8863c48bdee33e41ee59c7cd25a89d891796217a6f2f2037adcc21eb4224e67,493535e9bae3e6c570c5a8480dbc9b21fe60642982d8432780d5fbb6fec9da1b,a60a67dd2b4e7e4de9b09910f85b3f05d6bfda5334d030fb3e67141f5fdbe4ca,b139eded4c24b8a3eed25da3dc9ad434693841d521d2753d72e08a42372cab8d,99c49433a393d172148bb37f6ade1bc890f3832ec5ba066ebd753096be92e20b,4f74f4ca90636a46ce3bb3dcd11997268ad20d2f73b992fe817cebff251147ed,941378743ad6bcd07707a269fddc640cfe9d410e96d69db9d579e51e3ddd2d15,5e9b7f973ad35f91152ad8f79579c49dd2536d096d87d94643f9e7bf46b0c7b2,001e827089005719aee9c52ffa114688afaafb2227f56374487248473fdc6a68,30fc543dcfe9974bc1f45e47300c121d070f1f07e4dad13d4dc18148f233dccc,a749b59c245be80362f9cf51fedb83aca99e560cdb808e339d7605f5b163cc02,c1819b4d9ed3101bd29b7a970369515f059fb362ba6b99add74b6797e6128c38,af1a33073efd0fc80f52b74a8c36789d6b5d21f5124d0453a1ecf6f2fab746b4,9b681c6e9f982b1b995aee680fed6d93ee769f5e6fa150322926df1f29587a20,da489d32ee3ad0827ef1ebceba91f8e3c42325246b3ed2d40ad8e4b6cbc432a5,79f7004eedec946605155352fd5f8ee1c916e789a59d38a300a6a206823cd701,d24ca646f2b0a3bb6bc8ff1b7aa029126b5bb943593bbf1225dfd6c4bacc8c05,8ff887ae95a4756ae329089bcbd4f525125ef2646f16299fb0533a7cd792006d,e0b1638b991c11dadd85800229700edf3608a99db11b8fd0878f2b634f50d303,10babea57da4fa61bbc4c2270294b928d6ea5f40f56b109b8c53b860b7b9196a,5a4ff44bf546c9f4923a1bc07774bd154bdd3663878fb370821e16b2a6e567be,d4331e6597b53d9d0a9c8cd21eca695882a1d1b38fa2f70858d1632baf01f1fd,31dbb7aefad50d4b42b8df6f4f6afb1bec68a0febc4c7b4dfe42773ef10d24eb,85b98b04ee532dc481ccc1b174261a100a8b65b96bffcf73f5e73dc4bcd7e1d7,51e9372ae0d0a145aa8875c4da22d7e4e1f3512c6c4b916c8ce9d445f3880116
"0","0","0","0","0","0","1001","0","620090001","0","0","61001007","1","0","0","1","0","61001005","258","620130001","1","0","0","18","600110011","0","0","0","0","1001","36","0","1","30","620060001","0","61001004","0","0","1","600000001"
"0","0","0","0","0","0","2001","0","620090001","0","0","61001007","1","0","0","1","0","61001005","258","620130001","1","0","0","18","600110021","0","0","0","0","2001","36","0","1","30","620060001","0","61001004","0","0","1","600000002"
"0","0","0","0","0","0","3001","0","620090001","0","0","61001007","1","0","0","1","0","61001005","258","620130001","1","0","0","18","600110031","0","0","0","0","3001","36","0","1","30","620060001","0","61001004","0","0","1","600000003"
"0","0","0","0","0","0","4001","0","620090001","0","0","61001007","1","0","0","1","0","61001005","258","620130001","1","0","0","18","600110041","0","0","0","0","4001","36","0","1","30","620060001","0","61001004","0","0","1","600000004"
"0","0","0","0","0","0","5001","0","620090002","0","0","61001007","1","0","0","1","0","61001005","268","620130002","1","0","0","18","600110051","0","0","0","0","5001","36","0","1","30","620060002","0","61001004","0","0","1","600000005"
"0","0","0","0","0","0","6001","0","620090003","0","0","61001007","1","0","0","1","0","61001005","273","620130003","1","0","0","18","600110061","0","0","0","0","6001","36","0","1","30","620060003","0","61001004","0","0","1","600000006"
"0","0","0","0","0","0","7001","0","620090004","0","0","61001007","1","0","0","1","0","61001005","281","620130004","1","0","0","18","600110071","0","0","0","0","7001","36","0","1","30","620060004","0","61001004","0","0","1","600000007"
"0","0","0","0","0","0","8001","0","620090005","0","0","61001007","1","0","0","1","0","61001005","288","620130005","1","0","0","18","600110081","0","0","0","0","8001","36","0","1","30","620060005","0","61001004","0","0","1","600000008"
"0","0","0","0","0","0","9001","0","620090006","0","0","61001007","1","0","0","1","0","61001005","298","620130006","1","0","0","18","600110091","0","0","0","0","9001","36","0","1","30","620060006","0","61001004","0","0","1","600000009"
"0","0","0","0","0","0","10001","0","620090007","0","0","61001007","1","0","0","1","0","61001005","309","620130007","1","0","0","18","600110101","0","0","0","0","10001","36","0","1","30","620060007","0","61001004","0","0","1","600000010"
"0","0","0","0","0","0","11001","0","620090008","0","0","61001007","1","0","0","1","0","61001005","313","620130008","1","0","0","18","600110111","0","0","0","0","11001","36","0","1","30","620060008","0","61001004","0","0","1","600000011"
"0","0","0","0","0","0","12001","0","620090009","0","0","61001007","1","0","0","1","0","61001005","321","620130009","1","0","0","18","600110121","0","0","0","0","12001","36","0","1","30","620060009","0","61001004","0","0","1","600000012"
"0","0","0","0","0","0","13001","0","620090010","0","0","61001007","1","0","0","1","0","61001005","326","620130010","1","0","0","18","600110131","0","0","0","0","13001","36","0","1","30","620060010","0","61001004","0","0","1","600000013"
"0","0","0","0","0","0","14001","0","620090011","0","0","61001007","1","0","0","1","0","61001005","336","620130011","1","0","0","18","600110141","0","0","0","0","14001","36","0","1","30","620060011","0","61001004","0","0","1","600000014"
"0","0","0","0","0","0","15001","0","620090012","0","0","61001007","1","0","0","1","0","61001005","341","620130012","1","0","0","18","600110151","0","0","0","0","15001","36","0","1","30","620060012","0","61001004","0","0","1","600000015"
"0","0","0","0","0","0","16001","0","620090013","0","0","61001007","1","0","0","1","0","61001005","351","620130013","1","0","0","18","600110161","0","0","0","0","16001","36","0","1","30","620060013","0","61001004","0","0","1","600000016"
"0","0","0","0","0","0","17001","0","620090014","0","0","61001007","1","0","0","1","0","61001005","356","620130014","1","0","0","18","600110171","0","0","0","0","17001","36","0","1","30","620060014","0","61001004","0","0","1","600000017"
"0","0","0","0","0","0","18001","0","620090015","0","0","61001007","1","0","0","1","0","61001005","366","620130015","1","0","0","18","600110181","0","0","0","0","18001","36","0","1","30","620060015","0","61001004","0","0","1","600000018"
"0","0","0","0","0","0","19001","0","620090016","0","0","61001007","1","0","0","1","0","61001005","371","620130016","1","0","0","18","600110191","0","0","0","0","19001","36","0","1","30","620060016","0","61001004","0","0","1","600000019"
