ac8708c9ecfc8dd3258f0cc92f6da6d5bd2cc7795a1e7f56afe00bd4ce5e1cf2,688557f8524affac5474e3bc2e71fc47fac51760a865cb9c261f6ece31d7b0f6,03248659816c11c9f1733ac41d4c2fa3713732b4474960e58b6a54634dfc20d2,40deeb9f04c5db0d2e2e0b1d721440f9299f580cfcb1d901c0d0d84e3b0f1374,798bcd87cddbf6679710ac8bf429696295f2872c706b015c65c3aa8efee701da,fac436b1910bcfef852f3f0594d9343539b79284f456e8aeec856a5116288452,04e41c174502e54667ab6a50c7d5f533a9afb09cbbaea64ec6cd5733c90c952f,bec6a122b2514e736363982ee72db3970e0884e6c8a05d66709682fbab9ff5f5,6ea50d20854d08e7b6831347281bdcec8c403a8f75640ce77142cc65b1def3ce,883da78e818c672496f966571b65049689d1d9bb6a51b2aa242636c654c300e8,26727e494a4b6a722e2e1632908d26882bde8674538f2e88df80a274f1aa557f,2be5096c721aab3794f10a62d28dfebb09738b35937eeca7e429c413532f3e0a
"2018/07/19 14:59:59","0","5004401","1004","107601","0","0","2018/06/30 12:00:00","10004","0","107601","1"
"2018/07/19 14:59:59","0","5004402","1002","1000403","0","0","2018/06/30 12:00:00","10004","1","107601","2"
"2018/07/19 14:59:59","0","5004403","1001","10","0","0","2018/06/30 12:00:00","10004","0","107701","3"
"2018/07/19 14:59:59","0","5004404","1001","20","0","0","2018/06/30 12:00:00","10004","0","107501","4"
"2018/07/19 14:59:59","0","5004405","1001","30","0","0","2018/06/30 12:00:00","10004","0","107601","5"
"2018/07/19 14:59:59","0","5004406","1003","2","0","0","2018/06/30 12:00:00","10004","0","107501","6"
"2018/07/19 14:59:59","0","5004407","1003","5","0","0","2018/06/30 12:00:00","10004","0","107601","7"
"2018/07/19 14:59:59","0","5004408","1003","8","0","0","2018/06/30 12:00:00","10004","0","107801","8"
"2018/07/19 14:59:59","0","5004409","1003","12","0","0","2018/06/30 12:00:00","10004","0","107701","9"
"2018/07/19 14:59:59","0","5004410","1003","16","0","0","2018/06/30 12:00:00","10004","0","107501","10"
"2018/07/19 14:59:59","0","5004411","1003","20","0","0","2018/06/30 12:00:00","10004","0","107601","11"
"2018/08/19 14:59:59","0","5005401","1004","108001","0","0","2018/07/31 12:00:00","10005","0","108001","12"
"2018/08/19 14:59:59","0","5005402","1002","1000503","0","0","2018/07/31 12:00:00","10005","1","107901","13"
"2018/08/19 14:59:59","0","5005403","1001","10","0","0","2018/07/31 12:00:00","10005","0","108001","14"
"2018/08/19 14:59:59","0","5005404","1001","20","0","0","2018/07/31 12:00:00","10005","0","107901","15"
"2018/08/19 14:59:59","0","5005405","1001","30","0","0","2018/07/31 12:00:00","10005","0","108001","16"
"2018/08/19 14:59:59","0","5005406","1003","2","0","0","2018/07/31 12:00:00","10005","0","107901","17"
"2018/08/19 14:59:59","0","5005407","1003","5","0","0","2018/07/31 12:00:00","10005","0","108001","18"
"2018/08/19 14:59:59","0","5005408","1003","8","0","0","2018/07/31 12:00:00","10005","0","107901","19"
"2018/08/19 14:59:59","0","5005409","1003","12","0","0","2018/07/31 12:00:00","10005","0","108001","20"
"2018/08/19 14:59:59","0","5005410","1003","16","0","0","2018/07/31 12:00:00","10005","0","107901","21"
"2018/08/19 14:59:59","0","5005411","1003","20","0","0","2018/07/31 12:00:00","10005","0","108001","22"
"2018/09/18 14:59:59","0","5006402","1002","1000603","0","0","2018/08/31 12:00:00","10006","1","103701","23"
"2018/09/18 14:59:59","0","5006403","1001","10","0","0","2018/08/31 12:00:00","10006","0","100501","24"
"2018/09/18 14:59:59","0","5006404","1001","20","0","0","2018/08/31 12:00:00","10006","0","103701","25"
"2018/09/18 14:59:59","0","5006405","1001","30","0","0","2018/08/31 12:00:00","10006","0","104701","26"
"2018/09/18 14:59:59","0","5006406","1003","2","0","0","2018/08/31 12:00:00","10006","0","100501","27"
"2018/09/18 14:59:59","0","5006407","1003","5","0","0","2018/08/31 12:00:00","10006","0","103701","28"
"2018/09/18 14:59:59","0","5006408","1003","8","0","0","2018/08/31 12:00:00","10006","0","104701","29"
"2018/09/18 14:59:59","0","5006409","1003","12","0","0","2018/08/31 12:00:00","10006","0","107101","30"
"2018/09/18 14:59:59","0","5006410","1003","16","0","0","2018/08/31 12:00:00","10006","0","100501","31"
"2018/09/18 14:59:59","0","5006411","1003","19","0","0","2018/08/31 12:00:00","10006","0","104701","32"
"2018/10/18 14:59:59","0","5007401","1004","108201","0","0","2018/09/30 12:00:00","10007","0","108201","33"
"2018/10/18 14:59:59","0","5007402","1002","1000703","0","0","2018/09/30 12:00:00","10007","1","108101","34"
"2018/10/18 14:59:59","0","5007403","1001","10","0","0","2018/09/30 12:00:00","10007","0","108101","35"
"2018/10/18 14:59:59","0","5007404","1001","20","0","0","2018/09/30 12:00:00","10007","0","108201","36"
"2018/10/18 14:59:59","0","5007405","1001","30","0","0","2018/09/30 12:00:00","10007","0","108101","37"
"2018/10/18 14:59:59","0","5007406","1003","2","0","0","2018/09/30 12:00:00","10007","0","108201","38"
"2018/10/18 14:59:59","0","5007407","1003","5","0","0","2018/09/30 12:00:00","10007","0","108101","39"
"2018/10/18 14:59:59","0","5007408","1003","8","0","0","2018/09/30 12:00:00","10007","0","108201","40"
"2018/10/18 14:59:59","0","5007409","1003","12","0","0","2018/09/30 12:00:00","10007","0","108101","41"
"2018/10/18 14:59:59","0","5007410","1003","16","0","0","2018/09/30 12:00:00","10007","0","108201","42"
"2018/10/18 14:59:59","0","5007411","1003","19","0","0","2018/09/30 12:00:00","10007","0","108101","43"
"2018/11/14 14:59:59","0","5008402","1002","1000803","0","0","2018/10/31 12:00:00","10008","1","105601","44"
"2018/11/14 14:59:59","0","5008403","1001","10","0","0","2018/10/31 12:00:00","10008","0","101301","45"
"2018/11/14 14:59:59","0","5008404","1001","20","0","0","2018/10/31 12:00:00","10008","0","100901","46"
"2018/11/14 14:59:59","0","5008405","1001","30","0","0","2018/10/31 12:00:00","10008","0","105601","47"
"2018/11/14 14:59:59","0","5008406","1003","2","0","0","2018/10/31 12:00:00","10008","0","105601","48"
"2018/11/14 14:59:59","0","5008407","1003","4","0","0","2018/10/31 12:00:00","10008","0","100901","49"
"2018/11/14 14:59:59","0","5008408","1003","7","0","0","2018/10/31 12:00:00","10008","0","101301","50"
"2018/11/14 14:59:59","0","5008409","1003","10","0","0","2018/10/31 12:00:00","10008","0","105101","51"
"2018/11/14 14:59:59","0","5008410","1003","13","0","0","2018/10/31 12:00:00","10008","0","102701","52"
"2018/11/14 14:59:59","0","5008411","1003","15","0","0","2018/10/31 12:00:00","10008","0","105601","53"
"2018/12/14 14:59:59","0","5009401","1004","108501","0","0","2018/11/30 12:00:00","10009","0","108501","54"
"2018/12/14 14:59:59","0","5009402","1002","1000903","0","0","2018/11/30 12:00:00","10009","1","108401","55"
"2018/12/14 14:59:59","0","5009403","1001","10","0","0","2018/11/30 12:00:00","10009","0","108601","56"
"2018/12/14 14:59:59","0","5009404","1001","20","0","0","2018/11/30 12:00:00","10009","0","108501","57"
"2018/12/14 14:59:59","0","5009405","1001","30","0","0","2018/11/30 12:00:00","10009","0","108401","58"
"2018/12/14 14:59:59","0","5009406","1003","2","0","0","2018/11/30 12:00:00","10009","0","108601","59"
"2018/12/14 14:59:59","0","5009407","1003","4","0","0","2018/11/30 12:00:00","10009","0","108601","60"
"2018/12/14 14:59:59","0","5009408","1003","7","0","0","2018/11/30 12:00:00","10009","0","108501","61"
"2018/12/14 14:59:59","0","5009409","1003","10","0","0","2018/11/30 12:00:00","10009","0","108501","62"
"2018/12/14 14:59:59","0","5009410","1003","13","0","0","2018/11/30 12:00:00","10009","0","108401","63"
"2018/12/14 14:59:59","0","5009411","1003","15","0","0","2018/11/30 12:00:00","10009","0","108401","64"
"2019/01/14 14:59:59","0","5010401","1004","108901","0","0","2018/12/31 12:00:00","10010","0","108901","65"
"2019/01/14 14:59:59","0","5010402","1002","1001003","0","0","2018/12/31 12:00:00","10010","1","108801","66"
"2019/01/14 14:59:59","0","5010403","1001","10","0","0","2018/12/31 12:00:00","10010","0","108901","67"
"2019/01/14 14:59:59","0","5010404","1001","20","0","0","2018/12/31 12:00:00","10010","0","108701","68"
"2019/01/14 14:59:59","0","5010405","1001","30","0","0","2018/12/31 12:00:00","10010","0","108801","69"
"2019/01/14 14:59:59","0","5010406","1003","2","0","0","2018/12/31 12:00:00","10010","0","108801","70"
"2019/01/14 14:59:59","0","5010407","1003","4","0","0","2018/12/31 12:00:00","10010","0","108901","71"
"2019/01/14 14:59:59","0","5010408","1003","7","0","0","2018/12/31 12:00:00","10010","0","108701","72"
"2019/01/14 14:59:59","0","5010409","1003","10","0","0","2018/12/31 12:00:00","10010","0","108901","73"
"2019/01/14 14:59:59","0","5010410","1003","13","0","0","2018/12/31 12:00:00","10010","0","108801","74"
"2019/01/14 14:59:59","0","5010411","1003","15","0","0","2018/12/31 12:00:00","10010","0","108701","75"
"2019/02/14 14:59:59","0","5011401","1004","109001","0","0","2019/01/31 12:00:00","10011","0","109001","76"
"2019/02/14 14:59:59","0","5011402","1002","1001103","0","0","2019/01/31 12:00:00","10011","1","101101","77"
"2019/02/14 14:59:59","0","5011403","1001","10","0","0","2019/01/31 12:00:00","10011","0","101101","78"
"2019/02/14 14:59:59","0","5011404","1001","20","0","0","2019/01/31 12:00:00","10011","0","109101","79"
"2019/02/14 14:59:59","0","5011405","1001","30","0","0","2019/01/31 12:00:00","10011","0","109001","80"
"2019/02/14 14:59:59","0","5011406","1003","2","0","0","2019/01/31 12:00:00","10011","0","109101","81"
"2019/02/14 14:59:59","0","5011407","1003","4","0","0","2019/01/31 12:00:00","10011","0","109001","82"
"2019/02/14 14:59:59","0","5011408","1003","7","0","0","2019/01/31 12:00:00","10011","0","109101","83"
"2019/02/14 14:59:59","0","5011409","1003","10","0","0","2019/01/31 12:00:00","10011","0","109001","84"
"2019/02/14 14:59:59","0","5011410","1003","13","0","0","2019/01/31 12:00:00","10011","0","101101","85"
"2019/02/14 14:59:59","0","5011411","1003","15","0","0","2019/01/31 12:00:00","10011","0","109101","86"
"2019/03/14 14:59:59","0","5012402","1002","1001203","0","0","2019/02/28 12:00:00","10012","1","101401","87"
"2019/03/14 14:59:59","0","5012403","1001","10","0","0","2019/02/28 12:00:00","10012","0","105501","88"
"2019/03/14 14:59:59","0","5012404","1001","20","0","0","2019/02/28 12:00:00","10012","0","101401","89"
"2019/03/14 14:59:59","0","5012405","1001","30","0","0","2019/02/28 12:00:00","10012","0","101401","90"
"2019/03/14 14:59:59","0","5012406","1003","2","0","0","2019/02/28 12:00:00","10012","0","101401","91"
"2019/03/14 14:59:59","0","5012407","1003","4","0","0","2019/02/28 12:00:00","10012","0","101401","92"
"2019/03/14 14:59:59","0","5012408","1003","7","0","0","2019/02/28 12:00:00","10012","0","101401","93"
"2019/03/14 14:59:59","0","5012409","1003","10","0","0","2019/02/28 12:00:00","10012","0","105501","94"
"2019/03/14 14:59:59","0","5012410","1003","13","0","0","2019/02/28 12:00:00","10012","0","105501","95"
"2019/03/14 14:59:59","0","5012411","1003","15","0","0","2019/02/28 12:00:00","10012","0","101401","96"
"2019/04/12 20:59:59","0","5013401","1004","109301","0","0","2019/03/31 12:00:00","10013","0","109301","97"
"2019/04/12 20:59:59","0","5013402","1002","1001303","0","0","2019/03/31 12:00:00","10013","1","109201","98"
"2019/04/12 20:59:59","0","5013403","1001","10","0","0","2019/03/31 12:00:00","10013","0","109301","99"
"2019/04/12 20:59:59","0","5013404","1001","20","0","0","2019/03/31 12:00:00","10013","0","109401","100"
"2019/04/12 20:59:59","0","5013405","1001","30","0","0","2019/03/31 12:00:00","10013","0","109201","101"
"2019/04/12 20:59:59","0","5013406","1003","2","0","0","2019/03/31 12:00:00","10013","0","109201","102"
"2019/04/12 20:59:59","0","5013407","1003","4","0","0","2019/03/31 12:00:00","10013","0","109401","103"
"2019/04/12 20:59:59","0","5013408","1003","6","0","0","2019/03/31 12:00:00","10013","0","109301","104"
"2019/04/12 20:59:59","0","5013409","1003","8","0","0","2019/03/31 12:00:00","10013","0","109201","105"
"2019/04/12 20:59:59","0","5013410","1003","10","0","0","2019/03/31 12:00:00","10013","0","109401","106"
"2019/04/12 20:59:59","0","5013411","1003","13","0","0","2019/03/31 12:00:00","10013","0","109201","107"
"2019/05/12 20:59:59","0","5015402","1002","1001503","0","0","2019/04/30 12:00:00","10015","1","105301","108"
"2019/05/12 20:59:59","0","5015403","1001","10","0","0","2019/04/30 12:00:00","10015","0","105301","109"
"2019/05/12 20:59:59","0","5015404","1001","20","0","0","2019/04/30 12:00:00","10015","0","109501","110"
"2019/05/12 20:59:59","0","5015405","1001","30","0","0","2019/04/30 12:00:00","10015","0","109601","111"
"2019/05/12 20:59:59","0","5015406","1003","2","0","0","2019/04/30 12:00:00","10015","0","109501","112"
"2019/05/12 20:59:59","0","5015407","1003","4","0","0","2019/04/30 12:00:00","10015","0","109501","113"
"2019/05/12 20:59:59","0","5015408","1003","6","0","0","2019/04/30 12:00:00","10015","0","105301","114"
"2019/05/12 20:59:59","0","5015409","1003","8","0","0","2019/04/30 12:00:00","10015","0","109601","115"
"2019/05/12 20:59:59","0","5015410","1003","10","0","0","2019/04/30 12:00:00","10015","0","109601","116"
"2019/05/12 20:59:59","0","5015411","1003","13","0","0","2019/04/30 12:00:00","10015","0","105301","117"
"2019/06/14 20:59:59","0","5017401","1004","109801","0","0","2019/05/31 12:00:00","10017","0","109801","118"
"2019/06/14 20:59:59","0","5017402","1002","1001703","0","0","2019/05/31 12:00:00","10017","1","109901","119"
"2019/06/14 20:59:59","0","5017403","1001","10","0","0","2019/05/31 12:00:00","10017","0","109801","120"
"2019/06/14 20:59:59","0","5017404","1001","20","0","0","2019/05/31 12:00:00","10017","0","109701","121"
"2019/06/14 20:59:59","0","5017405","1001","30","0","0","2019/05/31 12:00:00","10017","0","109901","122"
"2019/06/14 20:59:59","0","5017406","1003","2","0","0","2019/05/31 12:00:00","10017","0","109701","123"
"2019/06/14 20:59:59","0","5017407","1003","4","0","0","2019/05/31 12:00:00","10017","0","109701","124"
"2019/06/14 20:59:59","0","5017408","1003","7","0","0","2019/05/31 12:00:00","10017","0","109801","125"
"2019/06/14 20:59:59","0","5017409","1003","10","0","0","2019/05/31 12:00:00","10017","0","109901","126"
"2019/06/14 20:59:59","0","5017410","1003","13","0","0","2019/05/31 12:00:00","10017","0","109901","127"
"2019/06/14 20:59:59","0","5017411","1003","15","0","0","2019/05/31 12:00:00","10017","0","109901","128"
"2019/07/14 20:59:59","0","5019401","1004","110101","0","0","2019/06/30 12:00:00","10019","0","110101","129"
"2019/07/14 20:59:59","0","5019402","1002","1001903","0","0","2019/06/30 12:00:00","10019","1","110201","130"
"2019/07/14 20:59:59","0","5019403","1001","10","0","0","2019/06/30 12:00:00","10019","0","110001","131"
"2019/07/14 20:59:59","0","5019404","1001","20","0","0","2019/06/30 12:00:00","10019","0","110201","132"
"2019/07/14 20:59:59","0","5019405","1001","30","0","0","2019/06/30 12:00:00","10019","0","110101","133"
"2019/07/14 20:59:59","0","5019406","1003","2","0","0","2019/06/30 12:00:00","10019","0","110001","134"
"2019/07/14 20:59:59","0","5019407","1003","4","0","0","2019/06/30 12:00:00","10019","0","110001","135"
"2019/07/14 20:59:59","0","5019408","1003","7","0","0","2019/06/30 12:00:00","10019","0","110201","136"
"2019/07/14 20:59:59","0","5019409","1003","10","0","0","2019/06/30 12:00:00","10019","0","110101","137"
"2019/07/14 20:59:59","0","5019410","1003","13","0","0","2019/06/30 12:00:00","10019","0","110101","138"
"2019/07/14 20:59:59","0","5019411","1003","15","0","0","2019/06/30 12:00:00","10019","0","110201","139"
"2019/07/22 20:59:59","0","5004401","1004","107601","0","0","2019/07/15 12:00:00","10020","0","107601","140"
"2019/07/22 20:59:59","0","5004402","1002","1002003","0","0","2019/07/15 12:00:00","10020","1","107601","141"
"2019/07/22 20:59:59","0","5004403","1001","10","0","0","2019/07/15 12:00:00","10020","0","107701","142"
"2019/07/22 20:59:59","0","5004404","1001","20","0","0","2019/07/15 12:00:00","10020","0","107501","143"
"2019/07/22 20:59:59","0","5004405","1001","30","0","0","2019/07/15 12:00:00","10020","0","107601","144"
"2019/07/22 20:59:59","0","5004406","1003","2","0","0","2019/07/15 12:00:00","10020","0","107501","145"
"2019/07/22 20:59:59","0","5004407","1003","3","0","0","2019/07/15 12:00:00","10020","0","107601","146"
"2019/07/22 20:59:59","0","5004408","1003","4","0","0","2019/07/15 12:00:00","10020","0","107801","147"
