468736b1dde5412ee5870271adf9740e74e1ffc780d025e5a7cb8250803e7c63,6bd2893166275d81d0edf55b760fbec91366c86a3a9acdebb1d223e919cdf8ff,97b2192faac914eddcaeee4f5b8b40227248b5e209a4aa68901134d47754c1f7,ea0a8b73a66bdecbe630042f2a333f7ac376c7071174778c36cd5f33dd386d53,d1144b5bc5c368792e1dadc3982651ce4873d57f5e804afa4971c49a8b0b4997,b81346d9e5e9ba17eeb23a3d836ab1ebab353c9f7ca44b7b9d8eb2f97eca627b,f310adcbe5a7feb1d75cb1efa228d975ac82fac5469354de82406260745c293b,fb97c9c27ab27c7b33aca8be9ae1473f5c4430c61750e1ceb47ee9b42ce27880,b5eaeca0bb4b425b1a2a62ae5aa9d99abe0fa882a3feff250e5aab51251ff34c,b7963f9c342b331e6364b047bb6b3081f83d09cd0ce3340faa472c05f6caae0b,99455da353a598711f53c46c83c4df1d5eb31b30928f18cd8b331bafcfbd871d,9db00b66766b69f287876364e56d27c307418fb1812257c26dafc78f81d3a2f0,1c65536c56b75b5596b4722236df2d2c07aad02e06fb6088c7729aef60fbddca,bc9b95327dbbc729add3a753af2002b9bb94988dad33a0065f468c50a989b24b,529c2ccf101e46929d276f7eb4922698866d4831931c72681d8918d935b27a60
"0","110690103","101691001","1","0","0","0","0","0","0","0","0","101691011","0","0"
"0","110700103","101701001","1","0","0","0","0","0","0","0","0","101701011","0","0"
"0","110710103","101711001","1","0","0","0","0","0","0","0","0","101711011","0","0"
"0","110720103","101721001","1","0","0","0","0","0","0","0","0","101721011","0","0"
"0","110730103","101731001","1","0","0","0","0","0","0","0","0","101731011","0","0"
"0","110740103","101741001","1","0","0","0","0","0","0","0","0","101741011","0","0"
"0","110750103","101751001","1","0","0","0","0","0","0","0","0","101751011","0","0"
"0","110760103","101761001","1","0","0","0","0","0","0","0","0","101761011","0","0"
"0","110770103","101771001","1","0","0","0","0","0","0","0","0","101771011","0","0"
"0","110780093","101780901","1","0","0","0","0","0","0","0","0","101780911","0","0"
"0","110790093","101790901","1","0","0","0","0","0","0","0","0","101790911","0","0"
"0","110800093","101800901","1","0","0","0","0","0","0","0","0","101800911","0","0"
"0","110810093","101810901","1","0","0","0","0","0","0","0","0","101810911","0","0"
"0","610132007","102311001","1","0","0","0","0","0","0","0","61013201","610132504","0","16"
"0","610132008","102311002","1","0","0","0","0","0","0","0","61013201","610132504","0","16"
"0","610132009","102311003","1","0","0","0","0","0","0","0","61013201","610132504","0","16"
"0","610134007","102312001","1","0","0","0","0","0","0","0","61013401","610134504","0","16"
"0","610134008","102312002","1","0","0","0","0","0","0","0","61013401","610134504","0","16"
"0","610134009","102312003","1","0","0","0","0","0","0","0","61013401","610134504","0","16"
"0","610136004","102401001","1","0","0","0","0","0","0","0","61013601","610136404","0","16"
"0","610136005","102401002","1","0","0","0","0","0","0","0","61013601","610136405","0","16"
"0","610136006","102401003","1","0","0","0","0","0","0","0","61013601","610136406","0","16"
"0","610136007","102401004","1","0","0","0","0","0","0","0","61013601","610136504","0","16"
"0","610136008","102401005","1","0","0","0","0","0","0","0","61013601","610136505","0","16"
"0","610136009","102401006","1","0","0","0","0","0","0","0","61013601","610136506","0","16"
"0","610137007","102401007","1","0","0","0","0","0","0","0","61013601","610137504","0","16"
"0","610137008","102401008","1","0","0","0","0","0","0","0","61013601","610137504","0","16"
"0","610137009","102401009","1","0","0","0","0","0","0","0","61013601","610137504","0","16"
"0","610140007","102402001","1","0","0","0","0","0","0","0","61014001","610140504","0","16"
"0","610140008","102402002","1","0","0","0","0","0","0","0","61014001","610140504","0","16"
"0","610140009","102402003","1","0","0","0","0","0","0","0","61014001","610140504","0","16"
"0","610142004","102403001","1","0","0","0","0","0","0","0","61014201","610142404","0","16"
"0","610142005","102403002","1","0","0","0","0","0","0","0","61014201","610142405","0","16"
"0","610142006","102403003","1","0","0","0","0","0","0","0","61014201","610142406","0","16"
"0","610142007","102403004","1","0","0","0","0","0","0","0","61014201","610142504","0","16"
"0","610142008","102403005","1","0","0","0","0","0","0","0","61014201","610142505","0","16"
"0","610142009","102403006","1","0","0","0","0","0","0","0","61014201","610142506","0","16"
"0","610144004","102404001","1","0","0","0","0","0","0","0","61014401","610144404","0","16"
"0","610144005","102404002","1","0","0","0","0","0","0","0","61014401","610144405","0","16"
"0","610144006","102404003","1","0","0","0","0","0","0","0","61014401","610144406","0","16"
"0","610144007","102404004","1","0","0","0","0","0","0","0","61014401","610144504","0","16"
"0","610144008","102404005","1","0","0","0","0","0","0","0","61014401","610144505","0","16"
"0","610144009","102404006","1","0","0","0","0","0","0","0","61014401","610144506","0","16"
"0","610146004","102405001","1","0","0","0","0","0","0","0","61014601","610146404","0","16"
"0","610146005","102405002","1","0","0","0","0","0","0","0","61014601","610146405","0","16"
"0","610146006","102405003","1","0","0","0","0","0","0","0","61014601","610146406","0","16"
"0","610146007","102405004","1","0","0","0","0","0","0","0","61014601","610146504","0","16"
"0","610146008","102405005","1","0","0","0","0","0","0","0","61014601","610146505","0","16"
"0","610146009","102405006","1","0","0","0","0","0","0","0","61014601","610146506","0","16"
"0","610148004","102406001","1","0","0","0","0","0","0","0","61014801","610148404","0","16"
