28545d962c2b0d4ecf32907eebbfea3200ecb5719e0d30f1d2b52446c321a82e,fae6cb06bd3f967f09851e8a47938e636210b4ec022502b230b1b5b704ae437b,28d8a4081d88867a1757c8229b73f32cf71732440b93f6858b471393447cd478,922b9d139744b2152bee9b3c318c85dce963c399a563ee82238b05f2bc03a10b,602c57da5ecddf3f54462bda160a57ec6829a1200346c7c668518cdae7dd9c3d,40cb95375ff69389c83a8fd8e1f7f0a632e8ec919fc2961c5c3928c4cbd2faa5,e424dcde94eb80fd2ce1128ba1144b188b873c8cc14032ef9327388090b6c71e,4e3cd8d9a7dc448229590be69a5439d62dbf2ef7476c952e73d440cb4308484f,caa5d78e55e76de1b77550b8af4e6718555e2fa0121ab284404a9dab5725507c,9500a19974654fbc07c0433e99bd586c5d97fccaafd5bf0e95900a30a79877c9,7e5b7c2c99b6cef5a294329e1044e2563c669dd15503d7d63059e1bfc3a1cd45,6ad96f4345fe53232bc6a4d77c9103c498edcfa973997e61c39d77003f94cfe5,91c124e1f92291a56977f5712c9b2c00e1b1c02085bb36c6c368b6a247153527,79bb0ca782fa916fd754f9c6e1165081d6c58c624a3721e6983e88adc85a2e90,978c4920c83fa82e7e85d111f1879a735a7b947419c79fe1a4f1284a299261ce,ca7ccf066ccba3b43a0e1094eaf4b8e3e22e7d73eea6119fc41c0403b5b0fe22,7b5bb696ac68ede5ca59c7377326da63325f4a25f11bee444f49ded783200f13,33587ff0538e01c9a5028de8ff91aeebc9ef5ade10520ff1cba456c2ab9a9484,ef2474cd3c805d6b1a989fe95c34eab50e1d71ebcaa9149c83b71e7167e47e33,cdab3c6b755d7b19594a37dd16e15a0a646807fad8b6373ef5d85b26615c40cc,d6fdb50bb40818079ae45b003846aa89216cf982dffa7be6a74ea723f5caab00,afabff4844951dfd2c9cd372378bf4ed9a1fa9d22a49d6545d32714e574f07d8,a84ef888b0b0c7b62704c29280e7dbabc2bbe548f367ed6807ff05141a0bda1f,9e4f76a3eec7485c5ea514234d6f85bae37ffbe233d24407bf6ae725a8968a16,d00424e65d8ef69b90b180801bded58c83afcdc3b6d8ea5f25ca739c90cc2d10
"103123","0","105801","303301","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"103123","0","105801","301206","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"103123","0","105801","303306","0","1","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0"
"103123","0","105801","319604","0","1","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0"
"103123","0","105801","312505","0","1","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0"
"103123","0","105801","302501","0","1","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0"
"103123","0","105801","301701","0","1","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0"
"103123","0","105801","310103","0","1","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0"
"103123","0","105801","315004","0","1","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0"
"103123","0","105801","319401","0","1","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0","0","0","0","0"
"103123","0","100101","306604","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"103123","0","100101","303301","0","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"103123","0","100101","301206","0","2","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0"
"103123","0","100101","303306","0","2","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0"
"103123","0","100101","319604","0","2","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0"
"103123","0","100101","301701","0","2","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0"
"103123","0","100101","310103","0","2","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0"
"103123","0","100101","315004","0","2","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0"
"103123","0","100101","319401","0","2","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0"
