47b1e5f1fb296e568da2dcecf4ec0122a602ddb0d86bd41041d0bea51b97dd5a,7163dc2699e80d876732212fed37d1470c5c6eff02d89401eccc9803ecdf0520,3342be10645c2ebc61486c62ceabd8df0d1f0482b4124d1a63a386cfc8dcf087,06f431ed3996612cac7bf8bac808aa4d20256f52f70926145595234de22a5552,5ef5afd3b790fb9dc33216c9ae62b87b94d0b6b3c763c7a58a03c3b24964eedd,0ac5c7ff8cd00da774ec6841edad9c1836b00a4530a884a25a5265e7e2c9b1b4,633874f8a79d6cb892346f00a80ff075c46d2813b1fbd13a8a20033b446e20d5,a6f00bfc773097ed2fc11b46681def2a041a5938c121bc4d81c65b4080270501,cdc23f65e5eb2f961568ce0db57671f3122526571a956b311757e0f4742f7815,e3205ba71cff90e8b20c2c34b517fd72fafd412bd5c5c198a7cdda1c99106025,9b45c5b320dd584d0f7b9d56e85f914ed063c3285cd7613b078c5969a568bbc8,84c98777c3c2decfb9282b408057979400d9b18fc7917cb2164b56233c14c4d9,91fc9db5fcb867320b0a08492369756cdcf85bcf89f127d9ca0fd298a9337205,688e638bf23ae3b9be046ba14598e43da30694f78b5cbdba32700ab0129d48cb,438bad497936afc3f29a40641bb4cc589735e52e5a310491abaa9e0d7dc6be9f
"0","92407110","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407120","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407130","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407140","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407210","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","100198","100198"
"0","92407220","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","100198","100198"
"0","92407230","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","100198","100198"
"0","92407240","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","100198","100198"
"0","92407310","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407320","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407330","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92407340","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"0","92408110","-30","bgm_MC170","0.9","0","1","0","0","bgm_MC170","-30","0","94002","101822","101822"
"0","92408120","-30","bgm_MC170","0.9","0","1","0","0","bgm_MC170","-30","0","94002","101822","101822"
"0","92408130","-30","bgm_MC170","0.9","0","1","0","0","bgm_MC170","-30","0","94002","101822","101822"
"0","92408140","-30","bgm_MC170","0.9","0","1","0","0","bgm_MC170","-30","0","94002","101822","101822"
"0","92408210","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101822","101822"
"0","92408220","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101822","101822"
"0","92408230","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101822","101822"
"0","92408240","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101822","101822"
"0","92408310","-30","bgm_MC170","0.9","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"0","92408320","-30","bgm_MC170","0.9","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"0","92408330","-30","bgm_MC170","0.9","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"0","92408340","-30","bgm_MC170","0.9","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"-50","92409110","-30","bgm_MC170","1.25","0","1","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409120","-30","bgm_MC170","1.25","0","1","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409130","-30","bgm_MC170","1.25","0","1","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409140","-30","bgm_MC170","1.25","0","1","0","0","bgm_MC170","-30","0","94002","101191","101191"
"0","92409210","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101191","101191"
"0","92409220","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101191","101191"
"0","92409230","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101191","101191"
"0","92409240","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","20","0","94002","101191","101191"
"-50","92409310","-30","bgm_MC170","1.25","0","3","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409320","-30","bgm_MC170","1.25","0","3","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409330","-30","bgm_MC170","1.25","0","3","0","0","bgm_MC170","-30","0","94002","101191","101191"
"-50","92409340","-30","bgm_MC170","1.25","0","3","0","0","bgm_MC170","-30","0","94002","101191","101191"
"0","92410110","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410120","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410130","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410140","-30","bgm_MC170","1.3","0","1","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410210","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","103013","103013"
"0","92410220","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","103013","103013"
"0","92410230","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","103013","103013"
"0","92410240","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","20","0","94002","103013","103013"
"0","92410310","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410320","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410330","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","103013","103013"
"0","92410340","-30","bgm_MC170","1.4","0","3","0","0","bgm_MC170","-30","0","94002","103013","103013"
"40","92411110","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411120","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411130","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411140","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-30","0","94002","100198","100198"
"140","92411210","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","100198","100198"
"140","92411220","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","100198","100198"
"140","92411230","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","100198","100198"
"140","92411240","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","100198","100198"
"40","92411310","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411320","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411330","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"40","92411340","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","100198","100198"
"210","92412110","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101621","101621"
"210","92412120","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101621","101621"
"210","92412130","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101621","101621"
"210","92412140","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101621","101621"
"140","92412210","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","101621","101621"
"140","92412220","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","101621","101621"
"140","92412230","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","101621","101621"
"140","92412240","-30","bgm_MC170","1.45","0","2","0","0","bgm_MC170","-90","0","94002","101621","101621"
"180","92412310","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","101621","101621"
"180","92412320","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","101621","101621"
"180","92412330","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","101621","101621"
"180","92412340","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-30","0","94002","101621","101621"
"60","92414110","-30","bgm_MC170","1.4","0","1","0","0","bgm_MC170","-60","0","94002","101822","101822"
"60","92414120","-30","bgm_MC170","1.4","0","1","0","0","bgm_MC170","-60","0","94002","101822","101822"
"60","92414130","-30","bgm_MC170","1.4","0","1","0","0","bgm_MC170","-60","0","94002","101822","101822"
"60","92414140","-30","bgm_MC170","1.4","0","1","0","0","bgm_MC170","-60","0","94002","101822","101822"
"150","92414210","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-330","0","94002","101822","101822"
"150","92414220","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-330","0","94002","101822","101822"
"150","92414230","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-330","0","94002","101822","101822"
"150","92414240","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-330","0","94002","101822","101822"
"100","92414310","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"100","92414320","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"100","92414330","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"100","92414340","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","0","0","94002","101822","101822"
"30","92415110","-30","bgm_MC170","2.4","0","1","0","0","bgm_MC170","0","0","94002","101623","101623"
"30","92415120","-30","bgm_MC170","2.4","0","1","0","0","bgm_MC170","0","0","94002","101623","101623"
"30","92415130","-30","bgm_MC170","2.4","0","1","0","0","bgm_MC170","0","0","94002","101623","101623"
"30","92415140","-30","bgm_MC170","2.4","0","1","0","0","bgm_MC170","0","0","94002","101623","101623"
"150","92415210","-30","bgm_MC170","1.1","0","2","0","0","bgm_MC170","-270","0","94002","101623","101623"
"150","92415220","-30","bgm_MC170","1.1","0","2","0","0","bgm_MC170","-270","0","94002","101623","101623"
"150","92415230","-30","bgm_MC170","1.1","0","2","0","0","bgm_MC170","-270","0","94002","101623","101623"
"150","92415240","-30","bgm_MC170","1.1","0","2","0","0","bgm_MC170","-270","0","94002","101623","101623"
"250","92415310","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","-400","0","94002","101623","101623"
"250","92415320","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","-400","0","94002","101623","101623"
"250","92415330","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","-400","0","94002","101623","101623"
"250","92415340","-30","bgm_MC170","1.2","0","3","0","0","bgm_MC170","-400","0","94002","101623","101623"
"90","92501110","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101191","101191"
"90","92501120","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101191","101191"
"90","92501130","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101191","101191"
"90","92501140","-30","bgm_MC170","1","0","1","0","0","bgm_MC170","-210","0","94002","101191","101191"
"210","92501210","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-240","0","94002","101191","101191"
"210","92501220","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-240","0","94002","101191","101191"
"210","92501230","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-240","0","94002","101191","101191"
"210","92501240","-30","bgm_MC170","1","0","2","0","0","bgm_MC170","-240","0","94002","101191","101191"
"250","92501310","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-90","0","94002","101191","101191"
"250","92501320","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-90","0","94002","101191","101191"
"250","92501330","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-90","0","94002","101191","101191"
"250","92501340","-30","bgm_MC170","1.1","0","3","0","0","bgm_MC170","-90","0","94002","101191","101191"
