467201d5617ef918e67907c8f1e0456419734e4420b4f88692771d83fa38b4f0,4fb58f604dc2150939a912a240e7c0db03a1c89a63c86ccdb3b27b6b0002ebc7,b76ff57f5c3d107d48112c1599ed4380038b00d1f6c80f347f8774d2db202a59,a00f2c0f832ea968ec316ed6251193ccb0efec490dfe4a44698e4ece13516f91,aad881bb494e74f3a6af42d7206e2d4303be7e555b2b86501d9acdb072bc0237,c43fb62e056d73505ac852ad5049b00c59bd79461f7c545a2b07d48d7a8f4917,bd0cf661f79d4c8a1f20c6e85d9dbe2fa17864fb09e3979684f91f8fcf0381a2,9959b6bb023ea04260a823d8b3c173ea21dad0c7130e28642a99364d8a20139c,4224e29e52823dfa84eb1247881e792b473344aa46ec01c0b69e3f167d74f8f4,d69f5bb7c58ab713d21bbd965ca0354758e538c1641b0b0b0175d5a33b31bc6f,1a48ecc53cd0ce4f672581abdaa24ac64c9e33da3735e4a346f10a8ab94a4d3c,d52ef3587f06a13982110085c6ec5fc217b0290acacff52909e00093c522162c,d8aa394b5addd14023997e85de6322ee1566994b9272e9e106eb573e492c8a95,4c4c0a3eefe8dae59a074aa407354318789e3bdf9ca295d13a357cb3626ee5ba,9161463ca2589e0d14fd641da0ba551dfb63669074e251b0fa039c4effa8e7c5,5038b6ec8c216048220c2214985bfb11e9c1ef15a60607187c993e97d8afdcd5,5321ea43ace75a4b1b0bf0c8cd9e4c601a980749c684e7dffda3b33ced169e5a,d2132f06567652f6a64e2759571c0bf7d7a8afa100edb1026da6811461664223,f2ed0b064073449fc2fb9de3934352ebff444e3bc63b00ba3afc670b494f1507,a2eca1222b058cce390f94d6ec1dd4044feb0969ca0a274899863a76fcd879f2,16551d8dcce27703f039f9c195a4a253ab87a8696b562c22d6106e188d0b6580,456fedf845dd8bcaedf2bfd487f9f2321aeaca5a0516b420b81ba5c8e3d7b97e,f500a3292237504c75e950d6cf739f3145b8ba6144139f4981609c818d7b0553,53f5fa046aa563c93ca332a4489fef5e1492d807154e1e66950cbb8271ceffa7,47ac575c0ef46eb3d664c31429a76d927434292f4fa4ea994953259b215020c9,dcfac2eea513e65a74b16108cc635c0f36fa872a7d9d4c7b1c80fec9df2d9924,976c1602fc8e21d09e715b7227309bfb39fd26bae948d48be80019844bada5a2,069d767d4972ffd7e438432a3110f0201d47c01550dd7a537182496492d68032,6c315b3cd4378715866171a8e2c642ee02706853438813a36d1f9d01d2b73a60,9ff92635e9ca9aacc2259d56e30c0ecde11dfbb16e5d732ea970dd395d3dc8de,71932b1a27127b949bf218261f143a1f5b433e7b267324da85a521d41e8aeb87,6d58cbec8a583239f9ca12ba163d86aecacef1d5decf1428e1f1e97d5e170cb3,efa8c25f134a499e8cc834cb1d2064b26c8fbd15eb7a8b68680655f621fb0f65,37661f8495064cadafa00d6e26ba8f091c3337be604e35bd836bfead0ca7e2c3,45dfff296e6da196ab4d02413209582f810d271a2c20ec05d64873ce0c90e052,c9b0578ffb7185e6ce1a58307681d94e2a1ad7218f58aff41de460c803d248bc,f0ebcab0f78b280aee065083defcdd574803aa736fa493f484d8c23e30fb914b,8a3180ebe6ed4109eddf1938926f22c82a1cb3b0c29d89d75c85182904a8902a,893a1a732992aa91076ffae7fd4fcb0f532a4011841e1975ecd61fd2e2be7723,eee11c12f8b440175af2669c5fe2741060d0bf1b34b97cbcb9a03134c1eccdbd,da06466fef5dd6b47c607bac2aca7df469c12606fc8d2246681d56d291824ffb
"1","1","0","0","0","18","0","0","1","0","0","3001","0","0","620130001","0","0","0","258","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090001","0","3001","61001007","36","620060001","600110031","1","0","600000003"
"1","1","0","0","0","18","0","0","1","0","0","4001","0","0","620130001","0","0","0","258","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090001","0","4001","61001007","36","620060001","600110041","1","0","600000004"
"1","1","0","0","0","18","0","0","1","0","0","5001","0","0","620130002","0","0","0","268","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090002","0","5001","61001007","36","620060002","600110051","1","0","600000005"
"1","1","0","0","0","18","0","0","1","0","0","6001","0","0","620130003","0","0","0","273","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090003","0","6001","61001007","36","620060003","600110061","1","0","600000006"
"1","1","0","0","0","18","0","0","1","0","0","7001","0","0","620130004","0","0","0","281","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090004","0","7001","61001007","36","620060004","600110071","1","0","600000007"
"1","1","0","0","0","18","0","0","1","0","0","8001","0","0","620130005","0","0","0","288","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090005","0","8001","61001007","36","620060005","600110081","1","0","600000008"
"1","1","0","0","0","18","0","0","1","0","0","9001","0","0","620130006","0","0","0","298","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090006","0","9001","61001007","36","620060006","600110091","1","0","600000009"
"1","1","0","0","0","18","0","0","1","0","0","10001","0","0","620130007","0","0","0","309","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090007","0","10001","61001007","36","620060007","600110101","1","0","600000010"
"1","1","0","0","0","18","0","0","1","0","0","11001","0","0","620130008","0","0","0","313","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090008","0","11001","61001007","36","620060008","600110111","1","0","600000011"
"1","1","0","0","0","18","0","0","1","0","0","12001","0","0","620130009","0","0","0","321","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090009","0","12001","61001007","36","620060009","600110121","1","0","600000012"
"1","1","0","0","0","18","0","0","1","0","0","13001","0","0","620130010","0","0","0","326","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090010","0","13001","61001007","36","620060010","600110131","1","0","600000013"
"1","1","0","0","0","18","0","0","1","0","0","14001","0","0","620130011","0","0","0","336","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090011","0","14001","61001007","36","620060011","600110141","1","0","600000014"
"1","1","0","0","0","18","0","0","1","0","0","15001","0","0","620130012","0","0","0","341","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090012","0","15001","61001007","36","620060012","600110151","1","0","600000015"
"1","1","0","0","0","18","0","0","1","0","0","16001","0","0","620130013","0","0","0","351","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090013","0","16001","61001007","36","620060013","600110161","1","0","600000016"
"1","1","0","0","0","18","0","0","1","0","0","17001","0","0","620130014","0","0","0","356","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090014","0","17001","61001007","36","620060014","600110171","1","0","600000017"
"1","1","0","0","0","18","0","0","1","0","0","18001","0","0","620130015","0","0","0","366","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090015","0","18001","61001007","36","620060015","600110181","1","0","600000018"
"1","1","0","0","0","18","0","0","1","0","0","19001","0","0","620130016","0","0","0","371","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090016","0","19001","61001007","36","620060016","600110191","1","0","600000019"
"1","1","0","0","0","18","0","0","1","0","0","20001","0","0","620130017","0","0","0","375","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090017","0","20001","61001007","36","620060017","600110201","1","0","600000020"
"1","1","0","0","0","18","0","0","1","0","0","21001","0","0","620130018","0","0","0","381","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090018","0","21001","61001007","36","620060018","600110211","1","0","600000021"
"1","1","0","0","0","18","0","0","1","0","0","22001","0","0","620130019","0","0","0","386","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090019","0","22001","61001007","36","620060019","600110221","1","0","600000022"
"1","1","0","0","0","18","0","0","1","0","0","23001","0","0","620130020","0","0","0","390","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090020","0","23001","61001007","36","620060020","600110231","1","0","600000023"
"1","1","0","0","0","18","0","0","1","0","0","24001","0","0","620130021","0","0","0","396","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090021","0","24001","61001007","36","620060021","600110241","1","0","600000024"
"1","1","0","0","0","18","0","0","1","0","0","25001","0","0","620130022","0","0","0","401","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090022","0","25001","61001007","36","620060022","600110251","1","0","600000025"
"1","1","0","0","0","18","0","0","1","0","0","26001","0","0","620130023","0","0","0","405","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090023","0","26001","61001007","36","620060023","600110261","1","0","600000026"
"1","1","0","0","0","18","0","0","1","0","0","27001","0","0","620130024","0","0","0","411","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090024","0","27001","61001007","36","620060024","600110271","1","0","600000027"
"1","1","0","0","0","18","0","0","1","0","0","28001","0","0","620130025","0","0","0","417","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090025","0","28001","61001007","36","620060025","600110281","1","0","600000028"
"1","1","0","0","0","18","0","0","1","0","0","29001","0","0","620130026","0","0","0","422","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090026","0","29001","61001007","36","620060026","600110291","1","0","600000029"
"1","1","0","0","0","18","0","0","1","0","0","30001","0","0","620130027","0","0","0","427","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090027","0","30001","61001007","36","620060027","600110301","1","0","600000030"
"1","1","0","0","0","18","0","0","1","0","0","31001","0","0","620130028","0","0","0","433","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090028","0","31001","61001007","36","620060028","600110311","1","0","600000031"
"1","1","0","0","0","18","0","0","1","0","0","32001","0","0","620130029","0","0","0","442","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090029","0","32001","61001007","36","620060029","600110321","1","0","600000032"
"1","1","0","0","0","18","0","0","1","0","0","33001","0","0","620130030","0","0","0","455","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090030","0","33001","61001007","36","620060030","600110331","1","0","600000033"
"1","1","0","0","0","18","0","0","1","0","0","34001","0","0","620130031","0","0","0","460","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090031","0","34001","61001007","36","620060031","600110341","1","0","600000034"
"1","1","0","0","0","18","0","0","1","0","0","35001","0","0","620130032","0","0","0","464","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090032","0","35001","61001007","36","620060032","600110351","1","0","600000035"
"1","1","0","0","0","18","0","0","1","0","0","36001","0","0","620130033","0","0","0","476","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090033","0","36001","61001007","36","620060033","600110361","1","0","600000036"
"1","1","0","0","0","18","0","0","1","0","0","37001","0","0","620130034","0","0","0","482","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090034","0","37001","61001007","36","620060034","600110371","1","0","600000037"
"1","1","0","0","0","18","0","0","1","0","0","38001","0","0","620130035","0","0","0","492","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090035","0","38001","61001007","36","620060035","600110381","1","0","600000038"
"1","1","0","0","0","18","0","0","1","0","0","39001","0","0","620130036","0","0","0","500","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090036","0","39001","61001007","36","620060036","600110391","1","0","600000039"
"1","1","0","0","0","18","0","0","1","0","0","40001","0","0","620130037","0","0","0","514","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090037","0","40001","61001007","36","620060037","600110401","1","0","600000040"
"1","1","0","0","0","18","0","0","1","0","0","41001","0","0","620130038","0","0","0","518","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090038","0","41001","61001007","36","620060038","600110411","1","0","600000041"
"1","1","0","0","0","18","0","0","1","0","0","42001","0","0","620130039","0","0","0","523","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090039","0","42001","61001007","36","620060039","600110421","1","0","600000042"
"1","1","0","0","0","18","0","0","1","0","0","43001","0","0","620130040","0","0","0","538","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090040","0","43001","61001007","36","620060040","600110431","1","0","600000043"
"1","1","0","0","0","18","0","0","1","0","0","44001","0","0","620130041","0","0","0","551","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090041","0","44001","61001007","36","620060041","600110441","1","0","600000044"
"1","1","0","0","0","18","0","0","1","0","0","45001","0","0","620130042","0","0","0","565","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090042","0","45001","61001007","36","620060042","600110451","1","0","600000045"
"1","1","0","0","0","18","0","0","1","0","0","46001","0","0","620130043","0","0","0","574","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090043","0","46001","61001007","36","620060043","600110461","1","0","600000046"
"1","1","0","0","0","18","0","0","1","0","0","47001","0","0","620130044","0","0","0","577","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090044","0","47001","61001007","36","620060044","600110471","1","0","600000047"
"1","1","0","0","0","18","0","0","1","0","0","48001","0","0","620130045","0","0","0","587","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090045","0","48001","61001007","36","620060045","600110481","1","0","600000048"
"1","1","0","0","0","18","0","0","1","0","0","49001","0","0","620130046","0","0","0","598","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090046","0","49001","61001007","36","620060046","600110491","1","0","600000049"
"1","1","0","0","0","18","0","0","1","0","0","50001","0","0","620130047","0","0","0","614","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090047","0","50001","61001007","36","620060047","600110501","1","0","600000050"
"1","1","0","0","0","18","0","0","1","0","0","51001","0","0","620130048","0","0","0","621","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090048","0","51001","61001007","36","620060048","600110511","1","0","600000051"
"1","1","0","0","0","18","0","0","1","0","0","52001","0","0","620130049","0","0","0","629","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090049","0","52001","61001007","36","620060049","600110521","1","0","600000052"
"1","1","0","0","0","18","0","0","1","0","0","53001","0","0","620130050","0","0","0","640","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090050","0","53001","61001007","36","620060050","600110531","1","0","600000053"
"1","1","0","0","0","18","0","0","1","0","0","54001","0","0","620130051","0","0","0","647","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090051","0","54001","61001007","36","620060051","600110541","1","0","600000054"
"1","1","0","0","0","18","0","0","1","0","0","55001","0","0","620130052","0","0","0","652","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090052","0","55001","61001007","36","620060052","600110551","1","0","600000055"
"1","1","0","0","0","18","0","0","1","0","0","56001","0","0","620130053","0","0","0","659","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090053","0","56001","61001007","36","620060053","600110561","1","0","600000056"
"1","1","0","0","0","18","0","0","1","0","0","57001","0","0","620130054","0","0","0","662","1","0","61001004","0","30","0","0","0","0","0","0","61001005","620090054","0","57001","61001007","36","620060054","600110571","1","0","600000057"
