c56dd038655bdb8a94209c1bb0d4b81944d61b96f757a81186352b8d41626455,a23cae0e51a50864cb6bae1e4cf975ef5ccc68f0cc44583175269bec0ad6f9b3,f59bde21e4d49f34a2de86a82fccc3e8894288b58f1f49288343e5240a86163f,7afff14434002b4f9ce87452043f2a9a42bc16731da6ece5a72722c575be3f52,92442120f0c133a61a8950df7fe7fa034946acac151f6210ff1f8beb8e64b4dd,c513b0953e864365fcc5db84cfa8669dfd7261b96bebfa840f3e2d59de7f930a,d2740e763f9f6a2952b98da9d3afab960e6b56f8fe0d49b8630827962c4d08ac,c924ddb93a11acb5456fd476f1a87e8e530221c9b8c284a646ddcc47e406728e,a95476a9210bbc0e56cfa2ea59a56ffd98f6fa5d8753d99f085c9c3d072c96fd
"2018/01/01 5:00:00","1","18001001","6","2030/12/31 23:59:59","100","-1","93001","1"
"2018/01/01 5:00:00","1","18001002","6","2030/12/31 23:59:59","100","-1","93001","2"
"2018/01/01 5:00:00","1","11001001","5","2020/11/16 4:59:59","30","-1","0","3"
"2018/01/01 5:00:00","1","11001001","12","2020/11/16 4:59:59","30000","-1","94002","4"
"2018/01/01 5:00:00","1","11001001","8","2020/11/16 4:59:59","10","-1","91002","5"
"2018/01/01 5:00:00","1","11003001","5","2020/11/16 4:59:59","40","-1","0","6"
"2018/01/01 5:00:00","1","11003001","2","2020/11/16 4:59:59","2","-1","20002","7"
"2018/01/01 5:00:00","1","11003001","8","2020/11/16 4:59:59","10","-1","91002","8"
"2018/01/01 5:00:00","1","13002001","5","2020/11/16 4:59:59","20","-1","0","9"
"2018/01/01 5:00:00","1","18004001","5","2020/11/16 4:59:59","20","-1","0","10"
"2018/01/01 5:00:00","1","16006001","5","2020/11/16 4:59:59","25","-1","0","11"
"2018/01/01 5:00:00","1","16007001","5","2020/11/16 4:59:59","25","-1","0","12"
"2018/01/01 5:00:00","1","16007001","2","2020/11/16 4:59:59","3","-1","22001","13"
"2018/01/01 5:00:00","1","11004001","5","2020/11/16 4:59:59","30","-1","0","14"
"2018/01/01 5:00:00","1","11004001","2","2020/11/16 4:59:59","2","-1","20002","15"
"2018/01/01 5:00:00","1","11004001","2","2020/11/16 4:59:59","500","-1","90007","16"
"2018/01/01 5:00:00","1","11005001","5","2020/11/16 4:59:59","40","-1","0","17"
"2018/01/01 5:00:00","1","11005001","12","2020/11/16 4:59:59","30000","-1","94002","18"
"2018/01/01 5:00:00","1","11005001","2","2020/11/16 4:59:59","500","-1","90007","19"
"2018/01/01 5:00:00","1","11006001","5","2030/12/31 23:59:59","30","-1","0","20"
"2018/01/01 5:00:00","1","11006001","2","2030/12/31 23:59:59","2","-1","20003","21"
"2018/01/01 5:00:00","1","15004001","5","2022/12/16 4:59:59","30","-1","0","22"
"2018/01/01 5:00:00","1","15004001","2","2022/12/16 4:59:59","100","-1","90007","23"
"2018/01/01 5:00:00","1","14001001","5","2020/11/16 4:59:59","40","-1","0","24"
"2018/01/01 5:00:00","1","14001001","12","2020/11/16 4:59:59","80000","-1","94002","25"
"2018/01/01 5:00:00","1","14001001","2","2020/11/16 4:59:59","2","-1","20003","26"
"2018/01/01 5:00:00","1","14003001","5","2020/11/16 4:59:59","50","-1","0","27"
"2018/01/01 5:00:00","1","14003001","12","2020/11/16 4:59:59","140000","-1","94002","28"
"2018/01/01 5:00:00","1","14003001","2","2020/11/16 4:59:59","4","-1","22002","29"
"2018/01/01 5:00:00","1","21001001","8","2030/12/31 23:59:59","30","-1","91002","30"
"2018/01/01 5:00:00","1","21001001","12","2030/12/31 23:59:59","2000","-1","94002","31"
"2018/01/01 5:00:00","1","21001002","8","2030/12/31 23:59:59","30","-1","91002","33"
"2018/01/01 5:00:00","1","21001002","2","2030/12/31 23:59:59","2","-1","22001","34"
"2018/01/01 5:00:00","1","21001003","8","2030/12/31 23:59:59","30","-1","91002","36"
"2018/01/01 5:00:00","1","21001003","2","2030/12/31 23:59:59","1","-1","22002","37"
"2018/01/01 5:00:00","1","21001004","8","2030/12/31 23:59:59","30","-1","91002","39"
"2018/01/01 5:00:00","1","21001004","2","2030/12/31 23:59:59","1","-1","22003","40"
"2018/01/01 5:00:00","1","21001005","8","2030/12/31 23:59:59","90","-1","91002","42"
"2018/01/01 5:00:00","1","21001005","2","2030/12/31 23:59:59","2","-1","22003","43"
"2018/01/01 5:00:00","1","21002001","8","2030/12/31 23:59:59","60","-1","91002","45"
"2018/01/01 5:00:00","1","21002001","12","2030/12/31 23:59:59","4000","-1","94002","46"
"2018/01/01 5:00:00","1","21002002","8","2030/12/31 23:59:59","60","-1","91002","48"
"2018/01/01 5:00:00","1","21002002","2","2030/12/31 23:59:59","4","-1","22001","49"
"2018/01/01 5:00:00","1","21002003","8","2030/12/31 23:59:59","60","-1","91002","51"
"2018/01/01 5:00:00","1","21002003","2","2030/12/31 23:59:59","2","-1","22002","52"
"2018/01/01 5:00:00","1","21002004","8","2030/12/31 23:59:59","60","-1","91002","54"
"2018/01/01 5:00:00","1","21002004","2","2030/12/31 23:59:59","2","-1","22003","55"
"2018/01/01 5:00:00","1","21003001","8","2030/12/31 23:59:59","50","-1","91002","57"
"2018/01/01 5:00:00","1","28002001","8","2030/12/31 23:59:59","100","-1","91002","58"
"2018/01/01 5:00:00","1","28002001","2","2030/12/31 23:59:59","1000","-1","90007","59"
"2018/01/01 5:00:00","1","28002002","8","2030/12/31 23:59:59","100","-1","91002","60"
"2018/01/01 5:00:00","1","28002002","2","2030/12/31 23:59:59","1500","-1","90007","61"
"2018/01/01 5:00:00","1","28002003","8","2030/12/31 23:59:59","100","-1","91002","62"
"2018/01/01 5:00:00","1","28002003","2","2030/12/31 23:59:59","1500","-1","90007","63"
"2018/01/01 5:00:00","1","28002004","8","2030/12/31 23:59:59","100","-1","91002","64"
"2018/01/01 5:00:00","1","28002004","2","2030/12/31 23:59:59","1500","-1","90007","65"
"2018/01/01 5:00:00","1","28002005","8","2030/12/31 23:59:59","100","-1","91002","66"
"2018/01/01 5:00:00","1","28002005","2","2030/12/31 23:59:59","1500","-1","90007","67"
"2018/01/01 5:00:00","1","28002006","8","2030/12/31 23:59:59","100","-1","91002","68"
"2018/01/01 5:00:00","1","28002006","2","2030/12/31 23:59:59","1500","-1","90007","69"
"2018/01/01 5:00:00","1","28002007","8","2030/12/31 23:59:59","100","-1","91002","70"
"2018/01/01 5:00:00","1","28002007","2","2030/12/31 23:59:59","1500","-1","90007","71"
"2018/01/01 5:00:00","1","28002008","8","2030/12/31 23:59:59","100","-1","91002","72"
"2018/01/01 5:00:00","1","28002008","2","2030/12/31 23:59:59","1500","-1","90007","73"
"2018/01/01 5:00:00","1","28002009","8","2030/12/31 23:59:59","100","-1","91002","74"
"2018/01/01 5:00:00","1","28002009","2","2030/12/31 23:59:59","1500","-1","90007","75"
"2018/01/01 5:00:00","1","28002010","8","2030/12/31 23:59:59","100","-1","91002","76"
"2018/01/01 5:00:00","1","28002010","2","2030/12/31 23:59:59","1500","-1","90007","77"
"2018/01/01 5:00:00","1","28002011","8","2030/12/31 23:59:59","100","-1","91002","78"
"2018/01/01 5:00:00","1","28002011","2","2030/12/31 23:59:59","1500","-1","90007","79"
"2018/01/01 5:00:00","1","28002012","8","2030/12/31 23:59:59","100","-1","91002","80"
"2018/01/01 5:00:00","1","28002012","2","2030/12/31 23:59:59","1500","-1","90007","81"
"2018/01/01 5:00:00","1","28002013","8","2030/12/31 23:59:59","100","-1","91002","82"
"2018/01/01 5:00:00","1","28002013","2","2030/12/31 23:59:59","1500","-1","90007","83"
"2018/01/01 5:00:00","1","28002014","8","2030/12/31 23:59:59","100","-1","91002","84"
"2018/01/01 5:00:00","1","28002014","2","2030/12/31 23:59:59","1500","-1","90007","85"
"2018/01/01 5:00:00","1","26001001","8","2030/12/31 23:59:59","30","-1","91002","86"
"2018/01/01 5:00:00","1","26003001","8","2030/12/31 23:59:59","50","-1","91002","87"
"2018/01/01 5:00:00","1","26008001","8","2030/12/31 23:59:59","50","-1","91002","88"
"2018/01/01 5:00:00","1","24002001","8","2030/12/31 23:59:59","50","-1","91002","89"
"2018/01/01 5:00:00","1","24004001","8","2030/12/31 23:59:59","50","-1","91002","90"
"2018/01/01 5:00:00","1","21005001","8","2030/12/31 23:59:59","100","-1","91002","91"
"2018/01/01 5:00:00","1","21005002","8","2030/12/31 23:59:59","100","-1","91002","92"
"2018/01/01 5:00:00","1","21005003","8","2030/12/31 23:59:59","100","-1","91002","93"
"2018/01/01 5:00:00","1","21005004","8","2030/12/31 23:59:59","100","-1","91002","94"
"2018/01/01 5:00:00","1","21005005","8","2030/12/31 23:59:59","100","-1","91002","95"
"2018/01/01 5:00:00","1","21005006","8","2030/12/31 23:59:59","100","-1","91002","96"
"2018/01/01 5:00:00","1","21005007","8","2030/12/31 23:59:59","100","-1","91002","97"
"2018/01/01 5:00:00","1","21005018","8","2030/12/31 23:59:59","30","-1","91002","98"
"2018/01/01 5:00:00","1","21005028","8","2030/12/31 23:59:59","30","-1","91002","99"
"2018/01/01 5:00:00","1","21005038","8","2030/12/31 23:59:59","40","-1","91002","100"
"2018/01/01 5:00:00","1","26002001","8","2030/12/31 23:59:59","50","-1","91002","101"
"2018/01/01 5:00:00","1","26002002","8","2030/12/31 23:59:59","50","-1","91002","102"
"2018/01/01 5:00:00","1","26002003","8","2030/12/31 23:59:59","50","-1","91002","103"
"2018/01/01 5:00:00","1","26002004","8","2030/12/31 23:59:59","50","-1","91002","104"
"2018/01/01 5:00:00","1","26002005","8","2030/12/31 23:59:59","50","-1","91002","105"
"2018/01/01 5:00:00","1","26002006","8","2030/12/31 23:59:59","50","-1","91002","106"
"2018/01/01 5:00:00","1","26002007","8","2030/12/31 23:59:59","50","-1","91002","107"
"2018/01/01 5:00:00","1","26002008","8","2030/12/31 23:59:59","50","-1","91002","108"
"2018/01/01 5:00:00","1","26002009","8","2030/12/31 23:59:59","50","-1","91002","109"
"2018/01/01 5:00:00","1","26002010","8","2030/12/31 23:59:59","50","-1","91002","110"
"2018/01/01 5:00:00","1","26005001","8","2030/12/31 23:59:59","100","-1","91002","111"
"2018/01/01 5:00:00","1","26005002","8","2030/12/31 23:59:59","100","-1","91002","112"
"2018/01/01 5:00:00","1","21007001","8","2030/12/31 23:59:59","50","-1","91002","113"
"2018/01/01 5:00:00","1","28006001","8","2030/12/31 23:59:59","1000","-1","91002","115"
"2018/01/01 5:00:00","1","28005001","5","2030/12/31 23:59:59","20","-1","0","116"
"2018/01/01 5:00:00","1","28005001","2","2030/12/31 23:59:59","10","-1","20001","117"
"2018/01/01 5:00:00","1","15005001","12","2030/12/31 23:59:59","1500","-1","94002","118"
"2018/01/01 5:00:00","1","18001003","6","2030/12/31 23:59:59","200","-1","93001","119"
"2018/01/01 5:00:00","1","18001004","6","2030/12/31 23:59:59","200","-1","93001","120"
"2018/01/01 5:00:00","1","11101001","5","2020/11/16 4:59:59","20","-1","0","121"
"2018/01/01 5:00:00","1","11101001","2","2020/11/16 4:59:59","2","-1","20003","122"
"2018/01/01 5:00:00","1","21102001","8","2030/12/31 23:59:59","50","-1","91002","123"
"2018/01/01 5:00:00","1","21103001","8","2030/12/31 23:59:59","100","-1","91002","124"
"2018/01/01 5:00:00","1","11001002","5","2020/11/16 4:59:59","30","-1","0","128"
"2018/01/01 5:00:00","1","11001002","12","2020/11/16 4:59:59","30000","-1","94002","129"
"2018/01/01 5:00:00","1","11001002","2","2020/11/16 4:59:59","6","-1","23001","130"
"2018/01/01 5:00:00","1","28007001","6","2030/12/31 23:59:59","100","-1","93001","131"
"2018/01/01 5:00:00","1","28007002","6","2030/12/31 23:59:59","100","-1","93001","132"
"2018/01/01 5:00:00","1","28007003","6","2030/12/31 23:59:59","100","-1","93001","133"
"2018/01/01 5:00:00","1","26013001","8","2030/12/31 23:59:59","30","-1","91002","134"
"2018/01/01 5:00:00","1","26014001","8","2030/12/31 23:59:59","50","-1","91002","135"
"2018/01/01 5:00:00","1","21011001","8","2030/12/31 23:59:59","80","-1","91002","136"
"2018/01/01 5:00:00","1","21011001","2","2030/12/31 23:59:59","2","-1","22003","137"
"2018/01/01 5:00:00","1","26015001","8","2030/12/31 23:59:59","50","-1","91002","138"
"2018/01/01 5:00:00","1","26015002","8","2030/12/31 23:59:59","10","-1","91002","139"
"2018/01/01 5:00:00","1","21102002","8","2030/12/31 23:59:59","100","-1","91002","140"
"2018/01/01 5:00:00","1","28002015","8","2030/12/31 23:59:59","400","-1","91002","141"
"2018/01/01 5:00:00","1","28002015","12","2030/12/31 23:59:59","500000","-1","94002","142"
"2018/01/01 5:00:00","1","28002015","2","2030/12/31 23:59:59","1500","-1","90007","143"
"2018/01/01 5:00:00","1","28002016","8","2030/12/31 23:59:59","400","-1","91002","144"
"2018/01/01 5:00:00","1","28002016","12","2030/12/31 23:59:59","500000","-1","94002","145"
"2018/01/01 5:00:00","1","28002016","2","2030/12/31 23:59:59","1500","-1","90007","146"
"2018/01/01 5:00:00","1","28002017","8","2030/12/31 23:59:59","400","-1","91002","147"
"2018/01/01 5:00:00","1","28002017","12","2030/12/31 23:59:59","3000000","-1","94002","148"
"2018/01/01 5:00:00","1","28002017","2","2030/12/31 23:59:59","1500","-1","90007","149"
"2018/01/01 5:00:00","1","28002018","8","2030/12/31 23:59:59","600","-1","91002","150"
"2018/01/01 5:00:00","1","28002018","12","2030/12/31 23:59:59","3000000","-1","94002","151"
"2018/01/01 5:00:00","1","28002018","2","2030/12/31 23:59:59","1500","-1","90007","152"
"2018/01/01 5:00:00","1","28002019","8","2030/12/31 23:59:59","600","-1","91002","153"
"2018/01/01 5:00:00","1","28002019","12","2030/12/31 23:59:59","3000000","-1","94002","154"
"2018/01/01 5:00:00","1","28002019","2","2030/12/31 23:59:59","1500","-1","90007","155"
"2018/01/01 5:00:00","1","28002020","8","2030/12/31 23:59:59","600","-1","91002","156"
"2018/01/01 5:00:00","1","28002020","12","2030/12/31 23:59:59","5000000","-1","94002","157"
"2018/01/01 5:00:00","1","28002020","2","2030/12/31 23:59:59","1500","-1","90007","158"
"2018/01/01 5:00:00","1","28002021","8","2030/12/31 23:59:59","600","-1","91002","159"
"2018/01/01 5:00:00","1","28002021","12","2030/12/31 23:59:59","5000000","-1","94002","160"
"2018/01/01 5:00:00","1","28002021","2","2030/12/31 23:59:59","1500","-1","90007","161"
"2018/01/01 5:00:00","1","28002022","8","2030/12/31 23:59:59","600","-1","91002","162"
"2018/01/01 5:00:00","1","28002022","12","2030/12/31 23:59:59","5000000","-1","94002","163"
"2018/01/01 5:00:00","1","28002022","2","2030/12/31 23:59:59","1500","-1","90007","164"
"2018/01/01 5:00:00","1","28002023","8","2030/12/31 23:59:59","600","-1","91002","165"
"2018/01/01 5:00:00","1","28002023","12","2030/12/31 23:59:59","5000000","-1","94002","166"
"2018/01/01 5:00:00","1","28002023","2","2030/12/31 23:59:59","1500","-1","90007","167"
"2018/01/01 5:00:00","1","28002024","8","2030/12/31 23:59:59","600","-1","91002","168"
"2018/01/01 5:00:00","1","28002024","12","2030/12/31 23:59:59","5000000","-1","94002","169"
"2018/01/01 5:00:00","1","28002024","2","2030/12/31 23:59:59","1500","-1","90007","170"
"2018/01/01 5:00:00","1","28002025","8","2030/12/31 23:59:59","1100","-1","91002","171"
"2018/01/01 5:00:00","1","28002025","12","2030/12/31 23:59:59","7500000","-1","94002","172"
"2018/01/01 5:00:00","1","28002025","2","2030/12/31 23:59:59","1500","-1","90007","173"
"2018/01/01 5:00:00","1","28002026","8","2030/12/31 23:59:59","1100","-1","91002","174"
"2018/01/01 5:00:00","1","28002026","12","2030/12/31 23:59:59","7500000","-1","94002","175"
"2018/01/01 5:00:00","1","28002026","2","2030/12/31 23:59:59","1500","-1","90007","176"
"2018/01/01 5:00:00","1","28002027","8","2030/12/31 23:59:59","1100","-1","91002","177"
