5507766054e6686f11ba4c997e69e20a10cf97c3a387316470cd929e10382587,c6d03cf9017693f4dcb8682a0ac76d637067ed76a8f2fc3274f40980fc3e178d,68f1548342b6feb4ea46b761acbbb72505fa5848130a9feb77b1777af6d4ea1c,687f540680fe336d6aacbeaacd7794a9904e83eb53b9acd056a8e9cf3e520fca,25c98539cfea1602ae8bc5f27505a2f298ed49ac297d2766cac5cfd47086fd69,fa635f68d8468bb2baf412f911387536b6af41caf4856cac25372fcdb794552d,462a4292449dd3ed52f155aafe2620ac8eb34ff02e398b004c927f82b7651b33,cc836e1eabb96e06bc38059ae727220fe6362e86f8b38d4430c9c3ad285b2dfd,e8b7a369e0e912a3dca0c58a0b66ecf3124ee0db51c4cc9e4a2ad48ed97a8602,40e871815edf5afeb32659798551cab4c6b6b8a41aa76ff96a0bcd141ef4f0f4,b5d7d76ae65eb4cc5815628159efb985b0be23cdb644c3f7fcb276c51f1a534a,f7071941b36700987c4b43d70a639fc5fad381ff2f018d6c47a0e262f5bc4b42,e18d5456487d735ca0b7722c79076c4c54e0bd8add096b0f84b9d12e4734f0c0
"0","31012","0","0","31038","60002","0","0","0","0","0","60001","10001"
"0","31020","0","0","31004","60012","0","0","0","0","0","60011","10002"
"0","31010","0","0","31017","60022","0","0","0","0","0","60021","10003"
"0","31076","0","0","31028","60032","0","0","0","0","0","60031","10004"
"0","31080","0","0","31032","60042","0","0","0","0","0","60041","10005"
"0","31047","0","0","31034","60052","0","0","0","0","0","60051","10006"
"0","31082","0","0","31022","60062","0","0","0","0","0","60061","10007"
"0","31009","0","0","31051","60072","0","0","0","0","0","60071","10008"
"0","31085","0","0","31029","60082","0","0","0","0","0","60081","10009"
"0","31089","0","0","31002","60092","0","0","0","0","0","60091","10010"
"0","31090","0","0","31011","60102","0","0","0","0","0","60101","10011"
"0","31043","0","0","31008","60112","0","0","0","0","0","60111","10012"
"0","31093","0","0","31018","60122","0","0","0","0","0","60121","10013"
"0","31012","0","0","31038","60132","0","0","0","0","0","60131","10014"
"0","31053","0","0","31045","60142","0","0","0","0","0","60141","10015"
"0","31020","0","0","31004","60152","0","0","0","0","0","60151","10016"
"0","31098","0","0","31025","60162","0","0","0","0","0","60161","10017"
"0","31010","0","0","31017","60172","0","0","0","0","0","60171","10018"
"0","31101","0","0","31050","60182","0","0","0","0","0","60181","10019"
"0","31076","0","0","31028","60192","0","0","0","0","0","60191","10020"
"0","31105","0","0","31014","60202","0","0","0","0","0","60201","10021"
"0","31080","0","0","31032","60212","0","0","0","0","0","60211","10022"
"0","31056","0","0","31040","60222","0","0","0","0","0","60221","10023"
"0","31047","0","0","31034","60232","0","0","0","0","0","60231","10024"
"0","31112","0","0","31036","60242","0","0","0","0","0","60241","10025"
"0","31082","0","0","31022","60252","0","0","0","0","0","60251","10026"
"0","31037","0","0","31005","60262","0","0","0","0","0","60261","10027"
"0","31009","0","0","31051","60272","0","0","0","0","0","60271","10028"
"0","31116","0","0","31044","60282","0","0","0","0","0","60281","10029"
"0","31085","0","0","31029","60292","0","0","0","0","0","60291","10030"
"0","31121","0","0","31021","60302","0","0","0","0","0","60301","10031"
"0","31089","0","0","31002","60312","0","0","0","0","0","60311","10032"
"0","31123","0","0","31049","60322","0","0","0","0","0","60321","10033"
"0","31090","0","0","31011","60332","0","0","0","0","0","60331","10034"
"0","31126","0","0","31042","60342","0","0","0","0","0","60341","10035"
"0","31126","0","0","31042","60342","0","0","0","0","0","60341","10036"
"0","31043","0","0","31008","60362","0","0","0","0","0","60361","10037"
"0","31107","0","0","31046","60372","0","0","0","0","0","60371","10038"
"0","31093","0","0","31018","60382","0","0","0","0","0","60381","10039"
"0","31028","0","0","31033","60392","0","0","0","0","0","60391","10040"
"0","31053","0","0","31045","60402","0","0","0","0","0","60401","10041"
"0","31130","0","0","31065","60412","0","0","0","0","0","60411","10042"
"0","31101","0","0","31050","60422","0","0","0","0","0","60421","10043"
"0","31132","0","0","31027","60432","0","0","0","0","0","60431","10044"
"0","31105","0","0","31014","60442","0","0","0","0","0","60441","10045"
"0","31135","0","0","31023","60452","0","0","0","0","0","60451","10046"
"0","31056","0","0","31040","60462","0","0","0","0","0","60461","10047"
"0","31016","0","0","31013","60472","0","0","0","0","0","60471","10048"
"0","31112","0","0","31036","60482","0","0","0","0","0","60481","10049"
"0","31141","0","0","31054","60492","0","0","0","0","0","60491","10050"
"0","31037","0","0","31005","60502","0","0","0","0","0","60501","10051"
"0","31014","0","0","31037","60512","0","0","0","0","0","60511","10052"
"0","31098","0","0","31025","60522","0","0","0","0","0","60521","10053"
"0","31146","0","0","31048","60532","0","0","0","0","0","60531","10054"
"0","31116","0","0","31044","60542","0","0","0","0","0","60541","10055"
"0","31147","0","0","31060","60552","0","0","0","0","0","60551","10056"
"0","31121","0","0","31021","60562","0","0","0","0","0","60561","10057"
"0","31156","0","0","31003","60572","0","0","0","0","0","60571","10058"
"0","31156","0","0","31003","60572","0","0","0","0","0","60571","10059"
"0","31123","0","0","31049","60592","0","0","0","0","0","60591","10060"
"0","31158","0","0","31010","60602","0","0","0","0","0","60601","10061"
"0","31126","0","0","31042","60612","0","0","0","0","0","60611","10062"
"0","31126","0","0","31042","60612","0","0","0","0","0","60611","10063"
"0","31032","0","0","31031","60632","0","0","0","0","0","60631","10064"
"0","31107","0","0","31046","60642","0","0","0","0","0","60641","10065"
"0","31065","0","0","31015","60652","0","0","0","0","0","60651","10066"
"0","31028","0","0","31033","60662","0","0","0","0","0","60661","10067"
"0","31168","0","0","31040","60672","0","0","0","0","0","60671","10068"
"0","31130","0","0","31065","60682","0","0","0","0","0","60681","10069"
"0","31018","0","0","31050","60692","0","0","0","0","0","60691","10070"
"0","31132","0","0","31027","60702","0","0","0","0","0","60701","10071"
"0","31174","0","0","31109","60712","0","0","0","0","0","60711","10072"
"0","31135","0","0","31023","60722","0","0","0","0","0","60721","10073"
"0","31096","0","0","31051","60732","0","0","0","0","0","60731","10074"
"0","31016","0","0","31013","60742","0","0","0","0","0","60741","10075"
"0","31178","0","0","31047","60752","0","0","0","0","0","60751","10076"
"0","31141","0","0","31054","60762","0","0","0","0","0","60761","10077"
"0","31053","0","0","31055","60772","0","0","0","0","0","60771","10078"
"0","31014","0","0","31037","60782","0","0","0","0","0","60781","10079"
"0","31192","0","0","31006","60792","0","0","0","0","0","60791","10080"
"0","31146","0","0","31048","60802","0","0","0","0","0","60801","10081"
"0","31208","0","0","31044","60812","0","0","0","0","0","60811","10082"
"0","31147","0","0","31060","60822","0","0","0","0","0","60821","10083"
"0","31059","0","0","31060","60832","0","0","0","0","0","60831","10084"
"0","31212","0","0","31058","60842","0","0","0","0","0","60841","10085"
"0","31156","0","0","31003","60852","0","0","0","0","0","60851","10086"
"0","31156","0","0","31003","60852","0","0","0","0","0","60851","10087"
"0","31128","0","0","31026","60872","0","0","0","0","0","60871","10088"
"0","31158","0","0","31010","60882","0","0","0","0","0","60881","10089"
"0","31065","0","0","31046","60892","0","0","0","0","0","60891","10090"
"0","31032","0","0","31031","60902","0","0","0","0","0","60901","10091"
"0","31014","0","0","31031","60912","0","0","0","0","0","60911","10092"
"0","31065","0","0","31015","60922","0","0","0","0","0","60921","10093"
"0","31221","0","0","31034","60932","0","0","0","0","0","60931","10094"
"0","31168","0","0","31040","60942","0","0","0","0","0","60941","10095"
"0","31224","0","0","31002","60952","0","0","0","0","0","60951","10096"
"0","31018","0","0","31050","60962","0","0","0","0","0","60961","10097"
"0","31228","0","0","31036","60972","0","0","0","0","0","60971","10098"
"0","31174","0","0","31109","60982","0","0","0","0","0","60981","10099"
"0","31010","0","0","31023","60992","0","0","0","0","0","60991","10100"
"0","31096","0","0","31051","61002","0","0","0","0","0","61001","10101"
"0","31235","0","0","31013","61012","0","0","0","0","0","61011","10102"
"0","31178","0","0","31047","61022","0","0","0","0","0","61021","10103"
"0","31037","0","0","31005","61032","0","0","0","0","0","61031","10104"
"0","31053","0","0","31055","61042","0","0","0","0","0","61041","10105"
"0","31241","0","0","31047","61052","0","0","0","0","0","61051","10106"
"0","31192","0","0","31006","61062","0","0","0","0","0","61061","10107"
"0","31247","0","0","31066","61072","0","0","0","0","0","61071","10108"
"0","31208","0","0","31044","61082","0","0","0","0","0","61081","10109"
"0","31249","0","0","31029","61092","0","0","0","0","0","61091","10110"
"0","31249","0","0","31042","61102","0","0","0","0","0","61101","10111"
"0","31059","0","0","31060","61112","0","0","0","0","0","61111","10112"
"0","31212","0","0","31058","61122","0","0","0","0","0","61121","10113"
"0","31053","0","0","31046","61132","0","0","0","0","0","61131","10114"
"0","31128","0","0","31026","61142","0","0","0","0","0","61141","10115"
"0","31012","0","0","31038","61152","0","0","0","0","0","61151","10116"
"0","31065","0","0","31046","61162","0","0","0","0","0","61161","10117"
"0","31257","0","0","31057","61172","0","0","0","0","0","61171","10118"
"0","31014","0","0","31031","61182","0","0","0","0","0","61181","10119"
"0","31044","0","0","31008","61192","0","0","0","0","0","61191","10120"
"0","31221","0","0","31034","61202","0","0","0","0","0","61201","10121"
"0","31267","0","0","31048","61212","0","0","0","0","0","61211","10122"
"0","31224","0","0","31002","61222","0","0","0","0","0","61221","10123"
"0","31270","0","0","31031","61232","0","0","0","0","0","61231","10124"
"0","31228","0","0","31036","61242","0","0","0","0","0","61241","10125"
"0","31011","0","0","31060","61252","0","0","0","0","0","61251","10126"
"0","31010","0","0","31023","61262","0","0","0","0","0","61261","10127"
"0","31056","0","0","31042","61272","0","0","0","0","0","61271","10128"
"0","31235","0","0","31013","61282","0","0","0","0","0","61281","10129"
"0","31018","0","0","31054","61292","0","0","0","0","0","61291","10130"
"0","31037","0","0","31005","61302","0","0","0","0","0","61301","10131"
"0","31028","0","0","31058","61312","0","0","0","0","0","61311","10132"
"0","31241","0","0","31047","61322","0","0","0","0","0","61321","10133"
"0","31283","0","0","31014","61332","0","0","0","0","0","61331","10134"
"0","31247","0","0","31066","61342","0","0","0","0","0","61341","10135"
"0","31288","0","0","31002","61352","0","0","0","0","0","61351","10136"
"0","31288","0","0","31001","61362","0","0","0","0","0","61361","10137"
"0","31249","0","0","31029","61372","0","0","0","0","0","61371","10138"
"0","31249","0","0","31042","61382","0","0","0","0","0","61381","10139"
"0","31110","0","0","31034","61392","0","0","0","0","0","61391","10140"
"0","31053","0","0","31046","61402","0","0","0","0","0","61401","10141"
"0","31043","0","0","31027","61412","0","0","0","0","0","61411","10142"
"0","31012","0","0","31038","61422","0","0","0","0","0","61421","10143"
"0","31036","0","0","31025","61432","0","0","0","0","0","61431","10144"
"0","31257","0","0","31057","61442","0","0","0","0","0","61441","10145"
"0","31010","0","0","31021","61452","0","0","0","0","0","61451","10146"
"0","31044","0","0","31008","61462","0","0","0","0","0","61461","10147"
"0","31029","0","0","31042","61472","0","0","0","0","0","61471","10148"
"0","31267","0","0","31048","61482","0","0","0","0","0","61481","10149"
"0","31047","0","0","31058","61492","0","0","0","0","0","61491","10150"
"0","31270","0","0","31031","61502","0","0","0","0","0","61501","10151"
"0","31319","0","0","31059","61512","0","0","0","0","0","61511","10152"
"0","31098","0","0","31025","61522","0","0","0","0","0","61521","10153"
"0","31012","0","0","31007","61532","0","0","0","0","0","61531","10154"
"0","31011","0","0","31060","61542","0","0","0","0","0","61541","10155"
"0","31049","0","0","31038","61552","0","0","0","0","0","61551","10156"
"0","31056","0","0","31042","61562","0","0","0","0","0","61561","10157"
"0","31016","0","0","31050","61572","0","0","0","0","0","61571","10158"
