2a4aac0c85650285f97daf40c21542c2f6917b401a6c6c4d62530a47ca65c192,55bbc56e8e1cf1b88cecec938b6e8f7c71e1403e5d2c0616dae9c1bb44a45bcb,1fc4e1477b79a93a1e1398177e06447c77e307c5c8aa82bec9eecc06d3722d76,379f72e41a3df91d20bb8ea7c5bdbfacbaade98744b502c7a852cd07aee9844c,41bd187bd2981effa277104ac90a669d3555e54274e994aa82864fa958391608,f30fe00f7053a614e6a2e4a3f45a10052e07f6990355bec0f5c46a920381b122,01d7fdfef31194883bcaf1a9d5e54ca889b2e31db726285385d81c46cd3791aa,5005704c645212a332ff509380a819fb10b65b38bea932114acb692d35f76d14,f05e053022ad439b07384d847bbe82bd90ea8e83e52768923d21879c1b60430a,4a63992fa026080d9b8fd5b1017ac3c712c3e1910beeb6dc46b9132badf2ed93,599a541f43d6814dabfe27b98f8622951f997aa3a7a2e5c7e2a4d4b3ca762415,eba2000889138dbc4fd7b52dfbfecc9cfe3be8ede38d741cd474965af9a17731,d1bc81f1d215c95175a35c7d8dad9398a7af301a8115912dbd803e7832abb050,ee8188f615b690da436d5e6e6ec69cf33c749363503954a8f926193b7d03c017,16ab21b9c40361de90ffa8ef7688cc5c06d4839ca61455fc3fa8720370dc46b4
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.3","92407110","0"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.3","92407120","0"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.3","92407130","0"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.3","92407140","0"
"0","0","0","20","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92407210","0"
"0","0","0","20","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92407220","0"
"0","0","0","20","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92407230","0"
"0","0","0","20","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92407240","0"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.4","92407310","0"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.4","92407320","0"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.4","92407330","0"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.4","92407340","0"
"0","0","0","-30","1","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408110","0"
"0","0","0","-30","1","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408120","0"
"0","0","0","-30","1","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408130","0"
"0","0","0","-30","1","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408140","0"
"0","0","0","20","2","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","1","92408210","0"
"0","0","0","20","2","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","1","92408220","0"
"0","0","0","20","2","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","1","92408230","0"
"0","0","0","20","2","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","1","92408240","0"
"0","0","0","0","3","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408310","0"
"0","0","0","0","3","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408320","0"
"0","0","0","0","3","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408330","0"
"0","0","0","0","3","94002","0","bgm_MC170","101822","101822","bgm_MC170","-30","0.9","92408340","0"
"0","0","0","-30","1","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409110","-50"
"0","0","0","-30","1","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409120","-50"
"0","0","0","-30","1","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409130","-50"
"0","0","0","-30","1","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409140","-50"
"0","0","0","20","2","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1","92409210","0"
"0","0","0","20","2","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1","92409220","0"
"0","0","0","20","2","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1","92409230","0"
"0","0","0","20","2","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1","92409240","0"
"0","0","0","-30","3","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409310","-50"
"0","0","0","-30","3","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409320","-50"
"0","0","0","-30","3","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409330","-50"
"0","0","0","-30","3","94002","0","bgm_MC170","101191","101191","bgm_MC170","-30","1.25","92409340","-50"
"0","0","0","-30","1","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.3","92410110","0"
"0","0","0","-30","1","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.3","92410120","0"
"0","0","0","-30","1","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.3","92410130","0"
"0","0","0","-30","1","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.3","92410140","0"
"0","0","0","20","2","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.45","92410210","0"
"0","0","0","20","2","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.45","92410220","0"
"0","0","0","20","2","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.45","92410230","0"
"0","0","0","20","2","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.45","92410240","0"
"0","0","0","-30","3","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.4","92410310","0"
"0","0","0","-30","3","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.4","92410320","0"
"0","0","0","-30","3","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.4","92410330","0"
"0","0","0","-30","3","94002","0","bgm_MC170","103013","103013","bgm_MC170","-30","1.4","92410340","0"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1","92411110","40"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1","92411120","40"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1","92411130","40"
"0","0","0","-30","1","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1","92411140","40"
"0","0","0","-90","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92411210","140"
"0","0","0","-90","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92411220","140"
"0","0","0","-90","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92411230","140"
"0","0","0","-90","2","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.45","92411240","140"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.1","92411310","40"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.1","92411320","40"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.1","92411330","40"
"0","0","0","-30","3","94002","0","bgm_MC170","100198","100198","bgm_MC170","-30","1.1","92411340","40"
"0","0","0","-210","1","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1","92412110","210"
"0","0","0","-210","1","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1","92412120","210"
"0","0","0","-210","1","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1","92412130","210"
"0","0","0","-210","1","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1","92412140","210"
"0","0","0","-90","2","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1.45","92412210","140"
"0","0","0","-90","2","94002","0","bgm_MC170","101621","101621","bgm_MC170","-30","1.45","92412220","140"
