id,unit_id,event_id,condition_mission_id,top_description,description_1,description_2
"10","107601","20004","72004021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"12","108001","20005","72005021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"15","108201","20007","72007021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"17","108501","20009","72009021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"19","108901","20010","72010021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"21","109001","20011","72011021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"22","109301","20013","72013021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"23","110101","20015","72015021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"24","110501","20016","72016021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"25","111201","20018","72018021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"26","111601","20020","72020021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"27","112101","20021","72021021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"28","112301","20022","72022021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"29","113001","20025","72025021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"30","113201","20026","72026021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"31","113501","20027","72027021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"32","114101","20029","72029021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"33","114601","20031","72031021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"34","114701","20032","72032021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"35","115601","20033","72033021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"36","115801","20035","72035021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"37","116801","20038","72038021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"38","117401","20040","72040021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
"39","117801","20042","72042021","ボスNORMAL討伐で解放！","[3C404E]イベントを進めて、ボスに挑戦！\nボスNORMALを討伐すると、\n限定キャラ解放！！[-]","[3C404E]ボスNORMAL討伐で解放！"
