90f54bcc16b91cecc1ea2e59034742d01646f574e27b435aa11276f1400d3a87,dded93ae6dbd4599682ba97e93ad9281716291b2a291ba2de1f27a3dc998ada7,97fe0c6243db234042bc0f47c9699deff8c130ac02e48bd98b9c7f4ce72ddc29,34a2ca02372ccb868a1d56d51f7e6317540f8fd61a511160f9ec16ef65542056,fa8283ca82e6708a3ab5a85b052ead54c9f0c3f5475c98c05d0477e48078c2be,3f4b8375258cad13b154154914e5a51a29e9e7cf996a477b363f423a7fd8c60c,6232d89162a6911c9fd953f33b93f040ec1b5659c76c3dcd2e579dc6b043c0c0,6abcce766dec2cb47c8b5a242e83b84f372f5de6ed7c06446b44f1ad20454877,fb5c45c82f33f05d3b17e310b944509365f3688bf33d30d3ed163ba4bf122c8a,be34ed89c0d6ebe5088ee563f21e44a6ea6c1658006bbacfb80e6e1bf57e8658,40b926ca68198f75d5ff06576b5e657d223646a57a1f74add32462050f7c1f29,90e5ccd9837ee43359699d9e71763fc339c4cbcc8ec7406d24fd772ec5121140,b747bf801d3ef07f877979524acb53269a9fbc81ce57cdb245dfe83cc93c5abd,ba23089e8794aeffdd7f4cce3a720bd486749db51caa5f1af2b7b4370acfe20d,9409e163a2f7507e76d6d6cbc91715ee6531d517a4c22b73de7a167f08768fee,db657d1802e0c494689345be5bb8afc145c471dc9221da45500b0f331f07d1c2,d0491c1aba5f18ee6b1cc9433272bfde790b4578ba5f86b27a5b80e6a210bf9a,88d8ab624dee93ccb4d09b26ea4df6c562d0a25361e664c244a86b9c85cba280,4feb50c29535f0709167b09f53ce13bb74c97ef2714b8d2e2c79df5428e5a0f8
"0","0","0","0","94000","0","1100101","0","2","120","0","1","20000000","31001","12","0","100101","0","41001"
"0","0","0","0","94000","0","1100201","0","2","120","0","1","20000000","31002","12","0","100201","0","41002"
"0","0","0","0","94000","0","1100301","0","2","120","0","1","20000000","31003","12","0","100301","0","41003"
"0","0","0","0","94000","0","1100401","0","2","120","0","1","20000000","31004","12","0","100401","0","41004"
"0","0","0","0","94000","0","1100501","0","2","120","0","1","20000000","31005","12","0","100501","0","41005"
"0","0","0","0","94000","0","1100601","0","2","120","0","1","20000000","31006","12","0","100601","0","41006"
"0","0","0","0","94000","0","1100701","0","2","120","0","1","20000000","31007","12","0","100701","0","41007"
"0","0","0","0","94000","0","1100801","0","2","120","0","1","20000000","31008","12","0","100801","0","41008"
"0","0","0","0","94000","0","1100901","0","2","120","0","1","20000000","31009","12","0","100901","0","41009"
"0","0","0","0","94000","0","1101001","0","2","120","0","1","20000000","31010","12","0","101001","0","41010"
"0","0","0","0","94000","0","1101101","0","2","120","0","1","20000000","31011","12","0","101101","0","41011"
"0","0","0","0","94000","0","1101201","0","2","120","0","1","20000000","31012","12","0","101201","0","41012"
"0","0","0","0","94000","0","1101301","0","2","120","0","1","20000000","31013","12","0","101301","0","41013"
"0","0","0","0","94000","0","1101401","0","2","120","0","1","20000000","31014","12","0","101401","0","41014"
"0","0","0","0","94000","0","1101501","0","2","120","0","1","20000000","31015","12","0","101501","0","41015"
"0","0","0","0","94000","0","1101601","0","2","120","0","1","20000000","31016","12","0","101601","0","41016"
"0","0","0","0","94000","0","1101701","0","2","120","0","1","20000000","31017","12","0","101701","0","41017"
"0","0","0","0","94000","0","1101801","0","2","120","0","1","20000000","31018","12","0","101801","0","41018"
"0","0","0","0","94000","0","1102001","0","2","120","0","1","20000000","31020","12","0","102001","0","41020"
"0","0","0","0","94000","0","1102101","0","2","120","0","1","20000000","31021","12","0","102101","0","41021"
"0","0","0","0","94000","0","1102201","0","2","120","0","1","20000000","31022","12","0","102201","0","41022"
"0","0","0","0","94000","0","1102301","0","2","120","0","1","20000000","31023","12","0","102301","0","41023"
"0","0","0","0","94000","0","1102501","0","2","120","0","1","20000000","31025","12","0","102501","0","41025"
"0","0","0","0","94000","0","1102601","0","2","120","0","1","20000000","31026","12","0","102601","0","41026"
"0","0","0","0","94000","0","1102701","0","2","120","0","1","20000000","31027","12","0","102701","0","41027"
"0","0","0","0","94000","0","1102801","0","2","120","0","1","20000000","31028","12","0","102801","0","41028"
"0","0","0","0","94000","0","1102901","0","2","120","0","1","20000000","31029","12","0","102901","0","41029"
"0","0","0","0","94000","0","1103001","0","2","120","0","1","20000000","31030","12","0","103001","0","41030"
"0","0","0","0","94000","0","1103101","0","2","120","0","1","20000000","31031","12","0","103101","0","41031"
"0","0","0","0","94000","0","1103201","0","2","120","0","1","20000000","31032","12","0","103201","0","41032"
"0","0","0","0","94000","0","1103301","0","2","120","0","1","20000000","31033","12","0","103301","0","41033"
"0","0","0","0","94000","0","1103401","0","2","120","0","1","20000000","31034","12","0","103401","0","41034"
"0","0","0","0","94000","0","1103601","0","2","120","0","1","20000000","31036","12","0","103601","0","41036"
"0","0","0","0","94000","0","1103701","0","2","120","0","1","20000000","31037","12","0","103701","0","41037"
"0","0","0","0","94000","0","1103801","0","2","120","0","1","20000000","31038","12","0","103801","0","41038"
"0","0","0","0","94000","0","1104001","0","2","120","0","1","20000000","31040","12","0","104001","0","41040"
"0","0","0","0","94000","0","1104201","0","2","120","0","1","20000000","31042","12","0","104201","0","41042"
"0","0","0","0","94000","0","1104301","0","2","120","0","1","20000000","31043","12","0","104301","0","41043"
"0","0","0","0","94000","0","1104401","0","2","120","0","1","20000000","31044","12","0","104401","0","41044"
"0","0","0","0","94000","0","1104501","0","2","120","0","1","20000000","31045","12","0","104501","0","41045"
"0","0","0","0","94000","0","1104601","0","2","120","0","1","20000000","31046","12","0","104601","0","41046"
"0","0","0","0","94000","0","1104701","0","2","120","0","1","20000000","31047","12","0","104701","0","41047"
"0","0","0","0","94000","0","1104801","0","2","120","0","1","20000000","31048","12","0","104801","0","41048"
"0","0","0","0","94000","0","1104901","0","2","120","0","1","20000000","31049","12","0","104901","0","41049"
"0","0","0","0","94000","0","1105001","0","2","120","0","1","20000000","31050","12","0","105001","0","41050"
"0","0","0","0","94000","0","1105101","0","2","120","0","1","20000000","31051","12","0","105101","0","41051"
"0","0","0","0","94000","0","1105201","0","2","120","0","1","20000000","31052","12","0","105201","0","41052"
"0","0","0","0","94000","0","1105301","0","2","120","0","1","20000000","31053","12","0","105301","0","41053"
"0","0","0","0","94000","0","1105401","0","2","120","0","1","20000000","31054","12","0","105401","0","41054"
"0","0","0","0","94000","0","1105501","0","2","120","0","1","20000000","31055","12","0","105501","0","41055"
"0","0","0","0","94000","0","1105601","0","2","120","0","1","20000000","31056","12","0","105601","0","41056"
"0","0","0","0","94000","0","1105701","0","2","120","0","1","20000000","31057","12","0","105701","0","41057"
"0","0","0","0","94000","0","1105801","0","2","120","0","1","20000000","31058","12","0","105801","0","41058"
"0","0","0","0","94000","0","1105901","0","2","120","0","1","20000000","31059","12","0","105901","0","41059"
"0","0","0","0","94000","0","1106001","0","2","120","0","1","20000000","31060","12","0","106001","0","41060"
"0","0","0","0","94000","0","1106101","0","2","40","0","1","30000000","31061","12","0","106101","0","41061"
"0","0","0","0","94000","0","1106301","0","2","120","0","1","20000000","31063","12","0","106301","0","41063"
"0","0","0","0","94000","0","1106401","0","2","120","0","1","20000000","31064","12","0","106401","0","41064"
"0","0","0","0","94000","0","1106501","0","2","120","0","1","20000000","31065","12","0","106501","0","41065"
"0","0","0","0","94000","0","1106601","0","2","120","0","1","20000000","31066","12","0","106601","0","41066"
"0","0","0","0","94000","0","1106701","0","2","40","0","1","30000000","31067","12","0","106701","0","41067"
"0","0","0","0","94000","0","1106801","0","2","40","0","1","30000000","31068","12","0","106801","0","41068"
"0","0","0","0","94000","0","1106901","0","2","40","0","1","30000000","31069","12","0","106901","0","41069"
"0","0","0","0","94000","0","1107001","0","2","40","0","1","30000000","31070","12","0","107001","0","41070"
"0","0","0","0","94000","0","1107101","0","2","40","0","1","30000000","31071","12","0","107101","0","41071"
"0","0","0","0","94000","0","1107501","0","2","40","0","1","30000000","31075","12","0","107501","0","41075"
"0","0","0","0","94000","0","1107601","0","2","40","0","1","30000000","31076","12","0","107601","0","41076"
"0","0","0","0","94000","0","1107701","0","2","40","0","1","30000000","31077","12","0","107701","0","41077"
"0","0","0","0","94000","0","1107801","0","2","40","0","1","30000000","31078","12","0","107801","0","41078"
"0","0","0","0","94000","0","1107901","0","2","40","0","1","30000000","31079","12","0","107901","0","41079"
"0","0","0","0","94000","0","1108001","0","2","40","0","1","30000000","31080","12","0","108001","0","41080"
"0","0","0","0","94000","0","1108101","0","2","40","0","1","30000000","31081","12","0","108101","0","41081"
"0","0","0","0","94000","0","1108201","0","2","40","0","1","30000000","31082","12","0","108201","0","41082"
"0","0","0","0","94000","0","1108301","0","2","40","0","1","30000000","31083","12","0","108301","0","41083"
"0","0","0","0","94000","0","1108401","0","2","40","0","1","30000000","31084","12","0","108401","0","41084"
"0","0","0","0","94000","0","1108501","0","2","40","0","1","30000000","31085","12","0","108501","0","41085"
"0","0","0","0","94000","0","1108601","0","2","40","0","1","30000000","31086","12","0","108601","0","41086"
"0","0","0","0","94000","0","1108701","0","2","40","0","1","30000000","31087","12","0","108701","0","41087"
"0","0","0","0","94000","0","1108801","0","2","40","0","1","30000000","31088","12","0","108801","0","41088"
"0","0","0","0","94000","0","1108901","0","2","40","0","1","30000000","31089","12","0","108901","0","41089"
"0","0","0","0","94000","0","1109001","0","2","40","0","1","30000000","31090","12","0","109001","0","41090"
"0","0","0","0","94000","0","1109101","0","2","40","0","1","30000000","31091","12","0","109101","0","41091"
"0","0","0","0","94000","0","1109201","0","2","120","0","1","20000000","31092","12","0","109201","0","41092"
"0","0","0","0","94000","0","1109301","0","2","40","0","1","30000000","31093","12","0","109301","0","41093"
"0","0","0","0","94000","0","1109401","0","2","120","0","1","20000000","31094","12","0","109401","0","41094"
"0","0","0","0","94000","0","1109501","0","2","120","0","1","20000000","31095","12","0","109501","0","41095"
"0","0","0","0","94000","0","1109601","0","2","120","0","1","20000000","31096","12","0","109601","0","41096"
"0","0","0","0","94000","0","1109701","0","2","40","0","1","30000000","31097","12","0","109701","0","41097"
"0","0","0","0","94000","0","1109801","0","2","40","0","1","30000000","31098","12","0","109801","0","41098"
"0","0","0","0","94000","0","1109901","0","2","40","0","1","30000000","31099","12","0","109901","0","41099"
"0","0","0","0","94000","0","1110001","0","2","40","0","1","30000000","31100","12","0","110001","0","41100"
"0","0","0","0","94000","0","1110101","0","2","40","0","1","30000000","31101","12","0","110101","0","41101"
"0","0","0","0","94000","0","1110301","0","2","40","0","1","30000000","31103","12","0","110301","0","41103"
"0","0","0","0","94000","0","1110401","0","2","40","0","1","30000000","31104","12","0","110401","0","41104"
"0","0","0","0","94000","0","1110501","0","2","40","0","1","30000000","31105","12","0","110501","0","41105"
"0","0","0","0","94000","0","1110601","0","2","40","0","1","30000000","31106","12","0","110601","0","41106"
"0","0","0","0","94000","0","1110701","0","2","120","0","1","20000000","31107","12","0","110701","0","41107"
"0","0","0","0","94000","0","1110801","0","2","120","0","1","20000000","31108","12","0","110801","0","41108"
"0","0","0","0","94000","0","1110901","0","2","120","0","1","20000000","31109","12","0","110901","0","41109"
"0","0","0","0","94000","0","1111001","0","2","120","0","1","20000000","31110","12","0","111001","0","41110"
"0","0","0","0","94000","0","1111101","0","2","40","0","1","30000000","31111","12","0","111101","0","41111"
"0","0","0","0","94000","0","1111201","0","2","40","0","1","30000000","31112","12","0","111201","0","41112"
"0","0","0","0","94000","0","1111301","0","2","120","0","1","20000000","31113","12","0","111301","0","41113"
"0","0","0","0","94000","0","1111401","0","2","120","0","1","20000000","31114","12","0","111401","0","41114"
"0","0","0","0","94000","0","1111501","0","2","40","0","1","30000000","31115","12","0","111501","0","41115"
"0","0","0","0","94000","0","1111601","0","2","40","0","1","30000000","31116","12","0","111601","0","41116"
"0","0","0","0","94000","0","1111701","0","2","120","0","1","20000000","31117","12","0","111701","0","41117"
"0","0","0","0","94000","0","1111801","0","2","40","0","1","30000000","31118","12","0","111801","0","41118"
"0","0","0","0","94000","0","1111901","0","2","40","0","1","30000000","31119","12","0","111901","0","41119"
"0","0","0","0","94000","0","1112001","0","2","40","0","1","30000000","31120","12","0","112001","0","41120"
"0","0","0","0","94000","0","1112101","0","2","40","0","1","30000000","31121","12","0","112101","0","41121"
"0","0","0","0","94000","0","1112201","0","2","120","0","1","20000000","31122","12","0","112201","0","41122"
"0","0","0","0","94000","0","1112301","0","2","40","0","1","30000000","31123","12","0","112301","0","41123"
"0","0","0","0","94000","0","1112401","0","2","40","0","1","30000000","31124","12","0","112401","0","41124"
"0","0","0","0","94000","0","1112501","0","2","40","0","1","30000000","31125","12","0","112501","0","41125"
"0","0","0","0","94000","0","1112601","0","2","40","0","1","30000000","31126","12","0","112601","0","41126"
"0","0","0","0","94000","0","1112701","0","2","120","0","1","20000000","31127","12","0","112701","0","41127"
"0","0","0","0","94000","0","1112801","0","2","120","0","1","20000000","31128","12","0","112801","0","41128"
"0","0","0","0","94000","0","1112901","0","2","120","0","1","20000000","31129","12","0","112901","0","41129"
"0","0","0","0","94000","0","1113001","0","2","40","0","1","30000000","31130","12","0","113001","0","41130"
"0","0","0","0","94000","0","1113101","0","2","40","0","1","30000000","31131","12","0","113101","0","41131"
"0","0","0","0","94000","0","1113201","0","2","40","0","1","30000000","31132","12","0","113201","0","41132"
"0","0","0","0","94000","0","1113301","0","2","120","0","1","20000000","31133","12","0","113301","0","41133"
"0","0","0","0","94000","0","1113401","0","2","40","0","1","30000000","31134","12","0","113401","0","41134"
"0","0","0","0","94000","0","1113501","0","2","40","0","1","30000000","31135","12","0","113501","0","41135"
"0","0","0","0","94000","0","1113601","0","2","120","0","1","20000000","31136","12","0","113601","0","41136"
"0","0","0","0","94000","0","1113701","0","2","120","0","1","20000000","31137","12","0","113701","0","41137"
"0","0","0","0","94000","0","1113801","0","2","120","0","1","20000000","31138","12","0","113801","0","41138"
"0","0","0","0","94000","0","1113901","0","2","40","0","1","30000000","31139","12","0","113901","0","41139"
"0","0","0","0","94000","0","1114001","0","2","120","0","1","20000000","31140","12","0","114001","0","41140"
"0","0","0","0","94000","0","1114101","0","2","40","0","1","30000000","31141","12","0","114101","0","41141"
"0","0","0","0","94000","0","1114201","0","2","120","0","1","20000000","31142","12","0","114201","0","41142"
"0","0","0","0","94000","0","1114301","0","2","120","0","1","20000000","31143","12","0","114301","0","41143"
"0","0","0","0","94000","0","1114401","0","2","40","0","1","30000000","31144","12","0","114401","0","41144"
"0","0","0","0","94000","0","1114501","0","2","120","0","1","20000000","31145","12","0","114501","0","41145"
"0","0","0","0","94000","0","1114601","0","2","40","0","1","30000000","31146","12","0","114601","0","41146"
"0","0","0","0","94000","0","1114701","0","2","40","0","1","30000000","31147","12","0","114701","0","41147"
"0","0","0","0","94000","0","1115001","0","2","40","0","1","30000000","31150","12","0","115001","0","41150"
"0","0","0","0","94000","0","1115501","0","2","40","0","1","30000000","31155","12","0","115501","0","41155"
"0","0","0","0","94000","0","1115601","0","2","40","0","1","30000000","31156","12","0","115601","0","41156"
"0","0","0","0","94000","0","1115701","0","2","120","0","1","20000000","31157","12","0","115701","0","41157"
"0","0","0","0","94000","0","1115801","0","2","40","0","1","30000000","31158","12","0","115801","0","41158"
