86edc2488176247540079bd2123077a7de5f1231999bcbe6a9128e805d705acc,776bdfb531d91b550c8643b4c83740424e2c153f9e95332b5b80ec45a71d8ca5,86f2621b844d9877b1fa4a87ff8f4f36db20c03433b23ab206ccf4e5113dfffe,7e56eae9fa32c4d861fafec34c71c3f5278eccd58b7257a67366f429d1dbeb55,93d5405fa13e589d0e7d2ed0bd6a2f94195181e8ac6663c8d13b82b058a048fb,fadc9f7bbddd16d9475ba3bb9067f4ba928b1a564647550ff4eaeb0b4b37fe98,1c5dbf76dc89cc8c874411f7209fb17832de9375c3e67c24e8071163a0547fff,f9de2f15317327c7c9e0a9a88eb85e5e84336c4225136895b8a64709e48e6799,8b92df376d12723aa4a80b0702074103173780a225ed5b62bc994896e2769e3f,f80a786e2d0196ab02e1708a53a1c0bfff2224dce06dc77eef92cea5fad3847e,5283d9b86e6f702125e262561cd5cc0712a79c3a975ff0108634242a3f465dc1,a0f81b4a0d88948f68f422f1d3ec4b7edfad81428b749d49eec9c533bef25a6f
"0","200","1","0","110111","201","0","0","0","0","4","110111"
"0","200","1","0","110121","201","0","0","0","0","4","110121"
"0","200","1","0","110211","201","0","0","0","0","4","110211"
"0","200","1","0","110221","201","0","0","0","0","4","110221"
"0","200","1","0","110311","201","0","0","0","0","4","110311"
"0","200","1","0","110321","201","0","0","0","0","4","110321"
"0","200","1","0","110411","201","0","0","0","0","4","110411"
"0","200","1","0","110421","201","0","0","0","0","4","110421"
"0","200","1","0","110511","411","0","0","0","0","6","110511"
"0","300","1","0","110521","421","0","0","0","0","6","110521"
"0","0","0","0","110711","711","0","0","0","0","3","110711"
"0","0","0","0","110712","712","0","0","0","0","3","110712"
"0","0","0","0","110721","721","0","0","0","0","4","110721"
"0","0","0","0","110722","722","0","0","0","0","4","110722"
"0","0","0","0","110731","731","0","0","0","0","1","1500"
"0","0","0","0","110732","732","0","0","0","0","1","2000"
"0","0","0","0","110811","821","0","0","0","0","3","110811"
"0","0","0","0","110812","823","0","0","0","0","4","110812"
"0","0","0","0","110813","822","0","0","0","0","3","110813"
"0","0","0","0","110821","811","0","0","0","0","1","1000"
"0","300","1","0","110911","411","0","0","0","0","6","110911"
"0","450","1","0","110921","421","0","0","0","0","6","110921"
"0","0","0","0","111011","311","0","0","0","0","1","3000"
"0","0","0","0","111012","312","0","0","0","0","1","1000"
"0","0","0","0","111021","321","0","0","0","0","1","3000"
"0","0","0","0","111022","322","0","0","0","0","1","1000"
"0","0","0","0","111031","331","0","0","0","0","1","3000"
"0","0","0","0","111032","332","0","0","0","0","1","1000"
"0","0","0","0","111111","1011","0","0","0","0","1","2000"
"0","0","0","0","111121","1023","0","0","0","0","3","111121"
"0","0","0","0","111122","1022","0","0","0","0","3","111122"
"0","0","0","0","111123","1021","0","0","0","0","3","111123"
"0","0","0","0","111211","1111","0","0","0","0","1","2000"
"0","111221","4","0","111221","1121","0","0","0","0","4","111220"
"0","111222","4","0","111222","1122","0","0","0","0","4","111220"
"0","111223","4","0","111223","1123","0","0","0","0","4","111220"
"0","400","1","0","111311","411","0","0","0","0","6","111311"
"0","600","1","0","111321","421","0","0","0","0","6","111321"
"0","500","1","0","111711","411","0","0","0","0","6","111711"
"0","750","1","0","111721","421","0","0","0","0","6","111721"
"0","200","1","0","111811","411","0","0","0","0","6","111811"
"0","300","1","0","111821","421","0","0","0","0","6","111821"
"0","300","1","0","111911","411","0","0","0","0","6","111911"
"0","450","1","0","111921","421","0","0","0","0","6","111921"
"0","400","1","0","112011","411","0","0","0","0","6","112011"
"0","600","1","0","112021","421","0","0","0","0","6","112021"
"0","500","1","0","112111","411","0","0","0","0","6","112111"
"0","750","1","0","112121","421","0","0","0","0","6","112121"
"0","200","1","0","112211","411","0","0","0","0","6","112211"
"0","300","1","0","112221","421","0","0","0","0","6","112221"
"0","300","1","0","112311","411","0","0","0","0","6","112311"
"0","450","1","0","112321","421","0","0","0","0","6","112321"
"0","400","1","0","112411","411","0","0","0","0","6","112411"
"0","600","1","0","112421","421","0","0","0","0","6","112421"
"0","500","1","0","112511","411","0","0","0","0","6","112511"
"0","750","1","0","112521","421","0","0","0","0","6","112521"
"0","200","1","0","112611","411","0","0","0","0","6","112611"
"0","300","1","0","112621","421","0","0","0","0","6","112621"
"0","300","1","0","112711","411","0","0","0","0","6","112711"
"0","450","1","0","112721","421","0","0","0","0","6","112721"
"0","400","1","0","112811","411","0","0","0","0","6","112811"
"0","600","1","0","112821","421","0","0","0","0","6","112821"
"0","500","1","0","112911","411","0","0","0","0","6","112911"
"0","750","1","0","112921","421","0","0","0","0","6","112921"
"0","200","1","0","113011","411","0","0","0","0","6","113011"
"0","300","1","0","113021","421","0","0","0","0","6","113021"
"0","300","1","0","113111","411","0","0","0","0","6","113111"
"0","450","1","0","113121","421","0","0","0","0","6","113121"
"0","400","1","0","113211","411","0","0","0","0","6","113211"
"0","600","1","0","113221","421","0","0","0","0","6","113221"
"0","500","1","0","113311","411","0","0","0","0","6","113311"
"0","750","1","0","113321","421","0","0","0","0","6","113321"
"0","200","1","0","113411","411","0","0","0","0","6","113411"
"0","300","1","0","113421","421","0","0","0","0","6","113421"
"0","300","1","0","113511","411","0","0","0","0","6","113511"
"0","450","1","0","113521","421","0","0","0","0","6","113521"
"0","400","1","0","113611","411","0","0","0","0","6","113611"
"0","600","1","0","113621","421","0","0","0","0","6","113621"
"0","500","1","0","113711","411","0","0","0","0","6","113711"
"0","750","1","0","113721","421","0","0","0","0","6","113721"
"0","131411","7","0","131411","511","0","0","0","0","3","131411"
"0","0","0","0","131412","513","0","0","0","0","1","500"
"0","0","0","0","131511","911","0","0","0","0","7","131511"
"0","0","0","0","131512","912","0","0","0","0","1","500"
"0","131611","7","0","131611","611","0","0","0","0","1","2000"
"0","0","0","0","131612","612","0","0","0","0","1","500"
"0","231411","7","0","231411","512","0","0","0","0","3","231411"
"0","0","0","0","231412","513","0","0","0","0","1","500"
"0","0","0","0","231511","921","0","0","0","0","7","231511"
"0","0","0","0","231512","922","0","0","0","0","1","500"
"0","0","0","0","231521","0","0","0","0","0","4","231521"
"0","231611","7","0","231611","621","0","0","0","0","1","4000"
"0","0","0","0","231612","622","0","0","0","0","1","500"
"0","0","0","0","231621","0","0","0","0","0","8","0"
"0","0","0","0","331411","514","0","0","0","0","3","331411"
"0","0","0","0","331412","513","0","0","0","0","1","500"
"0","0","0","0","331511","931","0","0","0","0","4","331511"
"0","0","0","0","331512","932","0","0","0","0","1","500"
"0","0","0","0","331521","0","0","0","0","0","4","331521"
"0","0","0","0","331611","631","0","0","0","0","1","8000"
"0","0","0","0","331612","632","0","0","0","0","1","500"
"0","0","0","0","331621","0","0","0","0","0","8","0"
