61051c2b752e840d8ecbb8c194aa633edae551dc09c26637472e1e2b79c8519a,0af59dfa63ab00a159bc9763a590c7ed1e6b2f0faf72b66d5c39225f35c3aa98,79448a52f9bf75f590b5d5d295b172abf0f27cb06545e4bc82f58723aa70160c,19d6887b039ecb745acfb1d74b24831c16a383e68b841cace9ba18fe833f7c7f,d4d53a02a23faca4c2a22df6922fa11605e1748845570d887bdb5cf1ef81f3ea,7359ec86621d1981d37bb38d8ebc4ea08cdb06e83e19512d3ba0d0d22324afbc,b0bce746404468b5bff83a39dd9784fc354f9737d1d3d935ecc294aa64e2527f,0f1c39a48decdab74dea283e73d516b07fb177da50356fc69f4d716cb3e42728,d4f764879773046509d0812fa76cfa98cf89d1ea21fa438399924d1178717f44,7246fbf0156c2ba00e68fcde7c43d2cde6bc733eaad3233aabc8b872aabec2a0,0e60e6b76ee6315d381d4adaee21a37df4d22b0fffc674bb11de68d4e0b7b5d3,eb9b59293a28f4bae92bd8e2c0db348a26b2fbdf5bf645a3eb4a3572c4d1be94,b6db89447cf062d4e5b38e35da0bd42c0d7c4f15c470ac98ca0ecdd388f25817,ab92cb60a229469bbb568bcc0ce6955270a58c0b9a14b9c9ff60c2fcced48840,8693c167c120aa0652663a500d832b257d4b552acecde6babf24977336c03a4f,41ec2a12c9ac28f4ee614c45b644832743bdffb34272f92209daae269ff8d8b5,e1043306ddaf4470e20c8e30ae3f24f82da48883d3031e6f95b795d8717c2191,07e33db73a7d6e7e3c8efeb6c242b20b5fa83db7570d7b4e158d1458bc0e05ad,b1ee7afcb84ef29fcc64c9e02d02cebf6718abf2a5e7ac57eaaec1ba481fd9e1,1caaf937698ab09de7c2c72c9ebd36531c632033bbbe9a21d78f9cbda4b7c7d6,c4a0ba4d4fc55a220dc3f14ff0a7c68c9f07d1a7f28c725f272e741030c4e923,b92d1102f2dddd3b5a769bdd2588b826e736dbc8628e8f3b57b98df78de725b8,66c7759b776ea2cfd44606b942d75f6c657530d6f9b20675a578c1e35e61368d,7da51c59ef7cfeeef8cd06a368fb1788f426b79a5b5fc5471f0e156f5a89babe,c3f257e5fa3796d6cc6e1b20caf88de385b35aedce48b8fbf5b4b11214add9b1,c18769e09501abfe2b809895d4d80e49f271b2add4c5bca74ed592152c41df85,a3e29af54c963322c6eb9759bc4deef874b89247c000dab69c929ced01aceac0,bdce742887a8d6b30c519f3e8060fd2d9558a84c25e6308dd2aaf6914a7fa995,3eec747aea9c619fb6ad05e443bba6b5a9ab37913906fa1f283e5fc6f39a38d0,2c0f4e78ef40e2895f880a2cb9dcf6e1c6691696bcfc68b47ecd23fc3775adce,e6c21f3812cc9d78c1c57a8530e56e511a426e410c9e7b64a2173adfd4291771,d00cf6d779ea73bc415a49e927666bb77c9f7875f6cf9ad3d6e8b61e1b6fc90b,f9d373724edef3233247a7cb4256cfdeed85487f211b860d013b0b720e72d277,5a9bbe8e09f6c562f07877a7844068c2b94f74bfe02a7c04e4590fdfc8059c71,249fd7d8766a7b8ffca37fa6bbfcc5b6a4c6d83373de803e0c114610186f2cb5,5fb8585061c9a5a896b6618a98ac44883d3f2d6b0a2821762cf8d0bfe64044fa,ec9789779d3e2f2897315b744fd82e30158eb20b727433372422e5fef7ecde6e,a0b9d2bef1ee8365947eb05d017e8d34fedcd2d73a968168fed6c6289e8d5e54,fcf223884b869a40e3f4b3f49f430487cc3f6a7501ab7c0a65e31ff02ac61a63,13d45a77aec7f35ff47debf114825038797e053e51e79ce0862d9ee3c0963f1a,a81d17b41ba75551b279273d0c42a03cadb5d94a4e95bac7b39f18ab48a13e59,dc20d5282ddfed3b23d2bbc88f49a7b7810ef8105eab8e183ca96b5a9ea8a387,6bf49075c3b4e48db1958699baf9eb306034134f3eeb92cf8dac5bd6fb2dcc03,84e109a9b2ea71a7d959b89cf1d55c516975b5e43bde8f3f876639e926d7cf5c,ca2062a7184241d8c477a3ccf293c011133db029b2b3cbb561bbbfc4f4db88df,4287cc2c0fb0912f7745e5b836edb24d3160ea875c24558dd9e3d7055b5ac1bf,cca043d166fbb6c0f4433858d737f3c033fde14d0270ba6c9f78e5017d000c4d,e10741efd368bc30c54f968435bf22c32487d3c0dcd14d4d59c5e98bd26d70c8,3df78eb4bf2e3701639802d260337a530a202e132b368204683b1e2db4703bc4,4e6b8f5fd8b9a80f8b3da6d971b38bd6a3d953d8664b0651e31b873b90c6fc24
"0","71010001","113011","0","0","0","1","0","0","710100011","101181","0.7","0.7","0","94002","0","100","1","100","1","0","12000","-100","0","0","-301","0","2100101","99","1","0","0.7","30","0","0.7","bgm_M127","299","1","90","0","0","0.7","5","0","500","0","-101","40001","91002","0"
"0","71010002","123042","0","1","0","1","0","0","710100021","101181","0.7","0.7","0","94002","0","100","3","100","1","0","12100","-100","0","0","-301","0","2100102","99","2","0","0.7","30","0","0.7","bgm_M127","299","1","90","0","0","0.7","5","0","500","0","-101","40001","91002","0"
"0","71010003","113071","0","1","0","1","0","0","710100031","101181","0.7","0.7","0","94002","0","100","4","100","1","0","12200","-100","0","0","-301","0","2100103","99","3","0","0.7","30","0","0.7","bgm_M127","299","1","90","0","0","0.7","5","0","500","0","-101","40004","91002","0"
"0","71010004","123072","0","1","0","1","0","0","710100041","101181","0.7","0.7","0","94002","0","100","2","100","1","0","12300","-100","0","0","-301","0","2100104","99","4","0","0.7","30","0","0.7","bgm_M127","299","1","90","0","0","0.7","5","0","500","0","-101","40001","91002","0"
"0","71010005","113012","0","1","0","1","0","0","710100051","101181","0.7","0.7","0","94002","0","100","1","100","1","0","12400","-100","0","0","-301","0","2100105","99","5","0","0.7","30","0","0.7","bgm_M127","299","1","90","0","0","0.7","5","0","500","0","-101","40001","91002","0"
"0","71010006","113013","0","1","0","1","0","0","710100061","101181","0.7","0.7","0","94002","333","100","3","100","1","0","12500","-100","0","0","-335","0","2100106","-1","6","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.9","5","0","500","0","-168","40004","91002","0"
"0","71010007","123041","0","1","0","1","0","0","710100071","101181","0.7","0.7","0","94002","333","100","4","100","1","0","12600","-100","0","0","-335","0","2100107","-1","7","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010008","123161","0","1","0","1","0","0","710100081","101181","0.7","0.7","0","94002","333","100","2","100","1","0","12700","-100","0","0","-335","0","2100108","-1","8","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010009","113162","0","1","0","1","0","0","710100091","101181","0.7","0.7","0","94002","333","100","1","100","1","0","12800","-100","0","0","-335","0","2100109","-1","9","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010010","91002","12900","-1","-20","1","0","0","710100101","101183","0.7","0.7","0","113191","0","100","3","100","1","0","5","-100","1","0","-1","0","2100110","0","10","0","0.7","1","0","0.7","bgm_M126","0","1","90","0","0","1","100","94002","500","0","0","40004","140000","0"
"0","71010011","123192","0","1","0","1","0","0","710100111","101181","0.7","0.7","0","94002","333","100","4","100","1","0","13000","-100","0","0","-335","0","2100111","-1","11","0","0.9","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010012","123193","0","1","0","1","0","0","710100121","101181","0.7","0.7","0","94002","333","100","2","100","1","0","13100","-100","0","0","-335","0","2100112","-1","12","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010013","113221","0","1","0","1","0","0","710100131","101181","0.7","0.7","0","94002","333","100","1","100","1","0","13200","-100","0","0","-335","0","2100113","-1","13","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010014","113222","0","1","0","1","0","0","710100141","101181","0.7","0.7","0","94002","333","100","3","100","1","0","13300","-100","0","0","-335","0","2100114","-1","14","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010015","123251","0","1","0","1","0","0","710100151","101181","0.7","0.7","0","94002","333","100","4","100","1","0","13400","-100","0","0","-335","0","2100115","-1","15","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
"0","71010016","113252","0","1","0","1","0","0","710100161","101181","0.7","0.7","0","94002","333","100","2","100","1","0","13500","-100","0","0","-335","0","2100116","-1","16","0","0.7","30","0","0.7","bgm_M127","166","1","90","0","0","0.7","5","0","500","0","-168","40004","91002","0"
