67322e81b5f4fe0197ea08949c7312e52ecf347a2e3692b0c8812ede0fc93c9c,6294bbf492f04d78ea6025574d0571daa3062b23bda771b89ef87463a4571422,fbb79b9a1e3b1f93c173ef86aaaa311eb7eba6d945394d1c61e82e61bfad8002,0b9c2e0cd038e47d122e9e3e86b4e7fbe758573f7eb75fcec00d625d88e7a744,c43a0b218cec6664df295b93038358182b1dd96b9ebc9196891277f3d742abb4,072dcafcf082b4c603e6a48c5104e7d1e181101ad53b042fd804eb2c591e2f05,b480c9ef3098eec18a5455437c6e4fc62a2b44e129957f04b5ebc5ed5e2276f8,7fb33e7b1e97b226eae907ebd25848d101f6acec2810cab43866709003d2e448,1ce47e552c52a54111adf7f11b4a66a833134cb84472daba3ed906e8523b0ef9,e59239410df211906a0c16f5762915d804368256a12f855105d9fb8cccb533e7,f41e2a56ed88d63560d9b6a6dd6eb0875640dd5a2f0274ff27e415178510bc2a,7db27444b3744a5647a3a095ffd22801c1b7ea48a80b6c678a25638bc357b3b9,0d1c510bdacdd6b9fed5f2ed089c3a17d4943a63e769b2003bfccfa528ae66cb,101eb9c567991d114ce77daef1ecebe8346b1367ec40b09e89a90b2f80fb6e7d,22046078902fe71f4b8deebda2c79e87a5113ef6b818c6082859a141f5e56acd,fd1f4e7ecdcd97ac73077b0da7d854714759c716b7d7cd4eaca82a4c0ee61152,22a6086325a055f554e23b57448de13e93371ca8b314afac85fa4e6c3e427b1d,d6b83915b6df564e14ff755dd1b3396eb94a484036111354d3fee577d8a562d7,a649f83c9f2d0d5c1bda38774a6d288b953490b4b666beda7ae6bc09f0c77d35,a5ebd735b8283f74af3d27fbbc53267adbae861ff60e4db910956d3b2accf58f
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1001201","2","0","0","1","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1001201","2","0","0","2","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1001201","2","0","0","3","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1001201","2","0","0","4","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1001202","2","0","0","5","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1001202","2","0","0","6","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1001202","2","0","0","7","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1001202","2","0","0","8","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1001203","2","0","0","9","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1001203","2","0","0","10","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1001203","2","0","0","11","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1001203","2","0","0","12","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1001204","2","0","0","13","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1001204","2","0","0","14","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1001204","2","0","0","15","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1001204","2","0","0","16","1"
"20003","0","90006","1","0","1","0","40","0","0","3100104","2","0","0","1001205","2","0","0","17","10"
"20003","0","90006","2","0","3","0","30","0","0","3100103","2","0","0","1001205","2","0","0","18","8"
"20003","0","90006","4","0","10","0","20","0","0","3100102","2","0","0","1001205","2","0","0","19","6"
"20003","0","90006","11","0","30","0","10","0","0","3100101","2","0","0","1001205","2","0","0","20","2"
"20003","0","90006","1","0","1","0","5","0","0","3100104","2","0","0","1001206","2","0","0","21","4"
"20003","0","90006","2","0","3","0","4","0","0","3100103","2","0","0","1001206","2","0","0","22","3"
"20003","0","90006","4","0","10","0","3","0","0","3100102","2","0","0","1001206","2","0","0","23","2"
"20003","0","90006","11","0","30","0","2","0","0","3100101","2","0","0","1001206","2","0","0","24","1"
"20003","0","90006","1","0","1","0","5","0","0","3100104","2","0","0","1001207","2","0","0","25","4"
"20003","0","90006","2","0","3","0","4","0","0","3100103","2","0","0","1001207","2","0","0","26","3"
"20003","0","90006","4","0","10","0","3","0","0","3100102","2","0","0","1001207","2","0","0","27","2"
"20003","0","90006","11","0","30","0","2","0","0","3100101","2","0","0","1001207","2","0","0","28","1"
"20003","0","90006","1","0","1","0","5","0","0","3100104","2","0","0","1001208","2","0","0","29","4"
"20003","0","90006","2","0","3","0","4","0","0","3100103","2","0","0","1001208","2","0","0","30","3"
"20003","0","90006","4","0","10","0","3","0","0","3100102","2","0","0","1001208","2","0","0","31","2"
"20003","0","90006","11","0","30","0","2","0","0","3100101","2","0","0","1001208","2","0","0","32","1"
"20003","0","90006","1","0","1","0","5","0","0","3100104","2","0","0","1001209","2","0","0","33","4"
"20003","0","90006","2","0","3","0","4","0","0","3100103","2","0","0","1001209","2","0","0","34","3"
"20003","0","90006","4","0","10","0","3","0","0","3100102","2","0","0","1001209","2","0","0","35","2"
"20003","0","90006","11","0","30","0","2","0","0","3100101","2","0","0","1001209","2","0","0","36","1"
"20003","0","90006","1","0","1","0","5","0","0","3100104","2","0","0","1001210","2","0","0","37","4"
"20003","0","90006","2","0","3","0","4","0","0","3100103","2","0","0","1001210","2","0","0","38","3"
"20003","0","90006","4","0","10","0","3","0","0","3100102","2","0","0","1001210","2","0","0","39","2"
"20003","0","90006","11","0","30","0","2","0","0","3100101","2","0","0","1001210","2","0","0","40","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1002201","2","0","0","41","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1002201","2","0","0","42","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1002201","2","0","0","43","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1002201","2","0","0","44","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1002202","2","0","0","45","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1002202","2","0","0","46","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1002202","2","0","0","47","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1002202","2","0","0","48","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1002203","2","0","0","49","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1002203","2","0","0","50","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1002203","2","0","0","51","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1002203","2","0","0","52","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1002204","2","0","0","53","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1002204","2","0","0","54","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1002204","2","0","0","55","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1002204","2","0","0","56","1"
"20003","0","90006","1","0","1","0","40","0","0","3100104","2","0","0","1002205","2","0","0","57","10"
"20003","0","90006","2","0","3","0","30","0","0","3100103","2","0","0","1002205","2","0","0","58","8"
"20003","0","90006","4","0","10","0","20","0","0","3100102","2","0","0","1002205","2","0","0","59","6"
"20003","0","90006","11","0","30","0","10","0","0","3100101","2","0","0","1002205","2","0","0","60","2"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1002206","2","0","0","61","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1002206","2","0","0","62","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1002206","2","0","0","63","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1002206","2","0","0","64","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1002207","2","0","0","65","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1002207","2","0","0","66","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1002207","2","0","0","67","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1002207","2","0","0","68","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1002208","2","0","0","69","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1002208","2","0","0","70","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1002208","2","0","0","71","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1002208","2","0","0","72","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1002209","2","0","0","73","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1002209","2","0","0","74","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1002209","2","0","0","75","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1002209","2","0","0","76","1"
"20003","0","90006","1","0","1","0","10","0","0","3100104","2","0","0","1002210","2","0","0","77","4"
"20003","0","90006","2","0","3","0","8","0","0","3100103","2","0","0","1002210","2","0","0","78","3"
"20003","0","90006","4","0","10","0","6","0","0","3100102","2","0","0","1002210","2","0","0","79","2"
"20003","0","90006","11","0","30","0","4","0","0","3100101","2","0","0","1002210","2","0","0","80","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1003201","2","0","0","81","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1003201","2","0","0","82","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1003201","2","0","0","83","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1003201","2","0","0","84","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1003202","2","0","0","85","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1003202","2","0","0","86","4"
"20003","0","90006","4","0","10","0","10","0","0","3100102","2","0","0","1003202","2","0","0","87","3"
"20003","0","90006","11","0","30","0","5","0","0","3100101","2","0","0","1003202","2","0","0","88","1"
"20003","0","90006","1","0","1","0","20","0","0","3100104","2","0","0","1003203","2","0","0","89","5"
"20003","0","90006","2","0","3","0","15","0","0","3100103","2","0","0","1003203","2","0","0","90","4"
