8bbdc12b8210b0da25ecb8ef153997431558f9d2408ccaf8fc7687e99eaf1319,8f519b6f4a3b04181d642266ee28d2d5c42d3b8d745905142bb404ffdea3ead6,769b910f1ae7dd77245b03a1c9881f304f6c27789f40f30129b5f59e5419e02b,8629d333abd94c6cebad6716ca5088c3bad6de29193d2c0d8e688ed661c837c0,be22d0f52cc09aa57f280836ec292ac5bb2b25ce7c4287cb8c3223a8fe3a84ae,d0f3c6ad61dacb36de2c6a500ad26eb6bf8ccc2628e6efb4189db2f90307ca7b,2031f6f948e1c6eabd9fc56e33d5a5eb450f61a9e40fae91852e3246d90c7f4c,9e58b9dc32f4b7b4c2d9f7673a1e825079f921ff9d7740577278c8a5c86d9af5,40eb2e3756689512ff2cf018906468163ffddef57d5b1d6751316ba8f07db692,6c65ee70185b35ba969c5aac57b0148d533498931ee07a26e86d264ee6616106,9b9c2e7d1e91d9d88457767eb528a5eb018a284f83d2b11739ae86092ff73e54
"380000","0","0","2018/02/28 14:59:59","1","0","0","380000","1","2015/04/01 15:00:00","30001"
"380000","0","0","2018/03/15 14:59:59","1","0","0","380000","2","2018/02/28 15:00:00","30002"
"380000","0","0","2018/03/31 14:59:59","1","0","0","380000","3","2018/03/15 15:00:00","30003"
"380000","0","0","2018/04/16 14:59:59","1","0","0","380000","4","2018/03/31 15:00:00","30004"
"380000","0","0","2018/04/30 11:59:59","1","0","0","380000","5","2018/04/16 15:00:00","30005"
"380000","0","0","2018/05/15 14:59:59","1","0","0","380000","6","2018/04/30 12:00:00","30006"
"380000","0","0","2018/05/31 11:59:59","1","0","0","380000","7","2018/05/15 15:00:00","30007"
"380000","0","0","2018/06/15 14:59:59","1","0","0","380000","8","2018/05/31 12:00:00","30008"
"380000","0","0","2018/06/30 11:59:59","1","0","0","380000","9","2018/06/15 15:00:00","30009"
"380000","0","0","2018/07/17 14:59:59","1","0","0","380000","10","2018/06/30 12:00:00","30010"
"380000","0","0","2018/07/31 11:59:59","1","0","0","380000","11","2018/07/17 15:00:00","30011"
"380000","0","0","2018/08/21 14:59:59","1","0","0","380000","12","2018/07/31 12:00:00","30012"
"380000","0","0","2018/08/31 12:00:59","1","0","0","380000","13","2018/08/31 12:00:00","30014"
"380000","0","0","2018/08/31 11:59:59","1","0","0","380000","14","2018/08/21 15:00:00","40001"
"380000","0","0","2018/09/18 14:59:59","1","0","0","380000","15","2018/08/31 12:01:00","30014"
"380000","0","0","2018/09/30 11:59:59","1","0","0","380000","16","2018/09/18 15:00:00","30015"
"380000","0","0","2018/10/18 14:59:59","1","0","0","380000","17","2018/09/30 12:00:00","30016"
"380000","0","0","2018/10/31 11:59:59","1","0","0","380000","18","2018/10/18 15:00:00","30017"
"380000","0","0","2018/11/03 18:59:59","2","380000","380000","0","19","2018/10/31 12:00:00","50018"
"380000","0","0","2018/11/19 14:59:59","1","0","0","380000","20","2018/11/03 19:00:00","30019"
"380000","0","0","2018/11/30 11:59:59","1","0","0","380000","21","2018/11/19 15:00:00","30020"
"380000","0","0","2018/12/19 14:59:59","1","0","0","380000","22","2018/11/30 12:00:00","30021"
"380000","0","0","2018/12/31 11:59:59","1","0","0","380000","23","2018/12/19 15:00:00","30022"
"380000","0","0","2019/01/03 18:59:59","2","380000","380000","0","24","2018/12/31 12:00:00","50023"
"380000","0","0","2019/01/31 11:59:59","1","0","0","380000","25","2019/01/18 15:00:00","30025"
"380000","0","0","2019/02/15 22:59:59","1","0","0","380000","26","2019/01/31 12:00:00","30026"
"380000","0","0","2019/02/28 11:59:59","2","380000","380000","0","27","2019/02/15 23:00:00","50027"
"380000","0","0","2019/03/19 14:59:59","1","0","0","380000","28","2019/02/28 12:00:00","30028"
"380000","0","0","2019/03/26 14:59:59","1","0","0","380000","29","2019/03/19 15:00:00","30029"
"380000","0","0","2019/03/31 11:59:59","1","0","0","380000","30","2019/03/26 15:00:00","30030"
"380000","0","0","2019/04/19 14:59:59","1","0","0","380000","31","2019/03/31 12:00:00","30031"
"380000","0","0","2019/04/30 11:59:59","1","0","0","380000","32","2019/04/19 15:00:00","30032"
"380000","0","0","2019/05/07 14:59:59","2","380000","380000","0","33","2019/04/30 12:00:00","50033"
"380000","0","0","2019/05/17 14:59:59","1","0","0","380000","34","2019/05/14 15:00:00","30035"
"380000","0","0","2019/05/31 11:59:59","1","0","0","380000","35","2019/05/17 15:00:00","30036"
"380000","0","0","2019/06/15 11:59:59","1","0","0","380000","36","2019/05/31 12:00:00","30037"
"380000","0","0","2019/06/18 14:59:59","1","0","0","380000","37","2019/06/15 12:00:00","30038"
"380000","0","0","2019/06/30 11:59:59","1","0","0","380000","38","2019/06/18 15:00:00","30039"
"380000","0","0","2019/07/13 11:59:59","1","0","0","380000","39","2019/06/30 12:00:00","30040"
"380000","0","0","2019/07/18 14:59:59","1","0","0","380000","40","2019/07/13 12:00:00","30041"
"380000","0","0","2019/07/31 11:59:59","1","0","0","380000","41","2019/07/18 15:00:00","30042"
"380000","0","0","2019/08/10 11:59:59","1","0","0","380000","42","2019/07/31 12:00:00","30043"
"380000","0","0","2019/08/15 14:59:59","1","0","0","380000","43","2019/08/10 12:00:00","30044"
"380000","0","0","2019/08/26 11:59:59","1","0","0","380000","44","2019/08/15 15:00:00","40002"
"380000","0","0","2019/08/31 11:59:59","1","0","0","380000","45","2019/08/26 12:00:00","30046"
"380000","0","0","2019/09/03 20:59:59","2","380000","380000","0","46","2019/08/31 12:00:00","50047"
"380000","0","0","2019/09/12 11:59:59","1","0","0","380000","47","2019/09/03 21:00:00","30048"
"380000","0","0","2019/09/16 14:59:59","1","0","0","380000","48","2019/09/12 12:00:00","30049"
"380000","0","0","2019/09/29 11:59:59","1","0","0","380000","49","2019/09/16 15:00:00","30050"
"380000","0","0","2019/09/30 11:59:59","2","380000","380000","0","50","2019/09/29 12:00:00","50051"
"380000","0","0","2019/10/11 11:59:59","1","0","0","380000","51","2019/09/30 12:00:00","30052"
"380000","0","0","2019/10/16 14:59:59","1","0","0","380000","52","2019/10/11 12:00:00","30053"
"380000","0","0","2019/10/31 11:59:59","1","0","0","380000","53","2019/10/16 15:00:00","30054"
"380000","0","0","2019/11/11 11:59:59","1","0","0","380000","54","2019/10/31 12:00:00","30055"
"380000","0","0","2019/11/15 14:59:59","1","0","0","380000","55","2019/11/11 12:00:00","30056"
"380000","0","0","2019/11/30 11:59:59","1","0","0","380000","56","2019/11/15 15:00:00","30057"
"380000","0","0","2019/12/11 11:59:59","1","0","0","380000","57","2019/11/30 12:00:00","30058"
"380000","0","0","2019/12/20 14:59:59","1","0","0","380000","58","2019/12/11 12:00:00","30059"
"380000","0","0","2019/12/31 11:59:59","1","0","0","380000","59","2019/12/20 15:00:00","30060"
"380000","0","0","2020/01/03 18:59:59","2","380000","380000","0","60","2019/12/31 12:00:00","50061"
"380000","0","0","2020/01/16 14:59:59","1","0","0","380000","61","2020/01/10 12:00:00","30063"
"380000","0","0","2020/01/31 11:59:59","1","0","0","380000","62","2020/01/16 15:00:00","30064"
"380000","0","0","2020/02/10 11:59:59","1","0","0","380000","63","2020/01/31 12:00:00","30065"
"380000","0","0","2020/02/15 14:59:59","1","0","0","380000","64","2020/02/10 12:00:00","30066"
"380000","0","0","2020/02/25 11:59:59","2","380000","380000","0","65","2020/02/15 15:00:00","50067"
"380000","0","0","2020/02/29 11:59:59","1","0","0","380000","66","2020/02/25 12:00:00","30068"
"380000","0","0","2020/03/13 14:59:59","1","0","0","380000","67","2020/02/29 12:00:00","30069"
"380000","0","0","2020/03/26 11:59:59","1","0","0","380000","68","2020/03/13 15:00:00","30070"
"380000","0","0","2020/03/31 11:59:59","1","0","0","380000","69","2020/03/26 12:00:00","30071"
"380000","0","0","2020/04/10 11:59:59","1","0","0","380000","70","2020/03/31 12:00:00","30072"
"380000","0","0","2020/04/15 14:59:59","1","0","0","380000","71","2020/04/10 12:00:00","30073"
"380000","0","0","2020/04/24 11:59:59","1","0","0","380000","72","2020/04/15 15:00:00","30074"
"380000","0","0","2020/04/30 11:59:59","1","0","0","380000","73","2020/04/24 12:00:00","30075"
