e3fe1d095906b9750f6b4d097d32ea50b56a6cf840219ac034ae1e9752aebe14,f92a0454c6b3d9e2e93cfe70ef9642904e9b30ead0e3d7d43bfc8c5684712cc4,23b4ae0214e7a0cebaeb04aa6b4cd73d4c6029b7645e769caf7a734fe2d33a16,89af46b25c50d2da62dbd1f1012dad894adacaf1934b728c1af87820442424b8,26da1cd60ca820ef584ca6ca079c0ba9ae6d03897f504e6d45fe4b8308ac18db,26efa0d04ddc3fe1a40d5eb3a03110d58ced49c76899ba5500212fd2d7ee00cd,79f9599cd04d8e12f92b7d25b6cfb9d49ce9fb6e5d11c39bf2faaa44578a3e79,b4ed46a2cb9b3a41cbdc2e2467f84ced5c6912b1ac6fbcf0d009b613f099a296,c46b1f00de296c2c7a009f4f816cf583b479eca31e90fe720bbb74babee5237a,10f7d9917b96065056f711f8d81382bbb029d5f3666671444414fa73f9551c94,2b1780fc5249cc28a59c33862209a9433f933704386d891bde39f5fb48e38b1d,f506ccdcf0a77c803cabb2b4df95acbe03a1434e4834daf5a5001884ee3f83d9,5c222b111f25f40f84818700a5fb34cdc483c5030ae254693c47fa12ab12a8a2,c5ea5a87c7b2be5c36db8aa8767e667a0ddf69a18734978de3b866c46a51c50e,71dd5b456c16eba63aad0901bcba40eb0236e656787fbdcb32eea4cb80aff6f7,9e9a0fde062dab463dc6ada2a0f27a4de3d47e247baf05fe0f11b9cd7529414c,9b49055b61e6cd04e78c1cd2b627bb22ad452245d79be5af66f31112b96a0061,cfb84becb89d22a85143212598772d5a246985ad170da25ad23e75b56129279a
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10000","8","1"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10000","8","2"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10000","8","3"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10000","8","4"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10001","8","5"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10001","8","6"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10001","8","7"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10001","8","8"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10002","8","9"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10002","8","10"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10002","8","11"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10002","8","12"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10003","8","13"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10003","8","14"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10003","8","15"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10003","8","16"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10004","8","17"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10004","8","18"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10004","8","19"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10004","8","20"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10005","8","21"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10005","8","22"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10005","8","23"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10005","8","24"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10006","8","25"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10006","8","26"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10006","8","27"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10006","8","28"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10007","8","29"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10007","8","30"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10007","8","31"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10007","8","32"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10008","8","33"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10008","8","34"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10008","8","35"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10008","8","36"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10009","8","37"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10009","8","38"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10009","8","39"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10009","8","40"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10010","8","41"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10010","8","42"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10010","8","43"
"91002","0","250","0","0","0","0","0","0","0","4","0","0","0","0","10010","8","44"
"91002","0","500","0","0","0","0","0","0","0","1","0","0","0","0","10011","8","45"
"91002","0","400","0","0","0","0","0","0","0","2","0","0","0","0","10011","8","46"
"91002","0","300","0","0","0","0","0","0","0","3","0","0","0","0","10011","8","47"
