edf166c1109440395328579bb624f80f5276a0cee6c76ae1cc983864399b1d84,f13437ff73219daaf61d3b3457910bae193544d303679fca50eaae2475c14940,a759b28509928ba6d5442979b6d6be872dc85a78e3543d8da5bf47feaeb189d5,1f11a175f52c85c5749bd505b9a2e14fb901ebe35ef3895c259cf18e9b7479a4,9e74cb77cab4c85bcb05f1be087803a502014ecea0c1e006fc134890e780b008,f44404067d3c8d676ef0024a80444fc3dc6fcf6e40b75442e733a498a824be34,83c0dc0ea918876aa6ca5f37b370c9befe982d391776b29b1a7d6ab793cf0cbc,e645082338a620b7cee322378e1877b27c4a4e2a10532e8810f41968b1fbe2b6,f5c7636bd1b094a4c9e147a278aa8cbb8f1af44ef3bbdddabfbc684deed70ee2,72e577b58b9a1c5c7c15f9895b58c4062fb61d37f9ef1c16097655d4adfbab46,b9b6fd02d3519c7c5fcf3b79686e290ed0b25cbc3cb8f3b9d4e5cdf68fecd44d,1eddefae1378e9a683b237fab1bc87e33c4f50d8824b88a14386adcf7b9d9a55,3f8ab0083965122902fec78ceff3f9c8f98dec4b757da22938f94e31099ceb29
"0","bgm_M33","1","10001","380000","2018/03/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M33","1"
"0","bgm_M99","1","10002","380000","2018/04/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M99","2"
"0","bgm_M107","1","10003","380000","2018/05/25 16:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M107","3"
"0","bgm_M113","1","10004","380000","2018/06/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M113","4"
"0","bgm_M121","1","10005","380000","2018/07/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M121","5"
"0","bgm_M128","1","10006","380000","2018/08/27 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M128","6"
"0","bgm_M135","1","10007","380000","2018/09/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M135","7"
"0","bgm_M162","1","10008","380000","2018/10/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M162","8"
"0","bgm_M171","1","10009","380000","2018/11/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M171","9"
"0","bgm_M182","1","10010","380000","2018/12/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M182","10"
"0","bgm_M189","1","10011","380000","2019/01/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M189","11"
"0","bgm_M206","1","10012","380000","2019/02/22 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M206","12"
"0","bgm_M215","1","10013","380000","2019/03/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M215","13"
"0","bgm_M33","1","10014","380000","2019/04/11 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M33","14"
"0","bgm_M223","1","10015","380000","2019/04/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M223","15"
"0","bgm_M99","1","10016","380000","2019/05/09 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M99","16"
"0","","1","10017","380000","2019/05/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","","17"
"0","bgm_M107","1","10018","380000","2019/06/10 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M107","18"
"0","bgm_M237","1","10019","380000","2019/06/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M237","19"
"0","bgm_M113","1","10020","380000","2019/07/08 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M113","20"
"0","bgm_M245","1","10021","380000","2019/07/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M245","21"
"0","bgm_M121","1","10022","380000","2019/08/08 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M121","22"
"0","bgm_M254","1","10023","380000","2019/08/26 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M254","23"
"0","bgm_M128","1","10024","380000","2019/09/09 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M128","24"
"0","bgm_M265_Top","1","10025","380000","2019/09/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M265","25"
"0","bgm_M135","1","10026","380000","2019/10/10 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M135","26"
"0","bgm_M273","1","10027","380000","2019/10/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M273","27"
"0","bgm_M162","1","10028","380000","2019/11/08 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M162","28"
"0","bgm_M281","1","10029","380000","2019/11/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M281","29"
"0","bgm_M171","1","10030","380000","2019/12/09 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M171","30"
"0","bgm_M294","1","10031","380000","2019/12/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M294","31"
"0","bgm_M182","1","10032","380000","2020/01/14 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M182","32"
"0","bgm_M316","1","10033","380000","2020/01/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M316","33"
"0","bgm_M189","1","10034","380000","2020/02/10 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M189","34"
"0","bgm_M330","1","10035","380000","2020/02/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M330","35"
"0","bgm_M330","1","10036","380000","2020/02/25 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M330","36"
"0","bgm_M206","1","10037","380000","2020/03/12 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M206","37"
"0","bgm_M343","1","10038","380000","2020/03/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M343","38"
"0","bgm_M215","1","10039","380000","2020/04/10 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M215","39"
"0","bgm_M351","1","10040","380000","2020/04/24 15:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M351","40"
"0","bgm_M223","1","10041","380000","2020/05/10 12:00:00","0","0","380000","2030/03/26 14:59:00","0","bgm_M223","41"
