611d723e4d8d707906c3c7c10dd7ee44de9a0bb3a8d33d066cb6a738a52e3456,734cfdbcaf4fdd1944c64c27829d4c4a0c2ffe013d81eff6f4a633bace58fe31,353077c081c498b42cd82de044529975b7941836d497b88d9e695cc5dae4b38e,27f5acb54a3c1f7c5c5ed6e9807b760979e8e5089f507dd6feac4046fd03a524,c6de6e6ddfa0791e6341d3249e2f1edb38ef7c1db44f05c0c6f137eb6d8b4c4b,fa88ac08fbc37c174cc672315f0f072aff4d0f0102a4a094ea950e1e1babba12,016184d68d8576b668749bde3fa90a3dae0b8503e8b619f97319fa37e9bd68fc,b8d8875f4fe229fcc12c29d4a6ba7d544243a437bb220155233021af8131bc5d,66b2bb2913464d4ab118981a91fc9adc1ff85ce092e249a12c86242fd350d813,a50daabe65461b61ee83d2a6eeaefa8d990c264577d0ba530730580f1b4152a1,13dc7453b2c6597e325e6d240e8e5b3ea8fd213d99cdd4b7c9d718fa5eee2535,f67f680b005ee16ae0f3b4f78d91feb2c42aba370d6524c89a72e62810655b81,7fcac851dd4a86b187a31c97f778978f8995989fc6400be284b9c44ea7990d46,3295801af01d76df85848e22b6df2de8a1877eb27070f5df99287070b542b919,740e84cf3a6a162ff186b38ff2393157c7e11c63acbd673c2cc5101f24c77ebe,1e15d378f587d3ae9e6ebbf3e9559bc5143cd4cf737a7ca2e52af6fffeb3ae9a,913d2fceac8f1c10d1c48bc9bbfdc8da8b3fb885144a7e754c011864e66e0ade,473474b0b07743963f0b0e8794b60d604a13971d8d9ea33f5da77fff3967e77a,2aa76b88f7cfc1bf78075f2e2ee1738f348ceaed3aca3ecf268ff85c5c22846e,796d84233e240f6cbfde75eda1eb17f3f26ce55b8a56051f658aafcb050557de,6dbc5d1c9e5f34b09faf501e74376027a0be2442f4e8ab1b6de1445bf105f949,ee761a304857cc1efb695feccbadde287d6647833fadea44480c8a679c451d73,c16129bb6bb59ee5eb2014af78059a118aa79cbb334499b4a85c8ccb14169c31,9007fa32c824bd791fccea9c9c3fd99b7af02429364f6f10bdcc1bb9373b7080,d3ca1e51b3009cd9f2dffc3371531171b390901a5707afeef3646f116ea13e04,b1887061c6b7dfeaab3942be51bcec7eeffff2acd55ccdbf61fda7dd02a080a4,3576b2803a461c20a4584956dc5a01841963387f7b4b915379d72cfe29baeb54,41976c6b8f19893a9b7420a3ba72aab90d6f0a653efa6c0b2cbbafcfaa5ff63f,a117653243b0317ab459edda5924b8df4569397db7572d894939389ccf410789,63cab7d3692698fb55317160ecd5b2ada842b3fe00ac2dd6bff9c9e215f1c454,46bb334a9e979cece403fb3a530924de8f04b16f62f6df0ad69cdaf60c376b79,96506837519f67283f737b3dee735ebecef28d1732a9b96690e1295b4cd01b89,e181d7a8dbbcf886b61f0f5aa06474fc2c31d5f95f692375be29481e7bf2c53e,60b220a1d1b5754e9765b819b52f8d7809a8cf4d2ec37d35398cc1dcc2a114f8
"0","0","0","1001","0","0","0","0","0","0","100000","94002","0","12","200000000000","0","1001100","1001102","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1001","0","0","0","0","0","0","100000","94002","0","12","400000000000","0","1001100","1001104","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1001","0","0","0","0","0","0","100000","94002","0","12","600000000000","0","1001100","1001106","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1001","0","0","0","0","0","0","100000","94002","0","12","800000000000","0","1001100","1001108","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1001","0","0","0","0","0","0","200000","94002","0","12","1000000000000","0","1001100","1001110","0","0","0","0","0","0","0","8","0","0","0","200","0","0","91002","0"
"0","0","0","1002","0","0","0","0","0","0","200000","94002","0","12","500000000000","0","1002100","1002105","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1002","0","0","0","0","0","0","200000","94002","0","12","1000000000000","0","1002100","1002110","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1002","0","0","0","0","0","0","200000","94002","0","12","1500000000000","0","1002100","1002115","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1002","0","0","0","0","0","0","400000","94002","0","12","2000000000000","0","1002100","1002120","0","0","0","0","0","0","0","8","0","0","0","100","0","0","91002","0"
"0","0","0","1002","0","0","0","0","0","0","500000","94002","0","12","2500000000000","0","1002100","1002125","0","0","0","0","0","0","0","8","0","0","0","200","0","0","91002","0"
