unit_id,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,accuracy
"100101","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100101","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100201","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100201","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100301","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100301","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100401","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100401","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100501","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100501","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100601","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100601","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100701","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100701","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100801","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100801","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100901","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"100901","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101001","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101001","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101101","30","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101101","31","0","2100","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101201","30","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"101201","31","0","0","2100","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
