event_id,system_name,tutorial_quest_id,tutorial_chara_index,tutorial_story_id
"10053","信赖度","10053102","1","6017101"
"10076","信赖度","10076105","1","6076101"
"10078","信赖度","10078114","1","6078101"
"10083","信赖度","10083103","1","6056101"
"10088","信赖度","10088106","1","6088201"
"10089","信赖度","10089106","1","6061101"
"10090","信赖度","10090104","1","6090101"
"10093","信赖度","10093108","1","6066101"
"10094","信赖度","10094102","1","6094101"
"10095","信赖度","10095103","1","6068101"
"10100","信赖度","10100103","1","6100101"
"10102","信赖度","10102106","1","6102101"
"10104","信赖度","10104114","1","6104101"
"10114","信赖度","10114107","1","6114101"
"10115","信赖度","10115106","1","6088201"
"10117","信赖度","10117104","1","6090101"
"10121","信赖度","10121102","1","6094101"
"10124","信赖度","10124110","1","6124101"
"20015","信赖度","0","1","0"
"20017","信赖度","0","1","0"
"20018","信赖度","0","1","0"
"20019","信赖度","0","1","0"
"20020","信赖度","0","1","0"
"20022","信赖度","0","1","0"
"20023","信赖度","0","1","0"
"20024","信赖度","0","1","0"
"20025","信赖度","0","1","0"
"20026","信赖度","0","1","0"
"20028","信赖度","0","1","0"
"20029","信赖度","0","1","0"
"20030","信赖度","0","1","0"
"20031","信赖度","0","1","0"
