sub_story_id,original_event_id,title,is_last,condition_quest_id,reward_type,reward_id,reward_count,note_id,unit_id,order
"10116111","10116","洗石熊的生态记录①","0","10116105","0","0","0","1","207300","1"
"10116112","10116","洗石熊的生态记录②","0","0","0","0","0","1","207300","2"
"10116113","10116","洗石熊的生态记录③","0","0","0","0","0","1","207300","3"
"10116114","10116","洗石熊的生态记录④","0","0","0","0","0","1","207300","4"
"10116115","10116","洗东西的师傅","1","0","8","91002","75","1","207300","5"
"10116121","10116","淘气豆狸的生态记录①","0","0","0","0","0","1","207000","1"
"10116122","10116","淘气豆狸的生态记录②","0","0","0","0","0","1","207000","2"
"10116123","10116","淘气豆狸的生态记录③","0","0","0","0","0","1","207000","3"
"10116124","10116","淘气豆狸的生态记录④","0","0","0","0","0","1","207000","4"
"10116125","10116","小小的重逢与幻化","1","0","8","91002","75","1","207000","5"
"10116131","10116","巨型哥布林的生态记录①","0","0","0","0","0","1","305700","1"
"10116132","10116","巨型哥布林的生态记录②","0","0","0","0","0","1","305700","2"
"10116133","10116","巨型哥布林的生态记录③","0","0","0","0","0","1","305700","3"
"10116134","10116","巨型哥布林的生态记录④","0","0","0","0","0","1","305700","4"
"10116135","10116","学习先从形式开始","1","0","8","91002","75","1","305700","5"
"10116211","10116","嗜睡猫头鹰的生态记录①","0","10116105","0","0","0","2","206900","1"
"10116212","10116","嗜睡猫头鹰的生态记录②","0","0","0","0","0","2","206900","2"
"10116213","10116","嗜睡猫头鹰的生态记录③","0","0","0","0","0","2","206900","3"
"10116214","10116","嗜睡猫头鹰的生态记录④","0","0","0","0","0","2","206900","4"
"10116215","10116","舒适到升天般的睡眠体验","1","0","8","91002","75","2","206900","5"
"10116221","10116","雷雷的生态记录①","0","0","0","0","0","2","304600","1"
"10116222","10116","雷雷的生态记录②","0","0","0","0","0","2","304600","2"
"10116223","10116","雷雷的生态记录③","0","0","0","0","0","2","304600","3"
"10116224","10116","雷雷的生态记录④","0","0","0","0","0","2","304600","4"
"10116225","10116","珍惜各自的存在方式","1","0","8","91002","75","2","304600","5"
"10116231","10116","喵特的生态记录①","0","0","0","0","0","2","215300","1"
"10116232","10116","喵特的生态记录②","0","0","0","0","0","2","215300","2"
"10116233","10116","喵特的生态记录③","0","0","0","0","0","2","215300","3"
"10116234","10116","喵特的生态记录④","0","0","0","0","0","2","215300","4"
"10116235","10116","你教给我的事","1","0","8","91002","75","2","215300","5"
