id,kanji
"1","异"
"2","遗"
"3","域"
"4","宇"
"5","映"
"6","延"
"7","沿"
"8","我"
"9","灰"
"10","扩"
"11","革"
"12","阁"
"13","割"
"14","株"
"15","干"
"16","卷"
"17","看"
"18","简"
"19","危"
"20","机"
"21","挥"
"22","贵"
"23","疑"
"24","吸"
"25","供"
"26","胸"
"27","乡"
"28","勤"
"29","筋"
"30","系"
"31","敬"
"32","警"
"33","剧"
"34","激"
"35","穴"
"36","绢"
"37","权"
"38","宪"
"39","源"
"40","严"
"41","己"
"42","呼"
"43","误"
"44","后"
"45","孝"
"46","皇"
"47","红"
"48","降"
"49","钢"
"50","刻"
"51","谷"
"52","骨"
"53","困"
"54","砂"
"55","座"
"56","济"
"57","裁"
"58","策"
"59","册"
"60","蚕"
"61","至"
"62","私"
"63","姿"
"64","视"
"65","词"
"66","志"
"67","磁"
"68","射"
"69","舍"
"70","尺"
"71","若"
"72","树"
"73","收"
"74","宗"
"75","就"
"76","众"
"77","从"
"78","纵"
"79","缩"
"80","熟"
"81","纯"
"82","处"
"83","署"
"84","诸"
"85","除"
"86","将"
"87","伤"
"88","障"
"89","城"
"90","蒸"
"91","针"
"92","仁"
"93","垂"
"94","推"
"95","寸"
"96","盛"
"97","圣"
"98","诚"
"99","宣"
"100","专"
"101","泉"
"102","洗"
"103","染"
"104","善"
"105","奏"
"106","窗"
"107","创"
"108","装"
"109","层"
"110","操"
"111","藏"
"112","赃"
"113","存"
"114","尊"
"115","宅"
"116","担"
"117","探"
"118","诞"
"119","段"
"120","暖"
"121","值"
"122","宙"
"123","忠"
"124","着"
"125","厅"
"126","顶"
"127","潮"
"128","赁"
"129","痛"
"130","展"
"131","讨"
"132","党"
"133","糖"
"134","届"
"135","难"
"136","乳"
"137","认"
"138","纳"
"139","脑"
"140","派"
"141","拜"
"142","背"
"143","肺"
"144","俳"
"145","班"
"146","晚"
"147","否"
"148","批"
"149","秘"
"150","腹"
"151","奋"
"152","并"
"153","陛"
"154","闭"
"155","片"
"156","补"
"157","暮"
"158","宝"
"159","访"
"160","亡"
"161","忘"
"162","棒"
"163","枚"
"164","幕"
"165","密"
"166","盟"
"167","模"
"168","译"
"169","邮"
"170","优"
"171","幼"
"172","欲"
"173","翌"
"174","乱"
"175","卵"
"176","览"
"177","里"
"178","律"
"179","临"
"180","朗"
"181","论"
"182","压"
"183","移"
"184","因"
"185","永"
"186","营"
"187","卫"
"188","易"
"189","益"
"190","液"
"191","演"
"192","应"
"193","往"
"194","樱"
"195","恩"
"196","可"
"197","假"
"198","价"
"199","河"
"200","过"
"201","贺"
"202","快"
"203","解"
"204","格"
"205","确"
"206","额"
"207","刊"
"208","干"
"209","惯"
"210","眼"
"211","基"
"212","寄"
"213","规"
"214","技"
"215","义"
"216","逆"
"217","久"
"218","旧"
"219","居"
"220","许"
"221","境"
"222","均"
"223","禁"
"224","句"
"225","群"
"226","经"
"227","洁"
"228","件"
"229","券"
"230","险"
"231","检"
"232","限"
"233","现"
"234","减"
"235","故"
"236","个"
"237","护"
"238","效"
"239","厚"
"240","耕"
"241","矿"
"242","构"
"243","兴"
"244","讲"
"245","混"
"246","查"
"247","再"
"248","灾"
"249","妻"
"250","采"
"251","际"
"252","在"
"253","财"
"254","罪"
"255","杂"
"256","酸"
"257","赞"
"258","支"
"259","志"
"260","枝"
"261","师"
"262","资"
"263","饲"
"264","示"
"265","似"
"266","识"
"267","质"
"268","舍"
"269","谢"
"270","授"
"271","修"
"272","述"
"273","术"
"274","准"
"275","序"
"276","招"
"277","承"
"278","证"
"279","条"
"280","状"
"281","常"
"282","情"
"283","织"
"284","职"
"285","制"
"286","性"
"287","政"
"288","势"
"289","精"
"290","制"
"291","税"
"292","责"
"293","绩"
"294","接"
"295","设"
"296","舌"
"297","绝"
"298","钱"
"299","祖"
"300","素"
"301","总"
"302","造"
"303","像"
"304","增"
"305","则"
"306","测"
"307","属"
"308","率"
"309","损"
"310","退"
"311","贷"
"312","态"
"313","团"
"314","断"
"315","筑"
"316","张"
"317","提"
"318","程"
"319","适"
"320","敌"
"321","统"
"322","铜"
"323","导"
"324","德"
"325","独"
"326","任"
"327","燃"
"328","能"
"329","破"
"330","犯"
"331","判"
"332","版"
"333","比"
"334","肥"
"335","非"
"336","备"
"337","俵"
"338","评"
"339","贫"
"340","布"
"341","妇"
"342","富"
"343","武"
"344","复"
"345","复"
"346","佛"
"347","编"
"348","弁"
"349","保"
"350","墓"
"351","报"
"352","丰"
"353","防"
"354","贸"
"355","暴"
"356","务"
"357","梦"
"358","迷"
"359","绵"
"360","输"
"361","余"
"362","预"
"363","容"
"364","略"
"365","留"
"366","领"
"367","爱"
"368","案"
"369","以"
"370","衣"
"371","位"
"372","围"
"373","胃"
"374","印"
"375","英"
"376","荣"
"377","盐"
"378","亿"
"379","加"
"380","果"
"381","货"
"382","课"
"383","芽"
"384","改"
"385","械"
"386","害"
"387","街"
"388","各"
"389","觉"
"390","完"
"391","官"
"392","管"
"393","关"
"394","观"
"395","愿"
"396","希"
"397","季"
"398","纪"
"399","喜"
"400","旗"
"401","器"
"402","机"
"403","议"
"404","求"
"405","泣"
"406","救"
"407","给"
"408","拳"
"409","渔"
"410","共"
"411","协"
"412","镜"
"413","竞"
"414","极"
"415","训"
"416","军"
"417","郡"
"418","径"
"419","型"
"420","景"
"421","芸"
"422","欠"
"423","结"
"424","建"
"425","健"
"426","验"
"427","固"
"428","功"
"429","好"
"430","候"
"431","航"
"432","康"
"433","告"
"434","差"
"435","菜"
"436","最"
"437","材"
"438","昨"
"439","札"
"440","刷"
"441","杀"
"442","察"
"443","参"
"444","产"
"445","散"
"446","残"
"447","士"
"448","氏"
"449","史"
"450","司"
"451","试"
"452","儿"
"453","治"
"454","辞"
"455","失"
"456","借"
"457","种"
"458","周"
"459","祝"
"460","顺"
"461","初"
"462","松"
"463","笑"
"464","唱"
"465","烧"
"466","象"
"467","照"
"468","赏"
"469","臣"
"470","信"
"471","成"
"472","省"
"473","清"
"474","静"
"475","席"
"476","积"
"477","折"
"478","节"
"479","说"
"480","浅"
"481","战"
"482","选"
"483","然"
"484","争"
"485","仓"
"486","巢"
"487","束"
"488","侧"
"489","续"
"490","卒"
"491","孙"
"492","带"
"493","队"
"494","达"
"495","单"
"496","置"
"497","仲"
"498","贮"
"499","兆"
"500","肠"
"501","低"
"502","底"
"503","停"
"504","的"
"505","典"
"506","传"
"507","徒"
"508","努"
"509","灯"
"510","堂"
"511","働"
"512","特"
"513","得"
"514","毒"
"515","热"
"516","念"
"517","败"
"518","梅"
"519","博"
"520","饭"
"521","飞"
"522","费"
"523","必"
"524","票"
"525","标"
"526","不"
"527","夫"
"528","付"
"529","府"
"530","副"
"531","粉"
"532","兵"
"533","别"
"534","边"
"535","变"
"536","便"
"537","包"
"538","法"
"539","望"
"540","牧"
"541","末"
"542","满"
"543","未"
"544","脉"
"545","民"
"546","无"
"547","约"
"548","勇"
"549","要"
"550","养"
"551","浴"
"552","利"
"553","陆"
"554","良"
"555","料"
"556","量"
"557","轮"
"558","类"
"559","令"
"560","冷"
"561","例"
"562","历"
"563","连"
"564","老"
"565","劳"
"566","录"
"567","恶"
"568","安"
"569","暗"
"570","医"
"571","委"
"572","意"
"573","育"
"574","员"
"575","院"
"576","饮"
"577","运"
"578","泳"
"579","駅"
"580","央"
"581","横"
"582","屋"
"583","温"
"584","化"
"585","荷"
"586","界"
"587","开"
"588","阶"
"589","寒"
"590","感"
"591","汉"
"592","馆"
"593","岸"
"594","起"
"595","期"
"596","客"
"597","究"
"598","急"
"599","级"
"600","宫"
"601","球"
"602","去"
"603","桥"
"604","业"
"605","曲"
"606","局"
"607","银"
"608","区"
"609","苦"
"610","具"
"611","君"
"612","系"
"613","轻"
"614","血"
"615","决"
"616","研"
"617","县"
"618","库"
"619","湖"
"620","向"
"621","幸"
"622","港"
"623","号"
"624","根"
"625","祭"
"626","皿"
"627","仕"
"628","死"
"629","使"
"630","始"
"631","指"
"632","齿"
"633","诗"
"634","次"
"635","事"
"636","持"
"637","式"
"638","实"
"639","写"
"640","者"
"641","主"
"642","守"
"643","取"
"644","酒"
"645","受"
"646","州"
"647","拾"
"648","终"
"649","习"
"650","集"
"651","住"
"652","重"
"653","宿"
"654","所"
"655","暑"
"656","助"
"657","昭"
"658","消"
"659","商"
"660","章"
"661","胜"
"662","乘"
"663","植"
"664","申"
"665","身"
"666","神"
"667","真"
"668","深"
"669","进"
"670","世"
"671","整"
"672","昔"
"673","全"
"674","相"
"675","送"
"676","想"
"677","息"
"678","速"
"679","族"
"680","他"
"681","打"
"682","对"
"683","待"
"684","代"
"685","第"
"686","题"
"687","炭"
"688","短"
"689","谈"
"690","着"
"691","注"
"692","柱"
"693","丁"
"694","帐"
"695","调"
"696","追"
"697","定"
"698","庭"
"699","笛"
"700","铁"
"701","转"
"702","都"
"703","度"
"704","投"
"705","豆"
"706","岛"
"707","汤"
"708","登"
"709","等"
"710","动"
"711","童"
"712","农"
"713","波"
"714","配"
"715","被"
"716","箱"
"717","畑"
"718","发"
"719","反"
"720","阪"
"721","板"
"722","皮"
"723","悲"
"724","美"
"725","鼻"
"726","笔"
"727","冰"
"728","表"
"729","秒"
"730","病"
"731","品"
"732","负"
"733","部"
"734","服"
"735","福"
"736","物"
"737","平"
"738","返"
"739","勉"
