id,quest_id,icon_name,effect_name,description
"1","74001102","add_shadow","增加1只暗影","增加姬塔的暗影。"
"2","74001103","add_shadow","增加3只暗影","增加姬塔、咲恋（夏日）、爱梅斯的暗影。"
"3","74001104","star6_shadow","暗影★6化","望的暗影变为★6。"
"4","74001104","add_shadow","增加3只暗影","增加姬塔、咲恋（夏日）、爱梅斯的暗影。"
"5","74001105","star6_shadow","暗影★6化","望、姬塔、镜华的暗影变为★6\n。"
"6","74001105","add_shadow","增加3只暗影","增加姬塔、咲恋（夏日）、爱梅斯的暗影。"
"7","74001202","add_shadow","增加1只暗影","增加由加莉的暗影。"
"8","74001203","add_shadow","增加3只暗影","增加由加莉、矛依未（新年）、优衣的暗影。"
"9","74001204","star6_shadow","暗影★6化","由加莉和优衣的暗影变为★6。"
"10","74001204","add_shadow","增加3只暗影","增加由加莉、矛依未（新年）、优衣的暗影。"
"11","74001205","star6_shadow","暗影★6化","宫子、由加莉、真步、优衣的暗影变为★6。"
"12","74001205","add_shadow","增加3只暗影","增加由加莉、矛依未（新年）、优衣的暗影。"
"13","74001301","boss_magic_cut","减轻首领魔法伤害","战斗开始时，减轻首领怪物魔法伤害20％。"
"14","74001302","boss_magic_cut","减轻首领魔法伤害","战斗开始时，使首领怪物减轻魔法伤害50％。"
"15","74001302","add_shadow","增加1只暗影","增加静流（夏日）的暗影。"
"16","74001303","energy_recover","开始时回复技能值","战斗开始时，首领怪物中幅提升敌方全体的技能值。"
"17","74001303","boss_magic_cut","减轻首领魔法伤害","战斗开始时，使首领怪物减轻魔法伤害50％。"
"18","74001303","add_shadow","增加2只暗影","增加静流（夏日）和克莉丝提娜的暗影。"
"19","74001304","boss_ub_enhance","强化首领必杀技能","强化首领怪物的必杀技能。"
"20","74001304","energy_recover","开始时回复技能值","战斗开始时，首领怪物中幅提升敌方全体的技能值。"
"21","74001304","boss_magic_cut","减轻首领魔法伤害","战斗开始时，使首领怪物减轻魔法伤害70％。"
