event_id,system_name,tutorial_quest_id,tutorial_chara_index,tutorial_story_id
"10053","신뢰도","10053102","1","6017101"
"10068","신뢰도","10068103","1","6068101"
"10075","신뢰도","10075103","1","6048101"
"10076","신뢰도","10076105","1","6076101"
"10077","신뢰도","10077103","1","6050106"
"10078","신뢰도","10078114","1","6078101"
"10079","신뢰도","10079103","1","6052101"
"10081","신뢰도","10081103","1","6054101"
"10083","신뢰도","10083103","1","6056101"
"10088","신뢰도","10088106","1","6088201"
"10089","신뢰도","10089106","1","6061101"
"10090","신뢰도","10090104","1","6090101"
"10093","신뢰도","10093108","1","6066101"
"10094","신뢰도","10094102","1","6094101"
"20015","신뢰도","0","1","0"
"20017","신뢰도","0","1","0"
"20018","신뢰도","0","1","0"
"20019","신뢰도","0","1","0"
"20020","신뢰도","0","1","0"
"20022","신뢰도","0","1","0"
"20023","신뢰도","0","1","0"
"20024","신뢰도","0","1","0"
"20025","신뢰도","0","1","0"
"20026","신뢰도","0","1","0"
