event_id,teaser_time,start_time,end_time,close_time,background,sheet_id,que_id,banner_unit_id,count_start_time,backgroud_size_x,backgroud_size_y,backgroud_pos_x,backgroud_pos_y,original_event_id,series_event_id,teaser_dialog_type
"10001","2019/04/26 15:00:00","2019/05/01 15:00:00","2019/05/21 14:59:59","2019/05/26 14:59:59","500213","bgm_M32","bgm_M32","0","2019/04/26 15:00:00","1768","1060","60","50","0","0","0"
"10002","2019/05/27 15:00:00","2019/05/29 15:00:00","2019/06/18 14:59:59","2019/06/23 14:59:59","500193","bgm_M98","bgm_M98","103601","2019/05/27 15:00:00","1768","1060","60","50","0","0","0"
"10003","2019/06/24 15:00:00","2019/06/27 15:00:00","2019/07/17 14:59:59","2019/07/22 14:59:59","500263","bgm_M106","bgm_M106","104401","2019/06/24 15:00:00","1768","1060","60","50","0","0","0"
"10004","2019/07/27 15:00:00","2019/07/30 15:00:00","2019/08/19 14:59:59","2019/08/24 14:59:59","500164","bgm_M112","bgm_M112","107601","2019/07/27 15:00:00","1768","1060","60","50","0","0","0"
"10005","2019/08/26 15:00:00","2019/08/29 15:00:00","2019/09/17 14:59:59","2019/09/22 14:59:59","500284","bgm_M121","bgm_M121","907901","2019/08/26 15:00:00","1768","1060","60","50","0","0","0"
"10006","2019/09/28 15:00:00","2019/10/01 15:00:00","2019/10/20 14:59:59","2019/10/25 14:59:59","500096","bgm_M128","bgm_M128","104701","2019/09/28 15:00:00","1768","1060","60","50","0","0","0"
"10007","2019/10/27 15:00:00","2019/10/30 15:00:00","2019/11/17 14:59:59","2019/11/21 14:59:59","500264","bgm_M135","bgm_M135","108201","2019/10/27 15:00:00","1768","1060","60","50","0","0","0"
"10008","2019/11/25 15:00:00","2019/11/28 15:00:00","2019/12/17 14:59:59","2019/12/21 14:59:59","500143","bgm_M162","bgm_M162","100901","2019/11/25 15:00:00","1768","1060","60","50","0","0","0"
"10009","2019/12/28 15:00:00","2019/12/31 15:00:00","2020/01/16 14:59:59","2020/01/20 14:59:59","500114","bgm_M171","bgm_M171","108501","2019/12/28 15:00:00","1768","1060","60","50","0","0","0"
"10010","2020/01/27 15:00:00","2020/01/30 15:00:00","2020/02/13 14:59:59","2020/02/17 14:59:59","500553","bgm_M182","bgm_M182","108901","2020/01/27 15:00:00","1768","1060","60","50","0","0","0"
"10011","2020/02/24 15:00:00","2020/02/27 15:00:00","2020/03/12 14:59:59","2020/03/16 14:59:59","500600","bgm_M189","bgm_M189","109001","2020/02/24 15:00:00","1768","1060","60","50","0","0","0"
"10012","2020/03/29 15:00:00","2020/04/01 15:00:00","2020/04/15 14:59:59","2020/04/19 14:59:59","500013","bgm_M206","bgm_M206","101401","2020/03/29 15:00:00","1768","1060","60","50","0","0","0"
"10013","2020/04/26 15:00:00","2020/04/29 15:00:00","2020/05/13 14:59:59","2020/05/17 14:59:59","500133","bgm_M215","bgm_M215","109301","2020/04/26 15:00:00","1768","1060","60","50","0","0","0"
"10014","2020/05/11 15:00:00","2020/05/13 15:00:00","2020/05/20 14:59:59","2020/05/22 14:59:59","500213","bgm_M32","bgm_M32","101201","2020/05/11 15:00:00","1768","1060","60","50","10001","0","0"
"10015","2020/05/25 15:00:00","2020/05/28 15:00:00","2020/06/11 14:59:59","2020/06/15 14:59:59","500650","bgm_M223","bgm_M223","109501","2020/05/25 15:00:00","1768","1060","60","50","0","0","0"
"10016","2020/06/13 15:00:00","2020/06/15 15:00:00","2020/06/22 14:59:59","2020/06/24 14:59:59","500193","bgm_M98","bgm_M98","103601","2020/06/13 15:00:00","1768","1060","60","50","10002","0","0"
"10017","2020/06/27 15:00:00","2020/06/30 15:00:00","2020/07/14 14:59:59","2020/07/18 14:59:59","500175","bgm_M228","bgm_M228","109701","2020/06/27 15:00:00","1768","1060","60","50","0","0","0"
"10018","2020/07/13 15:00:00","2020/07/15 15:00:00","2020/07/22 14:59:59","2020/07/24 14:59:59","500263","bgm_M106","bgm_M106","104401","2020/07/13 15:00:00","1768","1060","60","50","10003","0","0"
"10019","2020/07/27 15:00:00","2020/07/30 15:00:00","2020/08/13 14:59:59","2020/08/17 14:59:59","500683","bgm_M237","bgm_M237","110101","2020/07/27 15:00:00","1600","1060","12","50","0","0","0"
"10020","2020/08/12 15:00:00","2020/08/14 15:00:00","2020/08/21 14:59:59","2020/08/23 14:59:59","500164","bgm_M112","bgm_M112","107601","2020/08/12 15:00:00","1768","1060","60","50","10004","0","0"
"10021","2020/08/28 15:00:00","2020/08/31 15:00:00","2020/09/14 14:59:59","2020/09/18 14:59:59","500713","bgm_M245","bgm_M245_02","110501","2020/08/28 15:00:00","1768","1060","60","50","0","0","0"
"10022","2020/09/12 15:00:00","2020/09/14 15:00:00","2020/09/21 14:59:59","2020/09/23 14:59:59","500284","bgm_M121","bgm_M121","108001","2020/09/12 15:00:00","1768","1060","60","50","10005","0","0"
"10023","2020/09/26 15:00:00","2020/09/29 15:00:00","2020/10/13 14:59:59","2020/10/17 14:59:59","500731","bgm_M254","bgm_M254","110701","2020/09/26 15:00:00","1800","1060","34","50","0","0","0"
"10024","2020/10/13 15:00:00","2020/10/15 15:00:00","2020/10/22 14:59:59","2020/10/24 14:59:59","500096","bgm_M128","bgm_M128","104701","2020/10/13 15:00:00","1768","1060","60","50","10006","0","0"
"10025","2020/10/26 15:00:00","2020/10/29 15:00:00","2020/11/12 14:59:59","2020/11/16 14:59:59","505033","bgm_M265","bgm_M265_Top","111201","2020/10/26 15:00:00","1768","1060","60","50","0","0","0"
"10026","2020/11/14 15:00:00","2020/11/16 15:00:00","2020/11/23 14:59:59","2020/11/25 14:59:59","500264","bgm_M135","bgm_M135","108201","2020/11/14 15:00:00","1768","1060","60","50","10007","0","0"
