id,talk_id,chara_index,talk_text,sheet_name,cue_name,direction
"1000101","10001","1","훗훗후, 이걸로 카야삐와 보스가 돌아보게 하는 거예요!","vo_minigame_1004","vo_minigame_1004_top_1_000","2"
"1000201","10002","1","끝말잇기 싸움, 오빠도 도와주세요","vo_minigame_1004","vo_minigame_1004_top_1_003","2"
"1000301","10003","2","어떤 싸움이든 내게 건다면 받아주는 게 싸움꾼이다! 상대해 주지!","vo_minigame_1004","vo_minigame_1004_top_1_004","1"
"1000401","10004","2","석판으로 끝말잇기인가…… 이노리 녀석 재미있는 생각을 하네","vo_minigame_1004","vo_minigame_1004_top_1_005","1"
"1000501","10005","2","끝말잇기든 뭐든 되받아쳐 주지","vo_minigame_1004","vo_minigame_1004_top_1_006","1"
"1000601","10006","3","크릉……(나, 배고파)","vo_minigame_1004","vo_minigame_1004_top_1_007","2"
"1000701","10007","3","크르르르릉(끝말잇기 재밌어)","vo_minigame_1004","vo_minigame_1004_top_1_008","2"
"1000801","10008","3","크르르르릉!(이노리는 좋은 녀석)","vo_minigame_1004","vo_minigame_1004_top_1_009","2"
"1000901","10009","1","카야삐가 상대라도 봐주지 않을 거예요","vo_minigame_1004","vo_minigame_1004_top_2_010","2"
"1000902","10009","2","훌륭해! 하기로 한 이상 진심으로 덤비라고","vo_minigame_1004","vo_minigame_1004_top_2_011","1"
"1001001","10010","1","캬야삐, 사과하려면 지금이에요","vo_minigame_1004","vo_minigame_1004_top_2_012","2"
"1001002","10010","2","이노리야말로 울면서 애원하려면 지금이라고?","vo_minigame_1004","vo_minigame_1004_top_2_013","1"
"1001101","10011","1","카야삐, 앞으로는 지성의 시대라고요?","vo_minigame_1004","vo_minigame_1004_top_2_014","2"
"1001102","10011","2","잠깐! 내가 바보라는 듯 말하지 마!!","vo_minigame_1004","vo_minigame_1004_top_2_015","1"
"1001201","10012","1","자, 우리의 힘을 보여주는 거예요","vo_minigame_1004","vo_minigame_1004_top_2_016","1"
"1001202","10012","3","크릉!(맡겨줘!)","vo_minigame_1004","vo_minigame_1004_top_2_017","2"
"1001301","10013","1","옳지 옳지, 좋아요 잘하면 초콜릿을 줄게요!","vo_minigame_1004","vo_minigame_1004_top_2_018","1"
"1001302","10013","3","크릉!(나 초콜릿 좋아)","vo_minigame_1004","vo_minigame_1004_top_2_019","2"
"1001401","10014","2","저기 이노리…… 혹시 당초 목적 잃어버리지 않았지?","vo_minigame_1004","vo_minigame_1004_top_2_023","1"
"1001402","10014","1","물론 기억해요 카야삐를 쓰러뜨리고 우리의 지능을 증명하는 거예요","vo_minigame_1004","vo_minigame_1004_top_2_024","2"
"1001501","10015","2","아무리 이노리가 상대라도 승리를 양보할 생각은 없으니까!","vo_minigame_1004","vo_minigame_1004_top_2_025","1"
"1001502","10015","1","바라는 바입니다 봐주기 없기예요","vo_minigame_1004","vo_minigame_1004_top_2_026","2"
"1001601","10016","2","헷, 꽤 하잖아","vo_minigame_1004","vo_minigame_1004_top_2_027","1"
"1001602","10016","1","카야삐도 생각보다 잘하는군요!","vo_minigame_1004","vo_minigame_1004_top_2_028","2"
"1001701","10017","2","어~이, 모조 드래곤?","vo_minigame_1004","vo_minigame_1004_top_2_029","1"
"1001702","10017","3","크릉!?(힉!)","vo_minigame_1004","vo_minigame_1004_top_2_030","2"
"1001801","10018","2","아니이, 그땐 미안했어 하하핫","vo_minigame_1004","vo_minigame_1004_top_2_031","1"
"1001802","10018","3","크르르르……(카야삐 무서웠어)","vo_minigame_1004","vo_minigame_1004_top_2_032","2"
"1001901","10019","2","넌…… 정말 멍청한 얼굴을 하고 있네","vo_minigame_1004","vo_minigame_1004_top_2_033","1"
"1001902","10019","3","크릉……(네가 할 말이냐)","vo_minigame_1004","vo_minigame_1004_top_2_034","2"
"1002001","10020","3","크릉……(배고파 초콜릿 줘)","vo_minigame_1004","vo_minigame_1004_top_2_044","2"
"1002002","10020","2","뭐야? 졸린 거야?","vo_minigame_1004","vo_minigame_1004_top_2_045","1"
"1002101","10021","3","크르릉(이 녀석…… 위험해)","vo_minigame_1004","vo_minigame_1004_top_2_046","2"
"1002102","10021","2","응? 뭐지? 내 사제라도 되고 싶어?","vo_minigame_1004","vo_minigame_1004_top_2_047","1"
"1002201","10022","3","크릉…(카야삐 멍청이)","vo_minigame_1004","vo_minigame_1004_top_2_048","2"
"1002202","10022","2","이봐, 지금 무례한 생각 했지?","vo_minigame_1004","vo_minigame_1004_top_2_049","1"
"1002301","10023","2","저기, 이거 언제까지 할 거야?","vo_minigame_1004","vo_minigame_1004_top_3_058","1"
"1002302","10023","1","카야삐가 항복할 때까지입니다!","vo_minigame_1004","vo_minigame_1004_top_3_059","2"
"1002303","10023","3","크르릉!(항복해!)","vo_minigame_1004","vo_minigame_1004_top_3_060","2"
"1002401","10024","3","크릉!(이노리 초콜릿 줘)","vo_minigame_1004","vo_minigame_1004_top_3_065","2"
"1002402","10024","1","어쩔 수 없군요, 너무 많이 먹으면 안 돼요","vo_minigame_1004","vo_minigame_1004_top_3_066","1"
"1002403","10024","2","초콜릿 선물, 상당히 마음에 들었나 보네","vo_minigame_1004","vo_minigame_1004_top_3_067","1"
"1002501","10025","3","크릉!(카야삐에게는 안 져!)","vo_minigame_1004","vo_minigame_1004_top_3_068","2"
"1002502","10025","2","오? 뭐야? 배라도 고픈 건가?","vo_minigame_1004","vo_minigame_1004_top_3_069","1"
"1002503","10025","1","……말이 전혀 통하고 있지 않아요","vo_minigame_1004","vo_minigame_1004_top_3_070","2"
