music_id,name,total_playing_time,listen_start_time,detail,sheet_id,cue_id
"1","Lost Princess","01:33","00:58","캐릭터 송\n\n시간 / 01:33\n노래 / 페코린느(MㆍAㆍO)\n 콧코로(이토 미쿠)\n 캬루(타치바나 리카)\n작사 / 시보리\n작곡 / 타나카 코헤이\n편곡 / 네기시 타카유키","bgm_M152","bgm_M152"
"2","Connecting Happy!!","01:56","01:01","캐릭터 송\n\n시간 / 01:56\n노래 / 페코린느(MㆍAㆍO)\n 콧코로(이토 미쿠)\n 캬루(타치바나 리카)\n작사 / 하타 유키\n작곡 / 타카오 소노스케\n편곡 / 나라 유우키","bgm_M153","bgm_M153"
"3","여행의 시작","01:48","00:00","메인 퀘스트\n\n시간 / 01:48\n작곡 / 혼다 아키히로(Cygames)\n편곡 / 이토 츠바사","bgm_M61","bgm_M61_juke"
"4","숲에 부는 바람","01:35","00:00","메인 퀘스트\n\n시간 / 01:35\n작곡 / 혼다 아키히로(Cygames)\n편곡 / 카와이 히데히로","bgm_M62","bgm_M62_juke"
"5","메사르팀","01:18","00:00","클랜전 \n\n시간 / 01:18\n작곡 / 니시키 야스노리\n편곡 / 니시키 야스노리","bgm_M90","bgm_M90_juke"
"6","하츠네의 선물 대작전","01:02","00:00","스토리 이벤트 테마\n-｢Smiley Contrast｣어레인지\n\n시간 / 01:02\n작곡 / 와타나베 체루\n편곡 / 카토 케이","bgm_M32","bgm_M32_juke"
"7","지즈","02:34","00:00","스토리 이벤트 보스 배틀\n\n시간 / 02:34\n작곡 / 타다 아키후미\n편곡 / 타다 아키후미","bgm_M47","bgm_M47_juke"
"8","Smiley Contrast","01:40","00:57","캐릭터 송\n\n시간 / 01:40\n노래 / 하츠네(오오하시 아야카)\n 시오리(코시미즈 아미)\n작사 /이소가이 요시에\n작곡 / 와타나베 체루\n편곡 / 와타나베 체루","bgm_M149","bgm_M149"
"9","미노타우로스","00:59","00:00","클랜전 \n\n시간 / 00:59\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M97","bgm_M97_juke"
"10","리틀 리리컬 어드벤쳐","01:00","00:00","스토리 이벤트 테마\n-｢리틀 어드벤쳐｣어레인지\n\n시간 / 01:00\n작곡 / 이케다 켄토\n편곡 / 니시무라 신고","bgm_M98","bgm_M98_juke"
"11","알마","02:31","00:00","스토리 이벤트 보스 배틀\n\n시간 / 02:31\n작곡 / 니시키 야스노리\n편곡 / 니시키 야스노리","bgm_M102","bgm_M102_juke"
"12","리틀 어드벤쳐","01:22","00:45","캐릭터 송\n\n시간 / 01:22\n노래 / 쿄우카(오구라 유이)\n 미소기(모로호시 스미레)\n 미미(히다카 리나)\n작사 / Mitsu\n작곡 / 이케다 켄토\n편곡 / 이케다 켄토","bgm_M145","bgm_M145"
"13","글러튼","01:07","00:00","클랜전 \n\n시간 / 01:07\n작곡 /에하라 다이스케\n편곡 /에하라 다이스케","bgm_M139","bgm_M139_juke"
"14","트릭 오어 푸딩! 약속의 할로윈 파티","01:01","00:00","스토리 이벤트 테마\n-｢좀 더! 두 사람의 파티 나이트｣어레인지\n\n시간 / 01:01\n작곡 / TAKT\n편곡 / 니시무라 신고","bgm_M135","bgm_M135_juke"
"15","잭 오 푸딩","02:26","00:00","스토리 이벤트 보스 배틀\n\n시간 / 02:26\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M138","bgm_M138_juke"
"16","좀 더! 두 사람의 파티 나이트","01:21","00:46","캐릭터 송\n\n시간 / 01:21\n노래 / 시노부(오오츠보 유카)\n 미야코(아마미야 소라)\n작사 / 카메이 히로유키(Cygames)\n작곡 / TAKT\n편곡 / TAKT","bgm_M161","bgm_M161"
"17","빛나는 얼음 수정","01:31","00:00","메인 퀘스트\n\n시간 / 01:31\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M140","bgm_M140_juke"
"18","Shining Future","02:01","01:00","캐릭터 송\n\n시간 / 02:01\n노래 / 노조미(히카사 요코)\n 치카(후쿠하라 아야카)\n 츠무기(키도 이부키)\n작사 / 소노 쥬리\n작곡 / 타케다 조이\n편곡 / TAKT","bgm_M150","bgm_M150"
"19","바람의 맹세","01:31","00:37","캐릭터 송\n\n시간 / 01:31\n노래 / 치카(후쿠하라 아야카)\n작사 / 노무라 이쿠미\n작곡 / 우츠미 타카아키\n편곡 / 우츠미 타카아키","bgm_M143","bgm_M143"
"20","너의 미소가 보고 싶으니까","01:47","00:54","캐릭터 송\n\n시간 / 01:47\n노래 / 노조미(히카사 요코)\n작사 / Manami\n작곡 / 우츠미 타카아키\n편곡 / 오카노 유지로","bgm_M144","bgm_M144"
"21","장난꾸러기의 마음!","01:34","00:48","캐릭터 송\n\n시간 / 01:34\n노래 / 츠무기(키도 이부키)\n작사 / 이소가이 요시에\n작곡 / 이소가이 요시에\n편곡 / 우츠미 타카아키","bgm_M148","bgm_M148"
"22","불온한 분위기와 맞서는 투지","01:46","00:00","메인 퀘스트\n\n시간 / 01:46\n작곡 / 혼다 아키히로(Cygames)\n편곡 / 오카데 리나","bgm_M42","bgm_M42_juke"
"23","트윈 피그즈","01:07","00:00","클랜전 \n\n시간 / 01:07\n작곡 / 니시키 야스노리\n편곡 / 니시키 야스노리","bgm_M104","bgm_M104_juke"
"24","뱀파이어 헌터 with 이리야","00:54","00:00","스토리 이벤트 테마\n-｢Peaceful*여주 볶음｣어레인지\n\n시간 / 00:54\n작곡 / 오노 타카미츠\n편곡 / 히가시오지 켄타","bgm_M106","bgm_M106_juke"
"25","가르그","03:18","00:00","스토리 이벤트 보스 배틀\n\n시간 / 03:18\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M109","bgm_M109_juke"
"26","Peaceful*여주 볶음","01:30","00:44","캐릭터 송\n\n시간 / 01:30\n노래 / 마호(우치다 마아야)\n 카오리(타카모리 나츠미)\n작사 /이소가이 요시에\n작곡 / 오노 타카미츠\n편곡 / 타마키 치히로","bgm_M151","bgm_M151"
"27","레사스 팔트","01:12","00:00","클랜전 \n\n시간 / 01:12\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M166","bgm_M166_juke"
"28","트와일라이트 브레이커즈","01:30","00:00","스토리 이벤트 테마\n-｢최강이지, 그치?｣어레인지\n\n시간 / 01:30\n작곡 / Heart's Cry\n편곡 / 타다 아키후미","bgm_M162","bgm_M162_juke"
"29","올램","02:02","00:00","스토리 이벤트 보스 배틀\n\n시간 / 02:02\n작곡 / 히가시오지 켄타\n편곡 / 히가시오지 켄타","bgm_M165","bgm_M165_juke"
