id,unit_id,event_id,condition_mission_id,top_description,description_1,description_2
"10","107601","20004","72004021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"12","108001","20005","72005021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"15","108201","20007","72007021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"17","108501","20009","72009021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"19","108901","20010","72010021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"21","109001","20011","72011021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"22","109301","20013","72013021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"23","110101","20015","72015021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"24","110501","20016","72016021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"25","111201","20018","72018021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"26","111601","20020","72020021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"27","112101","20021","72021021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"28","112301","20022","72022021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"29","113001","20025","72025021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"30","113201","20026","72026021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"31","113501","20027","72027021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"32","114101","20029","72029021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"33","114601","20031","72031021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"34","114701","20032","72032021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"35","115601","20033","72033021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
"36","115801","20035","72035021","보스 NORMAL 토벌로 오픈!","[3C404E]이벤트를 진행하여 보스에게 도전!\n보스 NORMAL을 토벌하면 한정 캐릭터 획득!![-]","[3C404E]보스 NORMAL 토벌로 오픈!"
