id,room_item_id,start_date,end_date,get_date,room_announcement_name
"1","2801","2021/12/01 15:00","2030/12/31 23:59:59","",""
"2","2802","2021/12/21 15:00","2030/12/31 23:59:59","",""
"3","2307","2022/03/16 15:00","2030/12/31 23:59:59","2022/03/16 15:00",""
"4","2308","2022/03/16 15:00","2030/12/31 23:59:59","2022/03/16 15:00",""
"5","2806","2022/03/10 15:00","2030/12/31 23:59:59","",""
"6","2808","2022/03/28 15:00","2030/12/31 23:59:59","2023/04/13 15:00",""
"7","2809","2022/06/30 15:00","2030/12/31 23:59:59","",""
"8","2814","2022/08/29 15:00","2030/12/31 23:59:59","2022/08/29 15:00",""
"9","2804","2023/02/17 15:00","2030/12/31 23:59:59","2023/02/17 15:00","오마 지역 진흥 포스터\n『새해 툰누스 낚시 도안』"
"10","2816","2023/03/16 05:00","2030/12/31 23:59:59","",""
"11","2818","2023/03/29 15:00","2030/12/31 23:59:59","",""
"12","2805","2029/05/15 15:00","2030/12/31 23:59:59","2029/05/15 15:00",""
