id,discription,type_1,type_2,type_3,type_4
"2001","「{0}」 {1}일째 획득한 아이템입니다.","1","2","0","0"
"2002","「{0}」에서 획득한 아이템입니다.","3","0","0","0"
"2003","「{0}」에서 획득한 아이템입니다.","4","0","0","0"
"2004","배틀 아레나 {0}위 랭킹 보상입니다.","5","0","0","0"
"2005","프린세스 아레나 {0}위 랭킹 보상입니다.","6","0","0","0"
"2006","{0}월 클랜전 {1} 최종 랭킹 {2}위 보상입니다.","10","11","7","0"
"2007","{0}월 클랜전 월간 랭킹 {1}위 보상입니다.","10","8","0","0"
"2008","{0}에서 획득한 보상입니다.","9","0","0","0"
"2009","{0}월 클랜전 랭킹 {2}위 보상입니다.","10","11","7","0"
"2010","「{0}」 {1}일째 보상 아이템입니다.","1","2","0","0"
"2011","「{0}」 {1}일째 「{2}」에서 획득한 아이템입니다.","1","2","16","0"
"2012","「{0}」 {1}일째 획득한 아이템입니다.","17","2","0","0"
"2013","「{0}」에서 획득한 아이템입니다.","1","0","0","0"
"2014","{0}월 클랜전 {2}회차 달성 보상입니다.","10","11","19","0"
"2015","「{0}」의 추가 보상입니다.","20","0","0","0"
"2016","{0}의 답례로 받은 아이템입니다.","1","0","0","0"
"3001","길드 하우스 2층 오픈 시 획득한 아이템입니다.","0","0","0","0"
"3002","길드 하우스 3층 오픈 시 획득한 아이템입니다.","0","0","0","0"
"8901","공식 카페 이벤트 달성 보상입니다.","0","0","0","0"
"8902","더욱 노력하는 길드 관리 협회가 되겠습니다.","0","0","0","0"
"8903","죄송한 마음을 담아 선물을 드립니다.","0","0","0","0"
"8904","감사의 마음을 담아 선물을 드립니다.","0","0","0","0"
"8905","「길드관리협회」 CM코니의 깜짝 선물입니다.","0","0","0","0"
"8906","「길드관리협회」 1일차 출석 선물입니다.","0","0","0","0"
"8907","「길드관리협회」 2일차 출석 선물입니다.","0","0","0","0"
"8908","「길드관리협회」 3일차 출석 선물입니다.","0","0","0","0"
"8909","「길드관리협회」 4일차 출석 선물입니다.","0","0","0","0"
