event_id,chara_index,chara_name,max_dear_point,reference_type,reference_id,episode_unlock_offset_x,episode_unlock_offset_y,dear_point_up_offset_x,dear_point_up_offset_y,condition_story_id
"10053","1","에밀리아","1000","1","109901","0","0","0","0","0"
"10053","2","렘","1000","1","109701","0","0","0","0","0"
"10053","3","람","1000","1","109801","0","0","0","0","0"
"20015","1","스즈나","1000","1","110001","0","0","0","0","0"
"20015","2","미사키","1000","1","110201","0","0","0","0","0"
"20017","1","클로에","1000","1","110801","0","0","0","0","0"
"20017","2","치에루","1000","1","110901","0","0","0","0","0"
"20017","3","유니","1000","1","111001","0","0","0","40","0"
"20018","1","미미","1000","1","111301","0","0","0","0","0"
"20018","2","쿄우카","1000","1","111101","0","0","0","0","0"
"20018","3","미소기","1000","1","111201","0","0","0","0","0"
"20019","1","이노리","1000","1","106601","0","0","0","0","0"
"20019","2","카야","1000","1","106501","0","0","0","0","0"
"20020","3","노조미","1000","1","111601","0","0","0","0","0"
"20020","1","크리스티나","1000","1","111501","0","0","0","0","0"
"20020","2","이리야","1000","1","111701","0","0","0","0","0"
"20022","1","카스미","1000","1","112201","0","0","0","0","0"
"20022","2","시오리","1000","1","112301","0","0","0","0","0"
"20023","1","치에루","1000","1","110901","0","0","0","0","0"
"20023","2","클로에","1000","1","110801","0","0","0","0","0"
"20023","3","유니","1000","1","111001","0","0","0","0","0"
"20024","1","마히루","1000","1","103301","0","0","0","0","0"
"20024","2","린","1000","1","102601","0","0","0","0","0"
"20024","3","리마","1000","1","105201","0","0","0","0","0"
"20024","4","시오리","1000","1","103801","0","0","0","0","0"
"20025","1","리노","1000","2","112901","0","0","0","0","0"
"20025","2","아유미","1000","2","113001","0","0","0","0","0"
"20025","3","히요리","1000","2","900103","0","0","0","0","0"
"20025","4","이노리","1000","2","906601","0","0","0","0","5042004"
"20025","5","호마레","1000","2","106701","0","-40","0","-40","5042004"
"20026","1","루카","1000","1","113101","0","-40","0","-40","0"
"20026","2","나나카","1000","1","113301","0","0","0","0","0"
"20026","3","안나","1000","1","113201","0","0","0","0","0"
"10075","1","요리","1000","1","113801","0","0","0","0","0"
"10075","2","아카리","1000","1","113701","0","0","0","0","0"
"10077","1","츠무기","1000","1","113901","0","0","0","0","0"
"10077","2","레이","1000","1","114001","0","0","0","0","0"
"10077","3","마츠리","1000","1","114101","0","0","0","0","0"
"10079","1","모니카","1000","1","114201","0","0","0","0","0"
"10079","2","토모","1000","1","114301","0","0","0","0","0"
"10081","1","아키노","1000","1","114401","0","0","0","0","0"
"10081","2","사렌","1000","1","114501","0","0","0","0","0"
"10083","1","페코린느","1000","1","111801","0","0","0","0","0"
"10083","2","콧코로","1000","1","111901","0","0","0","0","0"
"10083","3","캬루","1000","1","112001","0","0","0","0","0"
"10083","4","무이미","1000","1","114701","0","0","0","0","5056002"
"10083","5","네네카","1000","1","115001","0","0","0","0","5056002"
"10089","1","리마","1000","1","115801","0","0","0","0","0"
"10089","2","마호","1000","1","116001","0","0","0","0","5061002"
"10089","3","마코토","1000","1","115901","0","0","0","0","5061003"
"10093","1","이노리","1000","1","116501","0","0","0","0","0"
"10093","2","카야","1000","1","116601","0","0","0","0","0"
"10068","1","아오이","1000","1","116701","0","0","0","0","0"
"10076","1","카오리","1000","1","117701","0","0","0","0","0"
"10076","2","니논","1000","1","117801","0","0","0","0","0"
"10076","3","스즈나","1000","1","117901","0","0","0","0","0"
"10078","1","이오","1000","1","119001","0","0","0","0","0"
"10078","2","쿠우카","1000","1","119101","0","0","0","0","0"
"10088","1","쿠루미","1000","1","121301","0","0","0","0","0"
"10088","2","미사키","1000","1","121401","0","0","0","0","0"
"10090","1","아유미","1000","1","121501","0","0","0","0","0"
"10090","2","이노리","1000","1","121601","0","0","0","0","0"
"10094","1","유카리","1000","1","122201","0","0","0","0","0"
"10094","2","아오이","1000","1","122101","0","0","0","0","0"
"10094","3","쥰","1000","1","123401","0","0","0","0","0"
