arcade_id,title,start_time,price,sheet_id,cue_id,where_type,banner_start_time,banner_end_time,description
"1001","오빠 쟁탈!\n누구의 초콜릿이 맛있을깝SHOW","2020-10-15 15:00:00","10000","bgm_M199","bgm_M199_juke","1002","2030/12/31 15:00:00","2030/12/31 15:00:00","애정이 듬뿍 담긴 초콜릿 케이크를\n완성하자!\n무지막지하게 귀여운 터치 게임!"
"1002","쿠우카 대회전\n비행 도중 엑스터시","2020-10-15 15:00:00","10000","bgm_M227","bgm_M227_juke","1003","2030/12/31 15:00:00","2030/12/31 15:00:00","대회전! 쿠우카!\n최고의 엑스터시는 여기에!\n당겨서 날리면, 하늘 여행!"
"1003","카오리의 마부이식 공수도장","2020-10-15 15:00:00","10000","bgm_M249","bgm_M249_juke","1004","2030/12/31 15:00:00","2030/12/31 15:00:00","이것이야말로 류큐의 혼!\n다가오는 마지문을 쓰러뜨리는\n경쾌한 액션 게임!"
"1004","대격전! 끝말잇기 드래곤즈","2020-12-29 15:00:00","10000","bgm_M277","bgm_M277_juke","1005","2030/12/31 15:00:00","2030/12/31 15:00:00","대열전!\n드래곤즈 네스트식\n일대일 지능전 끝말잇기!"
"1005","찍찍 패닉!\n치즈 지키기 대작전!","2021-07-01 15:00:00","10000","bgm_M355_Lofi","bgm_M355_Lofi_juke","1006","2030/12/31 15:00:00","2030/12/31 15:00:00","치즈를 지켜낼 수 있을까!?\n순발력을 시험하는\n반사 신경계 캐주얼 게임!"
"1006","맹훈 타격도!\n미사토의 홈런 연습","2021-10-05 15:00:00","10000","bgm_M393","bgm_M393","1007","2030/12/31 15:00:00","2030/12/31 15:00:00","노려라 홈런 타자!\n미트 타이밍이 관건\n스포츠 액션 게임!"
"1007","카르미나 서머 라이브\n라이브 공연장 굿즈 에어리어","2022-09-29 15:00:00","10000","bgm_M500","bgm_M500","1008","2030/12/31 15:00:00","2030/12/31 15:00:00","카르미나 팬 대흥분!\n라이브 응원 굿즈를 손에 넣고\n노려라 「카르미나 최애」!"
"1008","미야코's 키친 궁극으로의 길","2023-01-16 15:00:00","10000","bgm_M540","bgm_M540","1009","2030/12/31 15:00:00","2030/12/31 15:00:00","렛츠 쿠킹!\n미야코와 푸딩을 만들고 먹고\n푸딩의 궁극을 향한 길을 나아가자!"
"1009","Happy Anniv. 스페셜 \n랜드솔 퀴즈 커넥트!","2023-03-16 15:00:00","0","bgm_M569","bgm_M569","1010","2023/03/16 15:00:00","2023/03/29 14:59:59","5명이 한 팀이 되어 힘을 합쳐 다종다\n양한 장르의 퀴즈에 도전! 노려라, 퀴즈 프린세스!"
"1010","달려 나가라 한여름!\n얼티메이트 비치 플래그스","2023-08-16 15:00:00","10000","bgm_M605","bgm_M605","1011","2030/12/31 15:00:00","2030/12/31 15:00:00","모래사장을 달리는 프린세스!\n우당탕탕 각종 코스에 도전하는,\n남쪽 섬의 비치 플래그스!"
