equipment_id,equipment_name,description,promotion_level,craft_flg,equipment_enhance_point,sale_price,require_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,enable_donation,accuracy
"130011","냥피언 벨트","히요리가 착용하는 벨트. 늠름한 짐승의 위엄이 서린 버클은 전투 본능을 북돋고, 주먹에 더 큰 힘을 실어준다.","98","1","0","0","1","0","94","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"130021","블로섬 위시","유이가 착용한 카튜샤. 귀엽게 달린 꽃 레이스와 장식은 동료를 지키기 위한 치유의 힘을 증가시킨다.","98","1","0","0","1","0","0","46","5","5","0","0","0","0","0","0","0","0","5","0","0","0","0"
"130031","게일 글러브","레이가 애용하고 있는 글로브. 공격과 수비를 함께 하는 글로브의 강력한 찌르기는 앞을 가로막는 어떠한 적도 꿰뚫는다.","98","1","0","0","1","110","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130041","트릭 기프트","미소기가 최고 걸작이라 자부하는 장난 상자. 아이가 만들었다고 우습게 보지 마시길, 겉모습의 임팩트와 충격음으로 백발백중 적을 깜짝 놀라게 한다.","98","1","0","0","1","0","67","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130051","저스티스 메달","마츠리가 소중히 여기는 기사단에서 받은 훈장. 빛나는 메달을 볼 때마다 마츠리의 정의감은 강해지고 어떠한 악에도 맞서 싸운다.","98","1","0","0","1","130","0","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130061","데몬즈 트라이던트","아카리의 사랑을 한몸에 받는 악마의 창. 무기에 감춰진 강대한 마력은 소악마를 자극적인 마녀로 화려하게 변신하게 한다.","98","1","0","0","1","0","0","72","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130071","영감 고스트 푸딩","재료 하나하나 엄선하여 만든 미야코의 최애 간식, 궁극의 거대 푸딩. 승천할 것만 같은 맛으로 무심코 몸이 투명해질 정도.","98","1","0","0","1","230","0","0","9","3","0","0","0","0","3","0","0","0","0","0","0","0","0"
"130081","글리터 콤팩트","유키가 애용하는 콤팩트. 눈부신 빛을 뿜는 장식이 유키의 아름다움을 돋보이게 하여 전 인류에게 지대한 영향을 준다고 한다.","98","1","0","0","1","0","0","63","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130091","나선영격질풍비검","질풍의 명희(헤카테)가 쓰는 마법 장비. 평범한 사람은 마력에 압도되어 폐인이 된다. 노을빛 칼날의 어둠은 질풍이 되어 우매한 자들을 나락에 빠뜨린다.","98","1","0","0","1","0","0","90","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"130101","퓨어 메르헨 완드","귀엽고 현란한 마법 지팡이.\n흔들면 서포트 마법과 함께 메르헨틱한\n바람이 불며 마호마호 왕국의 가호가 부여된다.","98","1","0","0","1","0","0","42","6","5","0","0","0","0","0","0","0","0","5","0","0","0","0"
"130111","프로미넌스 애로우","선명한 불꽃이 깃든 리노의 전용 마법 화살. 정열적인 마음이 불꽃의 근원이기에 그 일격은 전투의 승패를 가르는 높은 위력을 뽐낸다.","98","1","0","0","1","0","92","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"130121","미티아☆리본","시오리가 직접 만들어 하츠네에게 선물한 리본. 빛나는 별에 담긴 시오리의 마음이 언니의 마력과 호응하여 적의 마법 방어력을 낮춘다.","98","1","0","0","1","0","0","88","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"130131","나나카 최강 로드","나나카가 사용하는 마법 지팡이.\n천재 마법 소녀의 전뇌에 섬광이 번쩍이며\n드높아진 마력을 주입한 초절정 마법으로\n적을 공격할 수 있는 것이다!","98","1","0","0","1","0","0","90","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0"
"130141","디텍티브 루페","카스미가 애용하는 탐정 도구 중 하나.\n여러 사건을 함께 해결해 온 이 돋보기는\n어떤 세세한 단서도 놓치지 않고 상대의\n퇴로를 끊는다.","98","1","0","0","1","0","0","70","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130151","아가페 베일","미사토가 착용하고 있는 베일. 투명한 베일에서 흘러나오는 미사토의 자애로움이 모두의 정신력을 드높여 마법 크리티컬이 증가한다.","98","1","0","0","1","0","0","51","3","7","0","0","0","0","0","0","0","0","3","0","0","0","0"
"130161","크리티컬 키스","스즈나의 비장의 립스틱.\n그 선명한 붉은빛은 귀여움과\n요염함을 함께 가지고 있어\n입술에 바르면 누구든 눈을 떼지 못한다.","98","1","0","0","1","0","98","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"130171","구양당수비전서","카오리가 사용하는 류큐 공수도의 오의가 기록된 두루마리. 특수한 술식에 의해 달인의 기운에만 반응하여 글자가 떠오른다고 한다.","98","1","0","0","1","0","94","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"130181","글래머 휩","이오가 교편을 잡을 때 사용하는 회초리. 아무리 재미없는 공부라도 이오의 손을 거치면 달콤한 시간으로 변하고 만다.","98","1","0","0","1","0","0","85","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0"
"130201","토끼씨 블레이드","미미가 애용하는 검. 그 귀여움에 흠뻑 빠진 미미가 휘두르면 겉모습으로는 예상할 수 없는 공격 범위로 적에게 타격을 입힌다.","98","1","0","0","1","0","88","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","3"
