comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
"24015","24","110501","4","카오리(여름)","아우~ 참 안됐다~\n마지문에게 영혼을 뺏겼나~?","1","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","0","4","10021"
"24016","24","110501","4","카오리(여름)","오늘은 춤 동작도 안 좋아~ \n여주처럼 생긴 열매 먹고 힘내자~!","2","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","4","1","10021"
"24017","24","110501","4","카오리(여름)","마지문이 너무 많아서 눈이 돌아갈 것 같아~! \n어질어질해~!","3","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","0","4","10021"
"24018","24","110501","1","카오리(여름)","어떻게든 되겠지, 어떻게든 될 거야 \n다음에 잘하면 돼~! 바다에서 수영하고 기분전환하자~!!","4","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","5.2","2","10021"
"24019","24","110501","5","카오리(여름)","창피한 모습을 \n보여버렸네~\n수영복? 수영복은 상관없는데?","5","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","4.2","6","10021"
"24020","24","110501","2","카오리(여름)","컨디션 좋아~! 이대로 \n바다의 평화를 되돌리자~! \n즐거운 여름이 기다리고 있다구~!","6","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","0","2","10021"
"24021","24","110501","1","카오리(여름)","몇 마리가 덤비든 \n난 마부이를 떨어뜨리지 않을 거야~! 에취! 어라…… 지금 재채기로 떨어졌을지도~?","7","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","6.4","6","10021"
"24022","24","110501","2","카오리(여름)","히~야~사~사♪ \n싸운 후에는 춤을 추면 기분전환이 돼~!","8","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","0","2","10021"
"24023","24","110501","6","카오리(여름)","어라~? 싸우는 사이에 \n수영복이 사라졌어~? \n거기 너, 어디서 보지 않았어~? \n왜 도망가는 거야~?","9","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","10.08","3","10021"
"24024","24","110501","1","카오리(여름)","나는 아직도 기운이 넘쳐~! \n마지문이든 뭐든 \n다 덤비라구~♪","10","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","5","2","10021"
"24025","24","110501","2","카오리(여름)","내 공수도는 세계 최강이야~! \n여름 햇빛이랑 파란 바다도 함께라면 \n나한테 적 따위 없다구~!","11","2019/07/31 12:00:00","2030/12/17 14:59:59","0","0","0","2","10021"
