gacha_id,event_id,gacha_name,item_type,item_id,cost,repeat_step
"10001","10001","하츠네 BOX 뽑기","2","60002","1","5"
"10002","10002","리틀 리리컬 어드벤처 토벌증 교환","2","60012","1","5"
"10004","10004","데인저러스 바캉스! 바닷가의 미식가 프린세스","2","60032","1","5"
"10005","10005","타마키와 미후유의 무인도 0루피 생활 ","2","60042","1","5"
"10006","10006","흑철의 망령","2","60052","1","5"
"10007","10007","트릭 오어 푸딩! 약속의 할로윈 파티","2","60062","1","5"
"10008","10008","트와일라이트 브레이커즈","2","60072","1","5"
"10009","10009","망각의 캐럴","2","60082","1","5"
"10010","10010","신춘 트윙클 크라이시스!","2","60092","1","5"
"10011","10011","배틀 오브 발렌타인! 마음이 부딪히는 스위트 배틀","2","60102","1","5"
"10012","10012","왕도의 명탐정 한탄하는 추적자(스토커)","2","60112","1","5"
"10013","10013","아스트룸에 피는 쌍륜의 꽃","2","60122","1","5"
"10014","10014","복각 하츠네의 선물 대작전","2","60132","1","5"
"10015","10015","쇼군 여행기 흰 날개의 사무라이","2","60142","1","5"
"10016","10016","복각 리틀 리리컬 어드벤처","2","60152","1","5"
"10017","10017","Re:제로부터 모이는 이세계 식탁","2","60162","1","5"
"10018","10018","복각 뱀파이어 헌터 with 이리야 ","2","60172","1","5"
"10019","10019","스즈나 레인보우 스테이지!","2","60182","1","5"
"10020","10020","복각 데인저러스 바캉스! 바닷가의 미식가 프린세스","2","60192","1","5"
"10021","10021","한여름의 마호마호 왕국 물가의 소울 서머","2","60202","1","5"
"10022","10022","타마키와 미후유의 무인도 0루피 생활 ","2","60212","1","5"
"10023","10023","숲의 겁쟁이와 성스러운 학교의 이단아","2","60222","1","5"
"10024","10024","흑철의 망령(나이트메어)","2","60232","1","5"
"10025","10025","리틀 브레이브 할로윈 나이트!","2","60242","1","5"
"10026","10026","트릭 오어 푸딩! 약속의 할로윈 파티","2","60252","1","5"
"10027","10027","드래곤 익스플로러즈","2","60262","1","5"
"10028","10028","트와일라이트 브레이커즈","2","60272","1","5"
"10029","10029","프레젠트 패닉! 랜드솔의 산타들","2","60282","1","5"
"10030","10030","망각의 캐럴","2","60292","1","5"
"10031","10031","질주! 랜드솔 길드 레이스","2","60302","1","5"
"10032","10032","신춘 트윙클 크라이시스!","2","60312","1","5"
"10033","10033","마법소녀 두 사람은 미스티&퓨어리","2","60322","1","5"
"10034","10034","배틀 오브 발렌타인! 마음이 부딪히는 스위트 배틀","2","60332","1","5"
"10035","10035","스타라이트 프린세스 Re:M@STER!","2","60342","1","5"
"10036","10036","스타라이트 프린세스 Re:M@STER!","2","60342","1","5"
"10037","10037","왕도의 명탐정 한탄하는 추적자(스토커)","2","60362","1","5"
"10038","10038","베푸는 재단과 성스러운 학교의 이단아","2","60372","1","5"
"10039","10039","아스트룸에 피는 쌍륜의 꽃","2","60382","1","5"
"10040","10040","목장의 네 농부 가난한 목장 분투기!","2","60392","1","5"
"10041","10041","쇼군 여행기 흰 날개의 사무라이","2","60402","1","5"
"10042","10042","이상한 나라의 리노 작은 앨리스와 희망의 그림책","2","60412","1","5"
"10043","10043","스즈나 레인보우 스테이지!","2","60422","1","5"
"10044","10044","칠석 검객 여정담 하늘에 흐르는 여름의 사랑","2","60432","1","5"
"10045","10045","한여름의 마호마호 왕국 물가의 소울 서머","2","60442","1","5"
"10046","10046","미사토 여름 응원! 꿈을 좇는 한여름의 나인","2","60452","1","5"
"10047","10047","숲의 겁쟁이와 성스러운 학교의 이단아","2","60462","1","5"
"10048","10048","해피 체인지 엔젤즈","2","60472","1","5"
"10049","10049","리틀 브레이브 할로윈 나이트!","2","60482","1","5"
"10050","10050","울려라! 절규! 할로윈 고스트 페스티벌","2","60492","1","5"
"10051","10051","드래곤 익스플로러즈","2","60502","1","5"
"10052","10052","마법 제독 러블리★모니카 렛츠 고! 매지컬 콰르텟!","2","60512","1","5"
