id,mission_id,disp_order,category_icon,receive_text,after_text,gift_message_id,term,repurchase_day,group_id,system_id_1,add_num_1,item_record_id,condition_flg,reward_rate_1,pack_type
"9","17001001","1","403","데일리 쥬얼 팩 {1}일째 아이템 세트","데일리 쥬얼 팩 미수령 쥬얼","0","30","0","0","104","0","1","0","2000","2"
"15","0","0","0","","","0","7","3","1","103","3","0","1","0","1"
"17","0","22","0","","","8918","0","0","0","0","0","86","0","0","6"
"18","0","0","0","","","0","30","3","1","103","3","0","1","0","1"
"19","17001003","2","405","7일간 스태미나 응원 팩 {1}일째 아이템 세트","","9402","7","0","0","103","1","2","0","0","3"
"20","0","2","0","","","9403","0","0","0","0","0","3","0","0","4"
"21","17001002","3","403","데일리 하프 팩 {1}일째 아이템 세트","데일리 하프 팩 미수령 쥬얼","0","30","0","0","0","0","81","0","0","4"
"22","17001034","4","403","데일리 마나 팩 {1}일째 아이템 세트","데일리 마나 팩 미수령 마나","8912","30","0","0","0","0","82","0","0","4"
"23","17001035","5","403","데일리 스태미나 팩 {1}일째 아이템 세트","데일리 스태미나 팩 미수령 스태미나","8917","30","0","0","0","0","83","0","0","4"
"24","0","1","0","","","8915","0","0","0","0","0","84","0","0","6"
"25","0","2","0","","","8916","0","0","0","0","0","85","0","0","6"
"60","0","28","0","","","9427","0","0","0","0","0","10","0","0","4"
"61","0","29","0","","","9428","0","0","0","0","0","11","0","0","4"
"62","0","30","0","","","9429","0","0","0","0","0","16","0","0","4"
"63","0","31","0","","","9430","0","0","0","0","0","17","0","0","4"
"64","0","3","0","","","9319","0","0","0","908","0","15","0","0","5"
"65","0","3","0","","","9319","0","0","0","908","0","18","0","0","5"
"66","0","3","0","","","9319","0","0","0","908","0","19","0","0","5"
"67","0","3","0","","","9319","0","0","0","908","0","20","0","0","5"
"68","0","3","0","","","9319","0","0","0","908","0","23","0","0","5"
"70","0","20","0","","","9419","0","0","0","0","0","10","0","0","4"
"71","0","21","0","","","9420","0","0","0","0","0","11","0","0","4"
"72","0","3","0","","","9319","0","0","0","908","0","13","0","0","4"
"73","0","3","0","","","9319","0","0","0","908","0","14","0","0","4"
"74","0","22","0","","","9421","0","0","0","0","0","3","0","0","4"
"75","0","23","0","","","9422","0","0","0","0","0","4","0","0","4"
"76","0","24","0","","","9423","0","0","0","0","0","5","0","0","4"
"77","0","25","0","","","9424","0","0","0","0","0","6","0","0","4"
"78","0","26","0","","","9425","0","0","0","0","0","7","0","0","4"
"79","0","27","0","","","9426","0","0","0","0","0","8","0","0","4"
"80","0","4","0","","","9403","0","0","0","0","0","3","0","0","4"
"81","0","7","0","","","9404","0","0","0","0","0","4","0","0","5"
"82","0","10","0","","","9405","0","0","0","0","0","5","0","0","5"
"83","0","13","0","","","9406","0","0","0","0","0","6","0","0","6"
