story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,chara_index,condition_event_quest_id,condition_event_boss_id,lock_all_text,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
"6017101","6017","에밀리아와의 신뢰도 에피소드","『길드』의 구조","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017102","6017","에밀리아와의 신뢰도 에피소드","팩의 정체","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017103","6017","에밀리아와의 신뢰도 에피소드","폭신폭신한 관계","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017104","6017","에밀리아와의 신뢰도 에피소드","람과 렘의 구별","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017105","6017","에밀리아와의 신뢰도 에피소드","람과는 친해졌어?","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017106","6017","에밀리아와의 신뢰도 에피소드","렘과는 친해졌어?","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017107","6017","에밀리아와의 신뢰도 에피소드","마나의 소중함","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017108","6017","에밀리아와의 신뢰도 에피소드","랜드솔에는 엘프가 많아","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017109","6017","에밀리아와의 신뢰도 에피소드","아스트룸의 정령술","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017110","6017","에밀리아와의 신뢰도 에피소드","랜드솔 마요네즈 사정","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017201","6017","렘과의 신뢰도 에피소드","랜드솔 맛집 추천","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017202","6017","렘과의 신뢰도 에피소드","좋아하는 장소는?","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017203","6017","렘과의 신뢰도 에피소드","랜드솔 식 휴일 보내는 법","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017204","6017","렘과의 신뢰도 에피소드","이세계에서도 귀여운 언니","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017205","6017","렘과의 신뢰도 에피소드","미식의 적","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017206","6017","렘과의 신뢰도 에피소드","신경 쓰이는 다른 이름","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017207","6017","렘과의 신뢰도 에피소드","람의 좋은 점","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017208","6017","렘과의 신뢰도 에피소드","렘의 독서","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017209","6017","렘과의 신뢰도 에피소드","렘에게 있어서의 에밀리아","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017210","6017","렘과의 신뢰도 에피소드","휴대용이라","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017301","6017","람과의 신뢰도 에피소드","좋아하는 음식","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017302","6017","람과의 신뢰도 에피소드","형제자매는 있어?","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017303","6017","람과의 신뢰도 에피소드","람 일행의 세계","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017304","6017","람과의 신뢰도 에피소드","메이드 옷이 신기해?","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017305","6017","람과의 신뢰도 에피소드","렘을 알고 싶어","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017306","6017","람과의 신뢰도 에피소드","람의 특기인 마법","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017307","6017","람과의 신뢰도 에피소드","람에게 있어서의 에밀리아","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017308","6017","람과의 신뢰도 에피소드","람의 천리안","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017309","6017","람과의 신뢰도 에피소드","다양하게 불려","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6017310","6017","람과의 신뢰도 에피소드","아르바이트를 열심히 하는 이유","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2020/06/30 15:00:00","2030/12/31 14:59:59"
"6019101","6019","스즈나와의 신뢰도 에피소드","바캉스 일정","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/07/30 15:00:00","2030/12/31 14:59:59"
"6019102","6019","스즈나와의 신뢰도 에피소드","바캉스 \n싸움 경보 발령","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2020/07/30 15:00:00","2030/12/31 14:59:59"
