rarity_6_quest_id,unit_id,quest_name,limit_time,recommended_level,reward_group_id,treasure_type,reward_image_1,reward_count_1,reward_image_2,reward_count_2,reward_image_3,reward_count_3,reward_image_4,reward_count_4,reward_image_5,reward_count_5,background,bg_position,wave_group_id,enemy_position_x_1,enemy_local_position_y_1,enemy_size_1,enemy_position_x_2,enemy_local_position_y_2,enemy_size_2,enemy_position_x_3,enemy_local_position_y_3,enemy_size_3,enemy_position_x_4,enemy_local_position_y_4,enemy_size_4,enemy_position_x_5,enemy_local_position_y_5,enemy_size_5,wave_bgm
"2200001","100101","히요리의 해방 퀘스트","90","151","222001001","1","91002","100","20004","10","115556","5","115106","5","0","0","102011","50","220011001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200002","100201","유이의 해방 퀘스트","90","151","222001002","1","91002","100","20004","10","115586","5","125256","5","0","0","102011","50","220021001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200003","100301","레이의 해방 퀘스트","90","151","222001003","1","91002","100","20004","10","115556","5","125016","5","0","0","102011","50","220031001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200004","100401","미소기의 해방 퀘스트","90","187","222001004","1","91002","100","20004","10","126103","5","116133","5","0","0","102011","50","220041001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.6","376","0","0.8","bgm_M259"
"2200006","100601","아카리의 해방 퀘스트","90","181","222001006","1","91002","100","20004","10","116612","5","116582","5","0","0","102011","50","220061001","-376","0","0.8","-188","0","0.6","-1","0","0.8","188","0","0.8","376","0","0.6","bgm_M259"
"2200007","100701","미야코의 해방 퀘스트","90","232","222001007","1","91002","100","20004","10","128162","5","118012","5","0","0","102011","50","220071001","-376","0","0.8","-188","0","0.8","-1","0","0.6","188","0","0.8","376","0","0.8","bgm_M259"
"2200009","100901","안나의 해방 퀘스트","90","262","222001009","1","91002","100","20004","10","119611","5","119551","5","0","0","102011","50","220091001","-376","0","0.8","-188","0","0.6","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200010","101001","마호의 해방 퀘스트","90","148","222001010","1","91002","100","20004","10","125256","5","125463","5","0","0","102011","50","220101001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200011","101101","리노의 해방 퀘스트","90","136","222001011","1","91002","100","20004","10","115554","5","125134","5","0","0","102011","50","220111001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200012","101201","하츠네의 해방 퀘스트","90","154","222001012","1","91002","100","20004","10","115616","5","125226","5","0","0","102011","50","220121001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200013","101301","나나카의 해방 퀘스트","90","208","222001013","1","91002","100","20004","10","117612","5","117552","5","0","0","102011","50","220131001","-376","0","0.8","-188","0","0.6","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200015","101501","미사토의 해방 퀘스트","90","235","222001015","1","91002","100","20004","10","118582","5","118552","5","0","0","102011","50","220151001","-376","0","0.8","-188","0","0.8","-1","0","0.6","188","0","0.8","376","0","0.8","bgm_M259"
"2200016","101601","스즈나의 해방 퀘스트","90","178","222001016","1","91002","100","20004","10","116042","5","116072","5","0","0","102011","50","220161001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200017","101701","카오리의 해방 퀘스트","90","199","222001017","1","91002","100","20004","10","117551","5","117581","5","0","0","102011","50","220171001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.6","bgm_M259"
"2200018","101801","이오의 해방 퀘스트","90","142","222001018","1","91002","100","20004","10","115615","5","115225","5","0","0","102011","50","220181001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200020","102001","미미의 해방 퀘스트","90","187","222001020","1","91002","100","20004","10","126013","5","116043","5","0","0","102011","50","220201001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200021","102101","쿠루미의 해방 퀘스트","90","196","222001021","1","91002","100","20004","10","117191","5","127101","5","0","0","102011","50","220211001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.6","bgm_M259"
