season_id,slot_id,reward_type,reward_id,reward_count,currency_id,price,stock
"1","1","2","21952","1","96001","20000","1"
"1","2","2","21904","1","96001","10000","1"
"1","3","2","41000","1","96001","10000","1"
"1","4","2","31803","5","96001","2000","5"
"1","5","2","31215","5","96001","1500","5"
"1","6","2","31210","5","96001","1500","5"
"1","7","2","31211","5","96001","1500","5"
"1","8","2","90005","5","96001","1250","10"
"1","9","4","140001","10","96001","500","20"
"1","10","2","25001","5","96001","500","10"
"1","11","4","150003","5","96001","100","5"
"1","12","4","150004","5","96001","130","5"
"1","13","4","150005","5","96001","150","5"
"1","14","4","150006","5","96001","180","5"
"1","15","4","150007","5","96001","200","5"
"1","16","4","150008","5","96001","230","5"
"1","17","2","20004","100","96001","500","5"
"1","18","2","22003","100","96001","200","5"
"1","19","2","20004","100","96001","1000","0"
"1","20","2","22003","100","96001","400","0"
