area_id,event_id,area_name,map_type,sheet_id,que_id,start_time,end_time,area_disp,map_id,scroll_width,scroll_height,open_tutorial_id,tutorial_param_1,tutorial_param_2,additional_effect
"10001101","10001","타르굼 지방","201","bgm_M32","bgm_M32","2019/05/01 15:00:00","2019/05/26 14:59:59","1","0","0","0","0","0","0","0"
"10001201","10001","타르굼 지방","201","bgm_M32","bgm_M32","2019/05/01 15:00:00","2019/05/26 14:59:59","1","0","0","0","0","0","0","0"
"10002101","10002","마시나 지방","201","bgm_M98","bgm_M98_2","2019/05/29 15:00:00","2019/06/23 14:59:59","1","0","0","0","0","0","0","0"
"10002201","10002","마시나 지방","201","bgm_M98","bgm_M98_2","2019/05/29 15:00:00","2019/06/23 14:59:59","1","0","0","0","0","0","0","0"
"10003101","10003","랜드솔 교외","201","bgm_M106","bgm_M106","2019/06/27 15:00:00","2019/07/22 14:59:59","1","0","0","0","0","0","0","0"
"10003201","10003","랜드솔 교외","201","bgm_M106","bgm_M106","2019/06/27 15:00:00","2019/07/22 14:59:59","1","0","0","0","0","0","0","0"
"10004101","10004","타파스 해안 주변","201","bgm_M112","bgm_M112","2019/07/30 15:00:00","2019/08/24 14:59:59","1","0","0","0","0","0","0","0"
"10004201","10004","타파스 해안 주변","201","bgm_M112","bgm_M112","2019/07/30 15:00:00","2019/08/24 14:59:59","1","0","0","0","0","0","0","0"
"10005101","10005","일시온의 외딴섬","201","bgm_M121","bgm_M121","2019/08/29 15:00:00","2019/09/22 14:59:59","1","0","0","0","0","0","0","0"
"10005201","10005","일시온의 외딴섬","201","bgm_M121","bgm_M121","2019/08/29 15:00:00","2019/09/22 14:59:59","1","0","0","0","0","0","0","0"
"10006101","10006","왕도 랜드솔","201","bgm_M128","bgm_M128","2019/10/01 15:00:00","2019/10/25 14:59:59","1","0","0","0","0","0","0","0"
"10006201","10006","왕도 랜드솔","201","bgm_M128","bgm_M128","2019/10/01 15:00:00","2019/10/25 14:59:59","1","0","0","0","0","0","0","0"
"10007101","10007","랜드솔 교외","201","bgm_M135","bgm_M135","2019/10/30 15:00:00","2019/11/21 14:59:59","1","1","0","0","0","0","0","0"
"10007102","10007","영혼의 세계","201","bgm_M29","bgm_M29","2019/10/30 15:00:00","2019/11/21 14:59:59","1","2","0","80","1","202","208","0"
"10007103","10007","랜드솔 중심부","201","bgm_M135","bgm_M135","2019/10/30 15:00:00","2019/11/21 14:59:59","1","3","0","0","1","202","209","1"
"10007201","10007","랜드솔 교외","201","bgm_M135","bgm_M135","2019/10/30 15:00:00","2019/11/21 14:59:59","1","1","0","0","0","0","0","1"
"10008101","10008","랜드솔 근교","201","bgm_M162","bgm_M162","2019/11/28 15:00:00","2019/12/21 14:59:59","1","0","35","0","0","0","0","0"
"10008201","10008","랜드솔 근교","201","bgm_M162","bgm_M162","2019/11/28 15:00:00","2019/12/21 14:59:59","1","0","0","0","0","0","0","0"
"10009101","10009","사렌디아 구호원","201","bgm_M171","bgm_M171","2019/12/31 15:00:00","2020/01/20 14:59:59","1","1","110","0","0","0","0","11"
"10009201","10009","왕도 랜드솔","201","bgm_M171","bgm_M171","2019/12/31 15:00:00","2020/01/20 14:59:59","1","1","0","0","0","0","0","0"
"10010101","10010","신전으로 가는 길","201","bgm_M182","bgm_M182","2020/01/30 15:00:00","2020/02/17 14:59:59","1","1","1","180","0","0","0","0"
"10010201","10010","신전으로 가는 길","201","bgm_M182","bgm_M182","2020/01/30 15:00:00","2020/02/17 14:59:59","1","1","0","0","0","0","0","0"
"10011101","10011","왕도 랜드솔","201","bgm_M189","bgm_M189","2020/02/27 15:00:00","2020/03/16 14:59:59","1","1","0","0","0","0","0","0"
"10011102","10011","키친 스타디움","201","bgm_M189","bgm_M189","2020/02/27 15:00:00","2020/03/16 14:59:59","1","2","110","0","0","0","0","0"
"10011201","10011","키친 스타디움","201","bgm_M189","bgm_M189","2020/02/27 15:00:00","2020/03/16 14:59:59","1","1","0","0","0","0","0","0"
